518505.40996, 3,  -0.053, -0.226,  9.442
518505.43100, 3,  -0.091, -0.235,  9.322
518505.44989, 3,  -0.024, -0.178,  9.399, 4,   0.026,  0.012,  0.005
518505.46989, 3,  -0.057, -0.235,  9.600
518505.49089, 3,  -0.043, -0.178,  9.437
518505.50998, 3,  -0.048, -0.197,  9.380, 4,   0.018,  0.009,  0.004
518505.52975, 3,  -0.024, -0.149,  9.318
518505.55064, 3,  -0.034, -0.197,  9.490
518505.56969, 3,   0.005, -0.202,  9.394, 4,   0.016,  0.009,  0.004
518505.58974, 3,  -0.105, -0.144,  9.308
518505.61065, 3,  -0.072, -0.197,  9.547
518505.62954, 3,  -0.101, -0.211,  9.423, 4,   0.017,  0.008,  0.003, 5,   1.800, 14.500,-46.400
518505.64954, 3,  -0.029, -0.274,  9.413
518505.67049, 3,  -0.034, -0.187,  9.413
518505.68941, 3,   0.053, -0.197,  9.490, 4,   0.020,  0.009,  0.002, 5,   1.800, 14.500,-46.400
518505.70941, 3,  -0.014, -0.183,  9.389
518505.73025, 3,  -0.038, -0.154,  9.519
518505.74932, 3,  -0.081, -0.197,  9.428, 4,   0.017,  0.009,  0.004, 5,   1.800, 14.500,-46.400
518505.76942, 3,  -0.053, -0.144,  9.456
518505.79038, 3,   0.000, -0.178,  9.418
518505.80931, 3,  -0.101, -0.125,  9.461, 4,   0.017,  0.009,  0.004, 5,   1.800, 14.500,-46.000
518505.82931, 3,  -0.043, -0.159,  9.356
518505.85029, 3,  -0.402,  0.062,  7.421
518505.86918, 3,  -0.148, -0.144,  8.930, 4,   0.090,  0.350, -0.003, 5,   1.800, 14.500,-46.000
518505.88924, 3,   0.038, -0.202,  9.375
518505.91023, 3,   0.153, -0.154,  9.030, 5,   1.800, 14.500,-46.000
518505.92911, 3,  -0.010, -0.187,  9.557, 4,   0.013, -0.007,  0.004
518505.94889, 3,  -0.057, -0.197,  9.715
518505.96988, 3,  -0.048, -0.168,  9.619
518505.98874, 3,  -0.077, -0.288,  9.605, 4,   0.018,  0.005,  0.003, 5,   1.800, 14.500,-46.000
518506.00876, 3,  -0.048, -0.168,  9.533
518506.02974, 3,  -0.062, -0.144,  9.332
518506.04865, 3,  -0.062, -0.283,  9.322, 4,   0.017,  0.010,  0.003, 5,   1.800, 14.500,-46.000
518506.06864, 3,  -0.038, -0.125,  9.351
518506.08951, 3,   0.115, -0.211,  9.198
518506.10858, 3,   0.010, -0.317,  9.016, 4,   0.019,  0.011,  0.003, 5,   1.800, 14.100,-46.000
518506.12854, 3,  -0.067, -0.288,  9.121
518506.14962, 3,   0.019, -0.226,  9.385
518506.16836, 3,   0.000, -0.192,  9.418, 4,   0.014,  0.012,  0.004, 5,   1.800, 14.100,-46.000
518506.18836, 3,  -0.043, -0.163,  9.682
518506.20938, 3,  -0.062, -0.178,  9.409
518506.22827, 3,  -0.072, -0.254,  9.634, 4,   0.018,  0.011,  0.006, 5,   1.800, 14.100,-46.000
518506.24828, 3,  -0.010, -0.240,  9.514
518506.26913, 3,  -0.034, -0.192,  9.447
518506.28812, 3,   0.124, -0.197,  9.370, 4,   0.018,  0.010,  0.006, 5,   1.800, 14.100,-46.000
518506.30825, 3,   0.062, -0.178,  9.840
518506.32899, 3,   0.436,  0.095, 14.465
518506.34797, 3,   0.259, -0.748, 10.543, 4,   0.062, -0.280,  0.021, 5,   1.800, 14.100,-46.000
518506.36797, 3,   0.081, -1.825,  9.749
518506.38890, 3,   0.402, -5.364,  9.174
518506.40782, 3,   6.292, -0.709,  9.476, 4,   0.002, -0.016,  0.793, 5,   1.800, 14.100,-46.000
518506.42780, 3,  11.516,  0.861,  9.097
518506.44875, 3,  12.646,  1.465, 10.074
518506.46780, 3,   7.834,  2.475,  9.389, 4,   0.066, -0.001,  0.027, 5,   1.800, 14.100,-46.000
518506.48785, 3,  -4.065,  1.718, 10.141
518506.50878, 3, -19.613, -1.897,  9.260
518506.52772, 3, -19.613, -6.206,  8.925, 4,   0.093,  0.057, -2.567, 5,   1.800, 14.100,-46.000
518506.54787, 3, -14.562, -0.034, 10.941
