517289.92354, 3,   0.259,  2.011,  9.677
517289.94018, 3,   0.383,  2.073,  9.543
517289.96015, 3,   0.373,  2.034,  9.394
517289.98171, 3,   0.081,  1.714,  9.179
517290.00393, 3,  -0.206,  1.742,  9.615, 4,  -0.125,  0.001, -0.267
517290.02004, 3,  -0.172,  1.742,  9.480
517290.04087, 3,  -0.091,  1.843,  9.375
517290.06000, 3,   0.153,  2.274,  9.509, 4,  -0.025, -0.108, -0.151
517290.07989, 3,   0.110,  2.312, 10.108
517290.10099, 3,  -0.512,  1.900,  9.883
517290.11987, 3,  -0.737,  1.101,  9.610, 4,  -0.118,  0.101, -0.269, 5,  -7.500,-17.900,-32.000
517290.13983, 3,  -0.469,  1.307,  9.471
517290.16076, 3,   0.081,  1.862, 10.534
517290.17979, 3,   0.675,  2.489, 10.591, 4,   0.005, -0.269,  0.133, 5,  -7.100,-17.900,-32.000
517290.19978, 3,   1.475,  3.581,  8.743
517290.22065, 3,   0.742,  3.275,  7.694
517290.23979, 3,  -0.460,  2.130,  8.528, 4,   0.001, -0.119, -0.614, 5,  -7.100,-17.900,-32.000
517290.25952, 3,  -0.608,  1.383, 10.898
517290.28051, 3,   0.354,  1.623, 11.645
517290.29969, 3,  -0.187, -0.072,  9.342, 4,  -0.023, -0.307, -0.631, 5,  -7.100,-17.900,-32.000
517290.31964, 3,  -0.584,  0.320,  8.336
517290.34059, 3,   0.728,  1.963, 10.496
517290.35963, 3,   1.264,  2.226, 10.275, 4,  -0.471,  0.004,  0.128, 5,  -7.100,-17.400,-32.000
517290.37980, 3,   0.551,  2.614,  9.840
517290.40037, 3,   0.962,  2.485,  9.002
517290.41964, 3,   0.053,  0.914,  9.911, 4,   0.485,  0.075, -0.499, 5,  -6.300,-17.400,-32.000
517290.43968, 3,  -1.585, -0.288,  7.412
517290.46035, 3,   0.340,  0.766,  7.005
517290.47946, 3,   1.211,  1.757,  8.441, 4,  -0.479, -0.208,  0.560, 5,  -5.000,-17.400,-32.000
517290.49918, 3,   0.757,  2.743, 11.391
517290.52013, 3,   0.766,  3.141, 11.875
517290.53913, 3,   0.699,  2.370, 10.582, 4,  -0.376,  0.063,  0.540, 5,  -5.000,-17.900,-32.000
517290.55907, 3,   0.498,  1.513,  8.441
