517039.05949, 3,   0.292,  0.861,  9.399
517039.07878, 3,   0.364,  0.775,  9.289, 4,   0.026,  0.012,  0.005
517039.09882, 3,   0.316,  0.837,  9.533
517039.11969, 3,   0.431,  0.861,  9.461
517039.13863, 3,   0.498,  0.828,  9.418, 4,   0.013,  0.001,  0.002
517039.15861, 3,   0.397,  0.746,  9.447
517039.17966, 3,   0.153,  0.766,  9.409
517039.19863, 3,   0.426,  0.861,  9.322, 4,   0.017,  0.016,  0.011
517039.21850, 3,   0.350,  0.478,  9.370
517039.23949, 3,   0.292,  0.809,  9.342
517039.25844, 3,  -0.278,  0.646,  9.174, 4,   0.014,  0.003,  0.019, 5, -17.300,-25.300,-47.900
517039.27859, 3,   0.646,  1.158,  9.064
517039.29938, 3,   0.474,  0.794,  9.284
517039.31835, 3,   0.484,  0.789,  9.433, 4,  -0.001,  0.010,  0.006, 5, -17.300,-25.300,-48.500
517039.33825, 3,   0.565,  0.699,  9.423
517039.35936, 3,   0.211,  0.612,  9.442
517039.37821, 3,   0.168,  0.622,  9.423, 4,   0.015,  0.016,  0.004, 5, -17.300,-25.300,-49.100
517039.39817, 3,   0.378,  0.976,  9.289
517039.41926, 3,   0.498,  0.890,  9.552
517039.43816, 3,   0.991,  1.096,  9.366, 4,   0.012, -0.006, -0.001, 5, -17.300,-25.300,-49.600
517039.45830, 3,   0.397,  0.900,  9.423
517039.47908, 3,   0.613,  0.847,  9.500
517039.49795, 3,   0.570,  0.981,  9.222, 4,   0.001,  0.012, -0.037, 5, -17.300,-25.300,-50.000
517039.51802, 3,   1.039,  1.086,  9.495
517039.54108, 3,   3.208,  1.153,  7.378
517039.55809, 3,   0.235,  0.627,  7.445, 4,   0.050,  0.085, -0.171, 5, -16.900,-25.300,-50.600
517039.57817, 3,  -1.379,  1.594, 10.462
517039.59895, 3,  -0.599,  2.719,  9.035
517039.61797, 3,   0.532,  2.614, 10.539, 4,   0.012, -0.042,  0.064, 5, -16.900,-25.300,-51.000
517039.63806, 3,   0.503,  2.523,  8.786
517039.65888, 3,   0.067,  2.365,  8.561
517039.67814, 3,   0.206,  2.049,  9.490, 4,   0.086,  0.044,  0.103, 5, -16.900,-25.300,-51.000
517039.69788, 3,   0.369,  1.809,  9.691
517039.71872, 3,   0.110,  2.135,  9.452
517039.73800, 3,   0.019,  2.039,  9.969, 4,  -0.033,  0.080,  0.190, 5, -16.900,-25.300,-51.000
517039.75771, 3,   1.135,  2.705,  9.490
517039.77990, 3,  -0.656,  1.407, 10.247
517039.79748, 3,   0.402,  2.441,  9.514, 4,   0.052,  0.027,  0.190, 5, -16.500,-25.300,-51.000
517039.81752, 3,   0.168,  0.584,  8.307
517039.83843, 3,   1.618,  1.656, 10.419
517039.85758, 3,   0.982,  1.762,  8.346, 4,   0.009, -0.059,  0.198, 5, -16.500,-24.900,-51.000
517039.87853, 3,   0.675,  2.346,  9.883
517039.89843, 3,  -0.096,  1.570,  9.729
517039.91723, 3,   0.474,  1.177,  8.001, 4,   0.063, -0.035,  0.174, 5, -16.500,-24.900,-51.000
517039.93748, 3,  -1.140,  0.737,  9.811
517039.95849, 3,   1.499, -0.197,  8.710
517039.97749, 3,   0.522,  1.053,  7.690, 4,   0.017, -0.003,  0.169, 5, -16.500,-24.900,-51.000
517039.99737, 3,   0.407,  1.963,  9.399
517040.01808, 3,  -0.704,  2.781,  9.035
517040.03747, 3,   0.967,  3.528, 10.007, 4,   0.061, -0.051,  0.140, 5, -16.500,-24.300,-51.000
517040.05721, 3,   0.565,  1.814,  9.524
517040.07919, 3,  -0.139,  1.853,  7.498
517040.09676, 3,   0.871,  0.124,  8.609, 4,   0.127,  0.112,  0.065, 5, -16.100,-24.300,-51.000
517040.11683, 3,   1.714,  0.995,  8.815
517040.13790, 3,   1.719,  1.920,  8.695
517040.15694, 3,   1.369,  2.777,  7.484, 4,  -0.005,  0.195,  0.065, 5, -16.100,-24.300,-51.000
517040.17796, 3,   0.723,  2.556,  9.720
517040.19756, 3,   0.637,  3.595, 10.950
517040.21660, 3,   1.264,  2.916, 10.591, 4,  -0.024, -0.022, -0.005, 5, -16.100,-23.900,-51.000
517040.23653, 3,   0.426,  1.958,  9.729
517040.25790, 3,   0.848,  1.302,  9.322
517040.27766, 3,   0.163,  2.451,  9.849, 4,   0.055, -0.055, -0.136, 5, -16.100,-25.000,-51.000
517040.29672, 3,   1.240,  0.722,  7.694
517040.31743, 3,   0.895,  0.325,  9.662
517040.33673, 3,   1.365,  2.006,  9.696, 4,  -0.026,  0.052, -0.195, 5, -16.100,-25.000,-51.400
517040.35672, 3,   1.010,  1.862,  8.714
517040.37859, 3,  -0.579,  1.704, 10.122
517040.39611, 3,  -0.101,  1.618,  8.939, 4,   0.026,  0.013, -0.353, 5, -16.100,-25.000,-51.400
517040.41617, 3,  -0.182,  1.891,  9.830
517040.43714, 3,  -0.172,  2.509, 11.018
517040.45607, 3,  -0.436,  0.924,  8.896, 4,   0.039, -0.052, -0.307, 5, -16.100,-25.000,-51.400
517040.47723, 3,  -0.268,  0.033,  9.787
517040.49697, 3,  -0.048,  0.651,  8.590
517040.51596, 3,   0.105,  2.178,  9.126, 4,   0.067,  0.014, -0.179, 5, -16.100,-24.600,-51.400
517040.53627, 3,   0.273,  0.224,  9.600
517040.55715, 3,   0.057,  1.374,  9.729
517040.57704, 3,   2.116,  1.694,  7.488, 4,  -0.012, -0.011,  0.002, 5, -16.100,-24.600,-51.400
517040.59568, 3,  -0.594, -0.068,  9.624
517040.61681, 3,  -0.297,  1.340,  9.241
517040.63593, 3,   1.058,  1.316,  9.643, 4,   0.063, -0.085,  0.014, 5, -16.100,-24.600,-51.400
517040.65593, 3,   0.431,  0.291,  9.820
517040.67791, 3,   0.397,  1.043,  8.992
517040.69548, 3,  -0.919,  1.575,  9.490, 4,   0.030,  0.103, -0.009, 5, -16.100,-24.600,-51.400
517040.71559, 3,  -0.594,  0.924,  9.911
517040.73642, 3,  -1.010,  2.518,  8.149
517040.75544, 3,   0.407,  1.977,  9.524, 4,   0.066, -0.038,  0.087, 5, -16.100,-24.600,-51.400
517040.77568, 3,   0.670,  1.264,  8.944
517040.79633, 3,   1.796,  2.623,  9.298
517040.81532, 3,  -0.867,  0.363,  9.983, 4,  -0.096,  0.128,  0.150, 5, -16.100,-24.600,-51.400
517040.83531, 3,   0.747,  1.225,  8.197
517040.85657, 3,   1.130,  0.651,  8.887
517040.87641, 3,   0.057,  0.540, 10.232, 4,   0.028,  0.060,  0.160, 5, -16.500,-24.600,-51.400
517040.89514, 3,  -0.048,  1.402,  7.216
517040.91640, 3,   1.173,  2.513,  8.446
517040.93511, 3,  -1.930, -0.254, 10.237, 4,   0.015,  0.143,  0.142, 5, -16.500,-24.600,-51.400
517040.95501, 3,   0.273,  0.014,  8.848
517040.97733, 3,   0.340,  0.359,  8.370
517040.99484, 3,   1.858,  2.786, 11.516, 4,   0.113, -0.125,  0.059, 5, -16.900,-24.600,-51.400
517041.01489, 3,   0.153,  1.666,  8.159
517041.03587, 3,   1.413,  0.952, 10.553
517041.05482, 3,   1.039,  0.746,  7.895, 4,  -0.004,  0.016, -0.078, 5, -16.900,-24.600,-51.400
517041.07636, 3,  -0.991, -1.322, 11.587
517041.09563, 3,  -0.235,  1.359,  7.536
517041.11467, 3,   0.757,  0.263, 11.094, 4,   0.116, -0.050, -0.093, 5, -17.300,-24.600,-51.400
517041.13487, 3,   1.628,  1.273,  7.369
517041.15604, 3,  -0.062,  1.920, 10.022
517041.17453, 3,   1.159,  2.298,  7.714, 4,   0.074,  0.042, -0.077, 5, -17.800,-24.600,-51.400
517041.19438, 3,  -1.494,  0.612, 10.759
517041.21548, 3,   1.662,  0.291, 10.749
517041.23452, 3,   0.991,  1.278,  9.117, 4,  -0.151,  0.008, -0.038, 5, -17.800,-24.600,-50.800
517041.25442, 3,   0.905,  1.422,  9.648
517041.27512, 3,   0.958,  2.063,  7.144
517041.29405, 3,  -0.781,  0.785, 11.889, 4,   0.149, -0.129, -0.023, 5, -18.300,-24.600,-49.200
517041.31396, 3,  -0.445,  1.599,  8.504
517041.33503, 3,  -0.053, -0.441, 10.644
517041.35389, 3,  -1.767,  1.704,  8.633, 4,   0.009,  0.099, -0.052, 5, -18.800,-24.600,-46.400
517041.37397, 3,  -0.259,  0.809, 10.069
517041.39576, 3,   0.359,  1.680,  9.648
517041.41379, 3,  -0.096,  1.771, 10.146, 4,   0.031,  0.020, -0.030, 5, -18.800,-24.600,-45.100
