517237.81531, 3,  -0.005,  1.153, 10.256
517237.83303, 3,   0.273,  1.680,  9.811
517237.85203, 3,   0.417,  1.685,  9.576, 4,   0.026,  0.012,  0.005
517237.87187, 3,  -0.124,  1.086,  9.638
517237.89290, 3,  -0.484,  1.062,  9.107
517237.91193, 3,   0.034,  1.623,  8.767, 4,  -0.128,  0.021, -0.028
517237.93183, 3,   1.030,  2.245,  9.399
517237.95278, 3,   1.762,  2.379, 10.093
517237.97192, 3,   0.651,  2.034,  9.768, 4,  -0.003, -0.393, -0.013
517237.99186, 3,  -0.268,  1.402, 10.136
517238.01269, 3,   0.010,  1.292,  9.763
517238.03180, 3,   0.364,  1.489,  9.265, 4,   0.019, -0.128, -0.202, 5,  -7.900,-15.900,-33.100
517238.05183, 3,   0.388,  1.848,  9.485
517238.07260, 3,  -0.014,  1.532,  9.796
517238.09157, 3,  -0.939,  1.220,  9.816, 4,  -0.368,  0.025, -0.295, 5,  -7.900,-16.300,-33.100
517238.11169, 3,  -0.321,  0.991,  9.251
517238.13248, 3,   1.279,  1.862,  8.700
517238.15158, 3,   0.479,  3.026,  9.476, 4,  -0.756,  0.350, -0.099, 5,  -7.900,-15.600,-34.000
517238.17156, 3,  -0.948,  1.943, 11.908
517238.19255, 3,  -0.680,  0.172, 11.051
517238.21197, 3,   0.469, -0.436,  8.518, 4,  -0.107,  0.114, -0.803, 5,  -7.000,-14.300,-34.000
517238.23152, 3,  -0.421, -0.604,  8.346
517238.25256, 3,  -1.379, -0.307, 10.831
517238.27179, 3,  -0.168,  0.569,  9.289, 4,   0.357, -0.469, -0.008, 5,  -6.100,-13.100,-35.300
517238.29146, 3,   0.541,  1.489,  7.168
517238.31230, 3,   0.886,  1.781,  7.244
517238.33185, 3,  -0.536,  1.848, 11.176, 4,   0.021, -0.184,  0.107, 5,  -6.100,-13.500,-35.300
517238.35108, 3,  -0.091,  0.976, 12.167
517238.37214, 3,   0.546,  0.622,  9.140
517238.39107, 3,   2.021,  2.288,  7.014, 4,   0.449,  0.313,  0.221, 5,  -6.100,-14.500,-35.300
517238.41149, 3,   1.082,  3.064,  8.226
517238.43229, 3,  -0.249,  2.877, 10.941
517238.45120, 3,  -1.346, -0.350, 11.233, 4,  -0.387,  0.217, -0.275, 5,  -6.100,-14.500,-35.300
517238.47096, 3,   0.498, -0.044,  7.148
517238.49181, 3,   1.293,  2.322,  5.789
517238.51111, 3,  -0.196,  1.824,  9.777, 4,  -0.110,  0.315,  0.370, 5,  -5.100,-13.900,-35.700
517238.53194, 3,  -0.852,  1.254, 13.766
517238.55203, 3,   0.536,  1.192, 12.157
517238.57074, 3,   1.106,  1.273,  9.471, 4,   0.272, -0.380,  0.343, 5,  -4.300,-14.800,-35.700
517238.59085, 3,  -0.536,  0.315,  8.259
517238.61191, 3,  -0.436, -0.350, 12.004
517238.63176, 3,  -0.354, -0.489, 13.378, 4,  -0.360, -0.466,  0.214, 5,  -4.300,-13.600,-35.700
517238.65077, 3,  -0.330,  0.296, 11.511
517238.67160, 3,  -0.881,  0.450, 10.658
517238.69070, 3,  -1.010,  0.023, 10.141, 4,   0.288,  0.140,  0.312, 5,  -4.300,-14.400,-35.700
517238.71151, 3,  -0.445,  0.311, 10.170
517238.73255, 3,  -0.105,  0.766, 10.749
517238.75053, 3,   0.656,  0.727, 11.046, 4,  -0.005, -0.256,  0.417, 5,  -4.300,-14.800,-36.200
517238.77025, 3,   0.512,  0.248, 11.252
517238.79134, 3,  -0.048, -0.360, 10.984
517238.81048, 3,  -0.163, -0.116,  9.184, 4,   0.064, -0.130,  0.044, 5,  -4.700,-15.400,-35.500
517238.83136, 3,  -0.584,  0.320,  7.512
517238.85094, 3,  -0.939,  0.062,  8.800
517238.87010, 3,  -0.077,  0.392, 10.448, 4,  -0.228, -0.258,  0.304, 5,  -4.700,-15.400,-35.500
517238.88995, 3,   0.843,  0.584,  9.825
517238.91144, 3,   0.297,  0.057,  8.925
517238.92988, 3,  -0.072, -0.360,  8.317, 4,   0.404, -0.331, -0.015, 5,  -4.700,-15.400,-36.200
517238.94984, 3,   0.737,  0.239,  7.623
517238.97089, 3,   1.216,  1.244,  7.225
517238.98978, 3,   1.192,  1.125,  8.235, 4,  -0.236, -0.199,  0.323, 5,  -5.600,-15.400,-35.100
517239.01006, 3,   0.273,  0.095,  9.715
517239.03181, 3,   0.263, -0.216,  8.700
517239.04959, 3,   0.431,  0.239,  7.666, 4,   0.259,  0.035,  0.055, 5,  -5.600,-15.400,-35.100
517239.06959, 3,   0.685,  1.216,  6.105
517239.09064, 3,   0.852,  1.536,  6.009
517239.10955, 3,   0.776,  1.498,  7.532, 4,  -0.063,  0.240,  0.139, 5,  -5.600,-15.400,-35.600
517239.12955, 3,   0.536,  1.201,  9.284
517239.15047, 3,   0.493,  0.579,  9.337
517239.16943, 3,   0.364,  0.732,  8.288, 4,  -0.025,  0.341, -0.129, 5,  -5.600,-15.400,-35.200
517239.18961, 3,  -0.340,  0.574,  7.220
517239.21047, 3,  -0.479,  0.186,  8.911
517239.22959, 3,  -0.163,  0.153, 10.658, 4,  -0.012, -0.272, -0.118, 5,  -5.600,-15.400,-35.200
517239.24940, 3,   0.297,  0.397, 10.845
517239.27025, 3,   0.508,  0.349, 11.381
517239.28913, 3,   0.397,  0.124, 12.890, 4,  -0.474,  0.224,  0.067, 5,  -5.200,-15.900,-35.600
517239.30906, 3,   0.369, -0.245, 14.020
517239.33154, 3,   0.412, -0.455, 12.588
