517269.12547, 3,   0.144,  1.326, 10.314
517269.14582, 3,   0.163,  1.618, 10.242
517269.16475, 3,   0.086,  1.694,  9.366, 4,   0.026,  0.012,  0.005
517269.18474, 3,  -0.024,  1.450,  9.121
517269.20558, 3,   0.067,  1.086,  9.423
517269.22472, 3,   0.187,  1.249,  9.715, 4,   0.112, -0.186, -0.295
517269.24458, 3,  -0.570,  1.374,  9.983
517269.26560, 3,   0.043,  1.125,  9.806
517269.28456, 3,   0.402,  1.388,  9.825, 4,   0.010, -0.068, -0.225
517269.30448, 3,   0.292,  2.102, 11.516
517269.32555, 3,   0.800,  1.872, 11.190
517269.34442, 3,   1.140,  1.125,  9.193, 4,   0.781, -0.123, -0.258, 5, -36.500, 14.800,-33.000
517269.36443, 3,   0.096,  0.569,  7.536
517269.38520, 3,  -0.704,  0.770,  9.011
517269.40422, 3,   1.039,  1.843,  9.337, 4,   0.020,  0.187, -0.325, 5, -36.900, 13.600,-33.000
517269.42424, 3,   1.915,  2.973,  8.020
517269.44527, 3,   0.464,  2.825,  7.436
517269.46416, 3,  -0.833,  1.082,  9.231, 4,  -0.521,  0.608, -0.538, 5, -36.500, 11.800,-33.000
517269.48419, 3,  -0.680,  0.210,  9.825
517269.50528, 3,  -0.800,  0.057,  8.968
517269.52433, 3,  -0.230,  1.029,  9.150, 4,  -0.410,  0.204, -0.253, 5, -35.300, 12.200,-33.000
517269.54401, 3,   0.383,  1.805,  8.393
517269.56514, 3,  -0.062,  1.024,  9.030
517269.58401, 3,   0.565,  1.795, 10.007, 4,  -0.496, -0.448,  0.147, 5, -34.900, 13.100,-33.000
517269.60400, 3,   0.713,  1.728,  9.456
517269.62512, 3,  -0.857,  0.842,  9.816
517269.64397, 3,  -0.627,  0.296,  9.705, 4,   0.035, -0.001, -0.359, 5, -35.300, 14.300,-33.000
517269.66391, 3,   0.393,  1.450,  9.385
517269.68509, 3,   0.460,  1.785,  8.681
517269.70402, 3,  -0.350,  1.594,  8.609, 4,  -0.042,  0.184,  0.023, 5, -35.300, 14.300,-33.000
517269.72383, 3,   0.268,  1.489,  9.088
517269.74506, 3,  -0.148, -0.446,  8.872
517269.76551, 3,  -1.647, -0.341,  8.872, 4,  -0.225,  0.472, -0.035, 5, -35.700, 14.300,-33.000
517269.78383, 3,  -0.680,  1.211,  6.253
517269.80475, 3,   0.072,  1.987,  6.440
517269.82352, 3,  -0.153,  2.054,  8.231, 4,   0.141, -0.107,  0.508, 5, -34.800, 14.300,-33.000
517269.84338, 3,  -0.081,  1.311,  8.671
517269.86442, 3,   0.124,  0.713,  6.727
517269.88348, 3,  -0.393,  0.363,  6.004, 4,   0.268, -0.020,  0.533, 5, -34.200, 14.300,-33.000
517269.90349, 3,  -0.646,  0.785,  7.967
517269.92451, 3,   0.441,  1.819,  8.733
517269.94373, 3,   1.896,  3.021,  6.234, 4,   0.040, -0.284,  0.812, 5, -34.200, 15.300,-33.400
517269.96363, 3,   0.919,  1.891,  6.430
517269.98461, 3,  -0.632,  0.737,  9.825
517270.00345, 3,  -0.201,  0.684,  9.983, 4,  -0.338, -0.425,  0.280, 5, -34.200, 16.000,-33.400
517270.02357, 3,   0.972,  0.890,  7.235
517270.04433, 3,   0.742,  0.995,  9.433
517270.06342, 3,   0.067,  0.866, 12.411, 4,  -0.146,  0.025,  0.412, 5, -34.200, 16.900,-33.400
