517076.51885, 3,   0.254,  1.038,  9.466
517076.53944, 3,   0.201,  0.933,  9.437
517076.55832, 3,   0.129,  1.038,  9.351, 4,   0.026,  0.012,  0.005
517076.57835, 3,   0.172,  0.976,  9.322
517076.59939, 3,   0.153,  1.043,  9.303
517076.61828, 3,   0.158,  1.120,  9.212, 4,   0.011,  0.006,  0.009
517076.63829, 3,   0.244,  0.986,  9.284
517076.65918, 3,   0.192,  1.038,  9.413
517076.67817, 3,   0.177,  1.034,  9.356, 4,   0.004,  0.007,  0.016
517076.69804, 3,   0.134,  1.211,  9.337
517076.71920, 3,   0.192,  1.369,  9.389
517076.73798, 3,   0.311,  1.426,  9.236, 4,  -0.014,  0.007,  0.023, 5, -19.600,  2.800,-46.700
517076.75793, 3,   0.038,  1.551,  9.466
517076.77901, 3,   0.225,  1.666,  9.476
517076.79784, 3,   0.172,  2.082,  9.251, 4,  -0.021,  0.030,  0.012, 5, -19.600,  2.800,-46.700
517076.81796, 3,   0.196,  2.030,  9.322
517076.83882, 3,   0.321,  1.872,  9.265
517076.85772, 3,   0.000,  2.269,  9.490, 4,  -0.002,  0.032, -0.008, 5, -19.600,  2.800,-46.700
517076.87775, 3,   0.043,  2.307,  9.059
517076.89871, 3,  -0.129,  1.776,  9.887
517076.91781, 3,  -0.268,  2.327,  9.380, 4,  -0.005,  0.066, -0.018, 5, -19.200,  3.300,-46.700
517076.93783, 3,  -0.503,  1.613,  9.327
517076.95902, 3,   0.460,  2.959,  9.107
517076.97789, 3,  -0.163,  2.015,  9.208, 4,   0.030,  0.002,  0.024, 5, -19.200,  3.300,-46.700
517076.99762, 3,   0.081,  2.714,  9.322
517077.01878, 3,   0.005,  1.819,  8.432
517077.03756, 3,   0.690,  2.810,  9.763, 4,   0.049,  0.043,  0.092, 5, -18.800,  3.300,-46.700
517077.05762, 3,   0.579,  2.686,  9.720
517077.07946, 3,   0.565,  1.508,  9.318
517077.09762, 3,   1.604,  2.700,  9.710, 4,   0.028,  0.011,  0.108, 5, -18.800,  3.300,-46.700
517077.11753, 3,   0.354,  2.030,  9.428
517077.13833, 3,   0.498,  1.690,  8.868
517077.15754, 3,   1.772,  2.987,  8.800, 4,   0.091,  0.014,  0.096, 5, -18.400,  3.300,-46.700
