517315.58505, 3,  -0.225,  1.651,  9.303
517315.60610, 3,  -0.335,  1.790,  9.121
517315.62503, 3,  -0.508,  1.910,  9.366, 4,   0.026,  0.012,  0.005
517315.64502, 3,  -0.584,  1.704,  9.950
517315.66599, 3,  -0.067,  1.757,  9.662
517315.68499, 3,  -0.369,  1.604,  9.083, 4,   0.107, -0.235, -0.051
517315.70496, 3,  -0.268,  1.632,  9.145
517315.72575, 3,   0.005,  2.097,  9.136
517315.74491, 3,  -0.345,  1.527,  8.097, 4,  -0.022, -0.178, -0.237
517315.76471, 3,  -0.618,  1.656,  8.829
517315.78570, 3,  -0.139,  1.364,  9.907
517315.80481, 3,   0.551,  0.957, 10.213, 4,  -0.814,  0.286,  0.014, 5, -35.200, 14.500,-32.300
517315.82459, 3,   0.354,  0.861, 10.553
517315.84562, 3,  -0.043,  0.842,  9.418
517315.86456, 3,  -0.172,  1.321,  8.987, 4,   0.279, -0.187, -0.171, 5, -34.800, 15.200,-32.300
517315.88451, 3,  -0.536,  1.704,  9.131
517315.90534, 3,  -0.551,  1.493,  9.974
517315.92442, 3,   0.273,  1.211,  9.978, 4,  -0.080,  0.097,  0.349, 5, -34.800, 15.200,-32.300
517315.94432, 3,   0.412,  0.248,  9.615
517315.96537, 3,   0.460,  1.331,  9.801
517315.98435, 3,   0.891,  2.441,  7.704, 4,   0.405,  0.119,  0.148, 5, -35.500, 15.200,-32.300
517316.00451, 3,   0.254,  2.212,  7.177
517316.02546, 3,   0.474,  1.809,  8.092
517316.04442, 3,   0.747,  1.694,  9.461, 4,  -0.128, -0.369,  0.118, 5, -34.700, 15.200,-32.300
517316.06456, 3,   0.733,  1.575,  9.830
517316.08501, 3,   0.795,  1.383,  9.787
517316.10406, 3,   0.881,  1.450,  8.872, 4,   0.120, -0.262, -0.116, 5, -34.700, 14.800,-32.900
517316.12390, 3,   0.546,  1.450,  8.575
517316.14500, 3,   0.402,  1.489,  8.676
517316.16390, 3,   0.436,  1.666,  8.504, 4,  -0.139,  0.296, -0.109, 5, -36.000, 14.800,-32.500
517316.18383, 3,   0.249,  1.862,  8.307
517316.20481, 3,   0.057,  2.025,  8.820
517316.22380, 3,   0.345,  1.991,  9.208, 4,  -0.183,  0.027,  0.072, 5, -36.000, 14.800,-32.500
517316.24379, 3,   0.350,  1.814,  9.461
517316.26468, 3,   0.637,  1.699,  9.102
517316.28391, 3,   0.474,  1.704,  8.767, 4,   0.064, -0.064,  0.010, 5, -36.000, 14.800,-32.500
517316.30387, 3,   0.527,  1.881,  8.604
517316.32482, 3,   0.302,  1.891,  8.844
517316.34409, 3,   0.263,  1.853,  8.638, 4,  -0.195,  0.168,  0.006, 5, -36.000, 14.800,-32.500
517316.36402, 3,   0.292,  1.795,  8.422
517316.38498, 3,   0.431,  1.350,  8.053
517316.40391, 3,   0.302,  1.436,  7.895, 4,  -0.067,  0.140,  0.082, 5, -35.300, 14.800,-33.000
517316.42374, 3,   0.187,  1.580,  7.532
517316.44462, 3,   0.335,  1.920,  7.369
517316.46368, 3,   0.359,  1.872,  7.340, 4,   0.236, -0.144,  0.178, 5, -35.300, 15.300,-33.000
517316.48365, 3,   0.235,  1.517,  7.661
