ID, X, Y, Z
517079.53352, -0.589, 1.369, 9.701
517079.55222, 0.867, 0.995, 10.941
517079.57220, -0.910, 0.727, 9.442
517079.59358, 2.169, 2.418, 9.940
517079.61236, 2.389, 3.136, 9.002
517079.63257, 1.231, 1.479, 8.686
517079.65301, -0.651, -0.029, 8.662
517079.67229, 1.518, 2.384, 9.375
517079.69197, 0.910, 2.810, 11.611
517079.71442, 2.442, 2.207, 6.914
517079.73231, 0.709, 1.733, 10.127
517079.75173, 0.613, 1.829, 9.749
517079.77313, 1.786, 1.982, 7.723
517079.79206, 0.551, 2.571, 10.606
517079.81169, 1.494, 2.896, 11.765
517079.83292, -1.235, 0.646, 9.251
517079.85158, -1.274, -0.092, 9.715
517079.87201, 0.369, 0.454, 9.964
517079.89294, 1.437, 2.810, 8.235
517079.91167, 0.215, 1.762, 9.236
517079.93193, 0.560, 2.159, 8.298
517079.95239, 0.129, 1.129, 9.222
517079.97165, 0.757, 2.303, 8.710
517079.99164, 0.019, 2.552, 8.528
517080.01293, -1.671, -0.202, 10.836
517080.03133, -0.996, -0.910, 6.349
517080.05120, 0.747, 1.489, 10.883
517080.07241, -0.201, 2.149, 8.178
517080.09139, -1.403, 0.564, 11.281
517080.11258, -1.556, 1.259, 7.335
517080.13277, 1.714, 1.656, 11.223
517080.15092, 1.786, 3.572, 8.350
517080.17138, 2.179, 3.327, 7.565
517080.19211, -1.173, 0.789, 10.802
517080.21113, 1.398, 3.203, 8.757
517080.23100, -0.239, 1.580, 10.146
517080.25173, -1.125, 2.106, 11.405
517080.27076, 1.796, 1.896, 7.220
517080.29060, 2.983, 3.045, 10.989
517080.31180, 1.302, 1.604, 7.263
517080.33066, 0.709, -0.384, 11.051
517080.35045, -0.718, 1.307, 10.376
517080.37180, 2.203, 2.700, 9.840
517080.39030, 1.484, 3.275, 10.232
517080.41028, -0.350, 1.297, 10.505
517080.43151, -1.944, -1.313, 10.486
517080.45022, -0.541, -0.106, 8.633
517080.47022, 0.316, 2.614, 8.183
517080.49143, 0.613, 1.546, 9.964
517080.51109, 0.699, 0.502, 8.781
517080.53001, -1.360, 0.224, 8.915
517080.55110, 3.223, 2.662, 9.370
517080.56999, 2.643, 2.552, 8.073
517080.59017, 1.039, 2.283, 10.754
517080.61102, 1.978, 1.450, 9.002
517080.63017, -1.111, 0.239, 8.302
517080.64977, 2.131, 2.360, 8.422
517080.67164, 2.222, 2.063, 7.144
517080.68992, -0.354, 0.588, 10.539
517080.70997, 1.049, -0.475, 6.823
517080.73091, -1.432, -0.455, 10.366
517080.74958, 2.255, 2.753, 9.763
517080.76981, -0.206, 0.828, 10.831
517080.79076, 0.843, 1.278, 8.896
517080.81089, 1.460, 1.316, 8.566
517080.82937, -1.551, 0.694, 10.275
517080.85048, 0.139, 2.327, 12.215
517080.86982, 1.049, 1.900, 7.307
517080.88905, -1.221, 0.617, 9.758
517080.91046, -0.599, 1.948, 9.322
517080.92918, 2.016, 2.877, 10.012
517080.94927, 1.374, 1.814, 9.993
517080.97015, -0.761, 0.818, 9.868
517080.98952, 3.098, 2.949, 8.432
517081.00917, -0.570, -0.479, 10.098
517081.02996, -1.317, 0.306, 10.189
517081.04890, 1.250, 1.680, 10.658
517081.06878, 1.925, 1.747, 7.833
517081.08969, -0.718, 1.307, 8.863
517081.10857, 0.613, 2.082, 11.223
517081.12888, -0.316, -0.925, 8.513
517081.14979, 0.862, 1.034, 7.939
517081.16872, 2.801, 1.326, 8.915
517081.18890, 1.279, 1.206, 11.990
517081.21014, 0.891, 0.119, 8.829
517081.22874, 0.627, -0.427, 10.055
517081.24849, 0.986, 2.446, 8.733
517081.26986, -0.278, 1.522, 10.007
517081.28864, -0.474, -0.345, 9.547
517081.30957, -0.728, 0.981, 8.834
517081.32972, 1.614, 2.192, 8.638
517081.34827, -0.273, 0.842, 9.524
517081.36852, -0.283, 1.637, 10.850
517081.38921, 1.331, 0.416, 8.982
517081.40812, -1.810, -0.015, 7.963
517081.42803, -0.838, 1.517, 10.634
517081.44909, 1.767, 1.671, 7.886
517081.46791, -2.423, -0.580, 12.828
517081.48781, -0.881, 1.824, 7.757
517081.50874, 0.283, 0.201, 9.490
517081.52770, -0.206, 0.325, 10.534
517081.54762, 2.241, 3.126, 9.011
517081.56866, 0.804, -0.542, 9.452
517081.58750, -0.728, -0.293, 9.021
517081.60750, -0.115, 1.369, 10.452
517081.62854, -0.575, 0.229, 10.448
517081.64741, -0.441, -0.704, 9.442
517081.66750, 1.513, 2.216, 9.351
517081.68837, -0.776, -0.446, 8.326
517081.70734, 0.450, -0.010, 9.212
517081.72725, 0.546, 2.628, 6.689
517081.74837, -1.259, 0.885, 10.007
517081.76720, -0.512, 0.732, 8.853
517081.78734, -1.537, 2.504, 12.847
517081.80844, -0.412, 2.829, 8.207
517081.82741, 0.158, 1.594, 9.236
517081.84750, 2.380, 1.211, 10.170
517081.86840, -1.120, 1.426, 9.514
517081.88718, 1.781, 2.657, 8.346
517081.90724, -0.029, 3.457, 9.504
517081.92826, -0.225, 3.045, 12.014
517081.94703, 0.187, 2.911, 9.356
517081.96738, -0.546, 1.043, 9.504
517081.98802, -1.116, -1.791, 9.801
517082.00703, 0.254, -1.801, 11.171
517082.02725, 2.145, 2.796, 7.158
517082.04795, 2.365, 2.781, 9.217
517082.06696, 1.125, 2.786, 10.285
517082.08678, 0.211, 0.095, 9.792
517082.10798, -0.733, -0.350, 9.356
517082.12693, -0.192, -0.508, 10.108
517082.14691, 1.001, 1.091, 8.542
517082.16762, 1.427, 3.222, 9.782
