TIME, X, Y, Z
685431.55020, 0.115, 0.732, 8.662
685431.57033, 0.287, 1.254, 7.886
685431.59197, 0.230, 1.393, 6.603
685431.61150, 0.268, 1.244, 5.789
685431.62985, 0.211, 1.125, 6.421
685431.65009, 0.259, 0.818, 7.886
685431.66982, 0.287, 0.588, 8.063
685431.69025, 0.402, 0.694, 7.235
685431.70996, 0.570, 1.019, 6.253
685431.72955, 0.579, 1.091, 6.191
685431.74979, 0.555, 0.861, 7.110
685431.77012, 0.402, 0.766, 8.283
685431.79126, 0.436, 0.766, 8.374
685431.81107, 0.316, 0.722, 8.077
685431.82960, 0.201, 0.641, 8.250
685431.84952, -0.134, 1.091, 8.642
685431.86966, -0.479, 1.249, 10.970
685431.88992, 0.024, 1.201, 12.636
685431.90929, 0.029, 0.823, 12.454
685431.92910, -0.096, 0.598, 12.133
685431.94955, -0.244, 0.493, 11.630
685431.96951, -0.421, 0.603, 11.774
685431.99086, -0.373, 0.794, 11.913
685432.01080, -0.474, 0.976, 11.214
685432.02897, -0.881, 0.775, 11.166
685432.04909, -0.613, 0.497, 11.932
685432.06937, -0.493, 0.301, 11.798
685432.08928, -0.192, 0.584, 10.984
685432.10893, -0.306, 0.933, 9.595
685432.12904, -0.397, 0.971, 8.896
685432.14890, -0.187, 0.857, 8.523
685432.16910, 0.010, 1.077, 7.790
685432.18994, -0.158, 1.230, 7.340
685432.21021, -0.005, 1.077, 7.120
685432.22854, -0.081, 0.818, 7.034
685432.24890, 0.129, 0.876, 6.698
685432.26899, 0.101, 1.034, 6.421
685432.28845, -0.172, 1.211, 6.660
685432.30854, -0.292, 1.091, 6.842
685432.32833, -0.206, 0.962, 6.770
685432.34824, -0.101, 0.909, 6.789
685432.36839, -0.211, 0.847, 7.110
685432.38817, 0.005, 0.986, 7.963
685432.40802, 0.010, 1.058, 9.198
685432.42816, -0.378, 1.062, 10.194
685432.44844, -0.608, 1.350, 11.061
685432.46793, -0.656, 1.465, 11.147
685432.48801, -0.613, 1.355, 11.209
685432.50803, -0.599, 0.574, 12.253
685432.52775, -0.306, -0.096, 13.608
685432.54793, 0.153, 0.402, 12.856
685432.56775, -0.144, 1.082, 10.907
685432.58814, -0.201, 1.948, 9.682
685432.60895, -0.187, 2.231, 9.816
685432.62753, -0.124, 0.526, 11.731
685432.64780, -0.134, -0.374, 14.245
685432.66780, 0.019, 0.325, 13.560
685432.68893, -0.067, 1.321, 10.505
685432.70883, -0.182, 1.575, 8.235
685432.72758, -0.388, 1.101, 8.168
685432.74751, -0.153, 0.943, 9.102
685432.76739, 0.124, 0.766, 9.255
685432.78916, 0.306, 1.091, 8.551
685432.80862, 0.278, 1.158, 7.316
685432.82724, -0.019, 0.842, 6.358
685432.84748, -0.067, 0.612, 6.670
685432.86746, 0.407, 0.933, 7.163
685432.88870, 0.445, 0.976, 6.809
685432.90843, 0.378, 1.201, 6.272
685432.92704, 0.086, 0.981, 5.975
685432.94712, 0.029, 0.670, 6.866
685432.96728, 0.220, 0.521, 7.886
685432.98836, 0.412, 0.588, 8.231
685433.00811, 0.397, 0.612, 7.608
685433.02698, 0.091, 0.823, 6.698
685433.04692, 0.134, 0.967, 6.703
685433.06675, 0.273, 1.316, 8.963
685433.08833, 0.192, 1.575, 11.544
685433.10669, 0.359, 2.202, 13.689
685433.12673, 0.421, 1.819, 14.096
685433.14683, 0.187, 1.302, 13.938
685433.16633, 0.120, 1.096, 12.617
685433.18633, -0.311, 0.813, 11.956
685433.20673, -0.536, 0.325, 12.464
685433.22622, -0.158, -0.197, 12.377
685433.24626, 0.196, 0.023, 11.855
685433.26636, -0.014, 0.406, 10.251
685433.28715, -0.306, 0.976, 9.140
685433.30685, -0.302, 1.034, 9.049
685433.32638, -0.455, 1.264, 9.140
685433.34615, -0.460, 1.072, 8.470
685433.36630, -0.249, 0.971, 7.718
685433.38658, -0.158, 1.149, 6.909
685433.40687, -0.225, 1.034, 6.148
685433.42591, -0.445, 1.015, 6.009
685433.44627, -0.642, 0.775, 6.622
685433.46595, -0.297, 0.866, 7.034
685433.48764, 0.115, 1.153, 6.842
685433.50632, -0.134, 1.225, 5.813
685433.52583, -0.613, 0.995, 5.985
685433.54593, -0.474, 0.842, 8.135
685433.56614, -0.091, 0.852, 9.241
685433.58745, 0.153, 0.928, 8.848
685433.60590, -0.230, 0.804, 7.642
685433.62708, -0.488, 0.545, 8.235
685433.64591, -0.369, 0.684, 9.777
685433.66563, -0.393, 1.220, 11.463
685433.68580, -0.373, 1.570, 12.655
685433.70523, -0.215, 1.532, 12.081
685433.72522, 0.196, 1.125, 12.205
685433.74558, 0.819, 0.751, 12.737
685433.76534, 1.173, 0.837, 12.885
685433.78571, 0.857, 0.794, 12.387
685433.80568, 0.158, 0.636, 11.755
685433.82520, -0.493, 0.354, 11.597
685433.84506, -0.838, 0.248, 11.496
685433.86556, -1.053, 0.622, 10.687
685433.88494, -1.053, 1.129, 8.949
685433.90507, -0.857, 1.402, 7.828
685433.92520, -0.551, 1.513, 8.604
685433.94492, -0.254, 1.177, 9.298
685433.96518, -0.431, 0.785, 9.638
685433.98527, 0.072, 1.058, 8.978
685434.00528, 0.215, 1.091, 7.910
685434.02515, 0.373, 1.283, 7.134
685434.04495, 0.455, 1.120, 7.086
685434.06469, 0.259, 0.833, 7.321
685434.08484, 0.139, 0.833, 7.125
685434.10645, -0.014, 0.746, 6.488
685434.12474, -0.048, 0.742, 6.536
685434.14450, 0.124, 0.861, 7.019
685434.16466, 0.330, 0.876, 8.111
685434.18439, 0.134, 0.689, 8.925
685434.20520, 0.417, 0.809, 9.366
685434.22505, 0.172, 0.746, 8.470
685434.24427, 0.010, 0.828, 8.317
685434.26486, 0.297, 1.144, 9.840
685434.28439, 0.474, 1.460, 11.003
685434.30408, 0.402, 1.292, 12.258
685434.32404, 0.168, 0.948, 12.559
685434.34407, -0.359, 0.598, 12.856
685434.36419, -0.709, 0.660, 12.856
685434.38381, -0.460, 0.727, 12.162
685434.40431, -0.129, 1.244, 10.855
685434.42377, -0.436, 1.134, 10.658
685434.44375, -0.704, 0.914, 10.778
685434.46387, -0.522, 0.847, 11.463
685434.48382, -0.024, 0.847, 11.271
685434.50404, -0.024, 0.852, 10.103
685434.52401, 0.278, 0.938, 9.212
685434.54355, 0.306, 0.952, 8.221
685434.56385, 0.359, 1.062, 7.608
685434.58410, 0.292, 1.000, 7.488
685434.60404, 0.105, 1.058, 7.498
685434.62371, 0.077, 0.991, 7.105
685434.64368, 0.077, 1.048, 6.569
685434.66365, 0.048, 1.106, 5.564
685434.68343, 0.201, 0.995, 5.645
685434.70468, -0.201, 0.837, 6.114
685434.72341, -0.192, 1.139, 6.583
685434.74335, -0.105, 1.422, 6.105
685434.76386, -0.263, 1.422, 6.263
685434.78311, -0.225, 0.900, 7.699
685434.80449, -0.010, 0.569, 9.667
685434.82348, -0.158, 0.665, 11.295
685434.84334, -0.503, 1.019, 8.891
685434.86304, 0.134, 1.465, 8.676
685434.88311, 0.115, 1.651, 11.123
685434.90363, 0.053, 1.422, 14.355
685434.92264, 0.153, 1.029, 15.183
685434.94305, -0.014, 0.272, 14.049
685434.96278, 0.383, 0.258, 12.818
685434.98245, 0.335, 0.531, 11.745
685435.00268, 0.340, 1.383, 10.520
685435.02263, 0.517, 1.469, 9.964
685435.04263, 0.134, 0.598, 11.501
685435.06287, 0.072, 0.119, 12.478
685435.08328, -0.057, 0.473, 11.492
685435.10228, -0.211, 1.072, 9.045
685435.12254, -0.335, 1.182, 7.177
685435.14238, -0.436, 1.206, 6.038
685435.16235, -0.532, 1.331, 6.483
685435.18281, -0.474, 1.287, 7.235
685435.20288, -0.201, 1.149, 7.919
685435.22257, 0.220, 0.909, 7.575
685435.24224, -0.005, 1.015, 5.798
685435.26240, -0.168, 1.264, 4.486
685435.28238, 0.129, 1.345, 6.411
685435.30349, 0.455, 0.928, 8.504
685435.32218, 0.709, 1.101, 9.629
685435.34206, 0.129, 0.756, 8.810
685435.36242, -0.345, 0.493, 7.771
685435.38221, -0.158, 1.048, 8.221
685435.40237, 0.010, 1.551, 10.012
685435.42198, 0.206, 1.929, 11.281
685435.44191, 0.053, 1.503, 12.243
685435.46150, -0.383, 0.646, 13.632
685435.48168, -0.067, 0.636, 13.699
685435.50130, 0.115, 0.675, 12.454
685435.52155, -0.373, 1.158, 10.850
685435.54165, -0.096, 1.675, 10.788
685435.56130, -0.091, 1.963, 10.879
685435.58125, -0.005, 1.728, 10.496
685435.60169, 0.172, 1.340, 10.931
685435.62152, 0.268, 1.565, 10.668
685435.64113, -0.077, 1.857, 9.389
685435.66163, -0.187, 1.939, 9.054
685435.68101, -0.134, 1.699, 8.968
685435.70135, -0.096, 1.417, 8.805
685435.72145, -0.244, 1.757, 8.408
685435.74107, -0.584, 1.594, 7.388
685435.76128, -0.646, 1.757, 7.077
685435.78111, -0.359, 1.967, 6.627
685435.80207, -0.551, 1.872, 6.837
685435.82107, -0.469, 1.714, 6.909
685435.84110, -0.781, 1.527, 6.885
685435.86114, -0.685, 1.910, 7.010
685435.88076, -0.340, 1.733, 7.843
685435.90237, -0.187, 1.570, 8.317
685435.92088, -0.637, 1.134, 8.753
685435.94086, -0.675, 0.909, 10.510
685435.96131, -0.163, 0.291, 12.421
685435.98057, 0.340, 0.493, 11.990
685436.00051, 0.306, 1.498, 9.284
685436.02050, 0.153, 2.652, 7.570
685436.04020, -0.244, 2.786, 9.806
685436.06014, 0.201, 2.384, 12.703
685436.08028, 0.785, 1.594, 13.958
685436.10007, 0.800, 1.268, 13.723
685436.12001, 0.546, 1.556, 11.678
685436.14010, -0.196, 1.436, 11.262
685436.15993, -0.244, 1.115, 12.636
685436.17988, 0.029, 1.048, 12.540
685436.20009, 0.311, 1.297, 11.085
685436.21979, 0.273, 1.350, 9.227
685436.23975, 0.144, 1.575, 8.212
685436.25989, -0.101, 1.647, 7.714
685436.27966, -0.062, 1.599, 7.967
685436.29962, -0.105, 1.417, 7.886
685436.31982, 0.057, 1.656, 7.579
685436.33964, 0.091, 1.757, 7.613
685436.35949, 0.158, 1.862, 7.728
685436.37970, 0.062, 1.498, 7.656
685436.39948, -0.120, 1.340, 8.561
685436.41935, 0.235, 1.546, 9.083
685436.43952, 0.249, 1.656, 8.978
685436.45928, 0.043, 1.599, 9.088
685436.47930, -0.144, 1.335, 9.835
685436.49963, -0.091, 1.149, 10.285
685436.51915, 0.292, 1.326, 9.959
685436.53912, 0.321, 1.474, 9.610
685436.55931, 0.263, 1.584, 10.275
685436.57917, 0.417, 2.068, 10.237
685436.59899, 0.345, 1.967, 9.916
685436.61913, 0.158, 0.928, 11.257
685436.63890, 0.192, 0.258, 13.531
685436.65894, -0.034, -0.058, 12.492
685436.67896, -0.196, -0.163, 10.352
685436.69884, -0.287, 0.296, 8.848
685436.71880, -0.330, 0.689, 7.948
685436.73913, -0.460, 0.794, 7.977
685436.75890, -0.407, 0.952, 7.876
685436.77871, -0.536, 0.904, 8.164
685436.79899, -0.407, 1.077, 9.093
685436.81867, -0.455, 0.847, 9.864
685436.83876, -0.685, 0.603, 10.448
685436.85894, -0.263, 0.584, 10.036
685436.87857, -0.105, 0.660, 9.768
685436.89845, -0.101, 0.847, 9.160
685436.91864, -0.110, 1.082, 8.451
685436.93858, -0.259, 0.924, 8.264
685436.95837, -0.005, 0.837, 8.911
685436.97860, 0.024, 0.699, 9.576
685436.99845, 0.239, 0.928, 9.500
685437.01825, -0.053, 0.952, 9.088
685437.03819, 0.148, 0.986, 8.580
685437.05800, -0.081, 1.153, 8.451
685437.07799, 0.062, 0.991, 8.595
685437.09815, -0.196, 1.216, 9.231
685437.11787, -0.283, 1.254, 9.485
685437.13786, -0.517, 1.173, 9.279
