TIME, X, Y, Z
685456.55654, -0.646, -0.087, 8.710
685456.57646, -0.254, -0.063, 8.729
685456.59640, 0.081, 0.172, 8.101
685456.61643, -0.010, 0.153, 7.670
685456.63751, 0.048, 0.186, 8.044
685456.65609, 0.105, 0.052, 8.326
685456.67632, 0.632, 0.301, 8.283
685456.69612, 1.010, 0.799, 8.647
685456.71610, 0.532, 0.593, 8.398
685456.73645, -0.038, 0.272, 7.345
685456.75772, -0.546, 0.426, 6.765
685456.77590, -0.412, 0.823, 6.928
685456.79605, -0.029, 1.110, 7.350
685456.81601, 0.182, 1.244, 7.771
685456.83605, -0.057, 1.106, 7.876
685456.85620, -0.283, 0.991, 7.374
685456.87557, -0.378, 0.785, 7.383
685456.89570, 0.192, 1.106, 8.389
685456.91602, 0.656, 1.244, 9.571
685456.93567, 0.067, 0.809, 10.634
685456.95602, -0.613, 0.335, 10.673
685456.97620, -0.527, 0.560, 10.491
685456.99547, 0.091, 1.426, 10.213
685457.01560, 0.225, 1.513, 10.620
685457.03559, 0.292, 1.187, 11.817
685457.05679, 0.029, 0.727, 12.104
685457.07562, 0.172, 0.421, 11.774
685457.09543, 0.000, 0.291, 11.386
685457.11537, 0.048, 0.066, 12.028
685457.13521, 0.249, -0.551, 13.225
685457.15563, 0.292, -0.910, 13.694
685457.17564, 0.019, -0.819, 11.884
685457.19501, -0.354, -0.556, 9.164
685457.21569, -0.306, -0.441, 8.063
685457.23500, -0.594, -0.178, 8.767
685457.25687, -0.809, -0.250, 8.959
685457.27566, -0.627, -0.187, 8.619
685457.29489, -0.417, 0.105, 8.068
685457.31521, -0.421, 0.066, 8.044
685457.33494, -0.622, 0.042, 7.924
685457.35664, -0.819, 0.114, 7.536
685457.37534, -0.373, 0.469, 7.067
685457.39485, 0.019, 0.679, 6.727
685457.41469, -0.043, 0.718, 6.890
685457.43447, -0.201, 0.694, 7.120
685457.45457, -0.474, 0.665, 7.388
685457.47479, -0.268, 0.885, 7.192
685457.49443, -0.182, 1.110, 6.976
685457.51460, -0.555, 1.082, 7.445
685457.53422, -0.943, 1.024, 8.336
685457.55448, -1.030, 0.598, 9.366
685457.57461, -0.642, 0.545, 10.970
685457.59429, -0.321, 0.478, 11.750
685457.61417, -0.771, 0.440, 11.563
685457.63448, -1.039, 0.210, 12.052
685457.65426, -0.436, 0.406, 12.804
685457.67435, -0.019, 0.550, 12.248
685457.69406, -0.345, 0.593, 10.543
685457.71396, -1.116, 0.368, 9.921
685457.73394, -1.034, 0.689, 10.357
685457.75583, 0.086, 0.416, 12.224
685457.77421, 0.196, -0.738, 14.173
685457.79374, -0.086, -1.174, 13.172
685457.81401, 0.067, -0.599, 10.395
685457.83359, 0.268, -0.010, 9.231
685457.85515, 0.618, 0.287, 9.265
685457.87406, 1.116, 0.268, 9.461
685457.89358, 0.589, -0.072, 8.920
685457.91394, 0.527, -0.408, 7.718
685457.93367, 0.455, -0.283, 7.206
685457.95364, 0.421, 0.210, 7.374
685457.97368, 0.230, 0.416, 7.235
685457.99355, -0.005, 0.287, 6.718
685458.01372, 0.086, 0.224, 5.851
685458.03332, 0.201, 0.464, 5.520
685458.05450, 0.101, 0.852, 5.894
685458.07375, 0.072, 0.857, 6.775
685458.09314, 0.201, 0.967, 7.723
685458.11375, 0.177, 0.751, 7.287
685458.13353, 0.177, 0.473, 7.101
685458.15418, -0.230, 0.387, 8.312
685458.17374, 0.024, 0.569, 10.069
685458.19316, 0.776, 1.345, 10.520
685458.21301, -0.081, 1.297, 10.352
685458.23342, -0.637, 0.885, 10.625
685458.25272, 0.038, 1.019, 11.214
685458.27267, 0.407, 1.374, 12.593
685458.29282, 0.124, 1.024, 13.254
685458.31281, -0.144, 0.813, 12.377
685458.33245, -0.316, 0.823, 11.520
685458.35367, -0.460, 1.010, 10.639
685458.37256, -0.599, 0.612, 11.195
685458.39243, -0.800, -0.460, 13.632
685458.41251, -1.073, -1.112, 14.221
685458.43270, -1.403, -0.738, 10.457
685458.45224, -1.408, -0.020, 7.527
685458.47259, -1.221, 0.253, 7.081
685458.49212, -0.287, 0.416, 8.949
685458.51236, 0.124, 0.133, 9.696
685458.53240, 0.077, 0.086, 9.002
685458.55343, -0.124, 0.100, 7.757
685458.57218, -0.321, 0.507, 6.928
685458.59222, -0.479, 0.742, 7.105
685458.61242, -0.359, 0.631, 7.450
685458.63225, -0.527, 0.746, 7.263
685458.65226, -0.627, 0.646, 6.397
685458.67208, -0.603, 0.646, 6.583
685458.69203, -0.599, 0.756, 6.967
685458.71236, 0.057, 1.134, 7.302
685458.73220, -0.153, 1.398, 7.565
685458.75294, -0.843, 0.876, 7.718
685458.77247, -0.924, 0.842, 7.833
685458.79181, -0.599, 1.244, 8.312
685458.81198, -0.584, 1.153, 9.389
685458.83248, -0.656, 1.019, 10.160
685458.85180, -1.097, 0.699, 10.634
685458.87147, -1.350, 0.670, 10.543
685458.89139, -0.790, 0.756, 10.783
685458.91113, -0.373, 0.924, 11.745
685458.93423, -0.546, 0.804, 11.956
685458.95118, -0.575, 0.641, 11.214
685458.97097, -0.752, 0.406, 11.008
685458.99096, -0.761, 0.033, 12.454
685459.01116, -0.527, -0.494, 14.159
685459.03091, -0.235, -0.676, 14.623
685459.05087, -0.201, -0.374, 12.014
685459.07098, -0.532, 0.062, 9.476
685459.09094, -0.589, -0.135, 9.045
685459.11096, -0.373, -0.317, 9.016
685459.13128, 0.005, -0.048, 8.915
685459.15089, 0.211, 0.344, 7.939
685459.17112, 0.230, 0.402, 7.498
685459.19105, 0.110, 0.210, 7.642
685459.21110, 0.153, 0.220, 8.226
685459.23073, 0.268, 0.239, 8.456
685459.25102, 0.426, 0.526, 7.742
685459.27078, 0.541, 0.684, 6.718
685459.29064, 0.244, 0.732, 6.301
685459.31105, -0.254, 0.526, 6.555
685459.33084, -0.311, 0.387, 7.302
685459.35056, 0.096, 0.727, 7.680
685459.37095, 0.326, 0.909, 7.201
685459.39041, 0.460, 1.058, 7.915
685459.41045, 0.321, 0.871, 9.294
685459.43088, -0.287, 0.186, 10.591
685459.45274, 0.163, 0.143, 10.611
685459.47016, 0.244, 0.847, 10.213
685459.49030, -0.048, 1.125, 10.036
685459.51022, -0.469, 1.029, 11.161
685459.53014, -0.565, 0.416, 12.353
685459.55005, -0.469, 0.100, 11.420
685459.56967, -0.402, 0.426, 10.917
685459.58995, -0.268, 0.655, 10.950
685459.61017, 0.364, 0.090, 11.520
685459.62966, 0.005, -0.886, 13.469
685459.64962, -0.512, -1.614, 14.389
685459.66997, -0.771, -1.035, 11.836
685459.68976, -0.421, 0.110, 8.877
685459.70979, -0.244, 0.718, 7.752
685459.72997, -0.690, 0.588, 8.384
685459.74971, -0.699, -0.025, 8.939
685459.76971, -0.484, -0.063, 8.226
685459.78994, -0.311, 0.244, 7.627
685459.80957, -0.383, 0.215, 8.063
685459.82977, -0.211, 0.004, 8.216
685459.84955, 0.283, 0.315, 8.049
685459.86963, 0.134, 0.517, 7.488
685459.88959, 0.096, 0.416, 7.048
685459.90957, -0.057, 0.493, 6.521
685459.92954, -0.244, 0.473, 6.627
685459.94971, -0.484, 0.603, 7.125
685459.97076, -0.283, 0.679, 7.646
685459.98936, -0.283, 0.574, 7.838
685460.00912, -0.378, 0.722, 8.671
685460.02951, -0.426, 0.813, 8.671
685460.04950, -0.565, 0.426, 8.499
685460.07034, -0.766, 0.038, 10.108
685460.08976, -0.321, 0.095, 11.769
685460.10887, 0.206, 0.871, 12.392
685460.13383, 0.024, 0.708, 11.027
685460.14866, -0.378, 0.282, 11.032
685460.16844, -0.704, 0.172, 11.156
685460.18838, -0.603, 0.339, 11.415
685460.20868, 0.201, 0.641, 11.630
685460.22854, 0.565, 0.608, 11.171
685460.24841, 0.345, 0.138, 11.075
685460.26858, 0.168, -0.532, 11.357
685460.28919, -0.048, -0.891, 11.501
685460.30833, -0.029, -0.566, 10.994
685460.32853, 0.129, 0.023, 9.734
685460.34849, -0.005, 0.124, 9.126
685460.36925, -0.316, 0.196, 9.375
685460.38838, -0.445, -0.077, 9.208
685460.40912, -0.460, -0.202, 8.978
685460.42827, -0.512, -0.101, 8.868
685460.44832, -0.225, 0.359, 8.767
685460.46830, -0.393, 0.421, 8.556
685460.48921, -0.541, 0.445, 7.752
685460.50799, -0.426, 0.416, 7.058
685460.52797, 0.038, 0.603, 6.789
685460.54775, -0.421, 0.986, 6.560
685460.56832, -0.230, 1.101, 6.665
685460.58807, -0.182, 0.871, 7.201
685460.60777, -0.354, 0.694, 7.316
685460.62847, -0.254, 0.789, 6.531
685460.64817, -0.292, 0.689, 7.158
685460.66892, 0.053, 0.880, 8.427
685460.68931, 0.306, 0.818, 9.126
685460.70742, -0.057, 0.555, 9.366
685460.72758, -0.397, 0.076, 9.418
685460.74800, -0.632, 0.138, 10.582
685460.76754, -0.522, 0.679, 11.405
685460.78726, -0.105, 1.015, 11.381
685460.80750, 0.077, 1.005, 10.749
685460.82723, 0.072, 0.833, 11.262
685460.84704, 0.077, 0.789, 11.367
685460.86867, -0.043, 0.742, 10.994
685460.88718, -0.072, 0.344, 10.922
685460.90690, 0.330, -0.417, 12.540
685460.92702, 0.244, -1.097, 14.144
685460.94686, -0.010, -0.987, 12.674
685460.96777, -0.158, -0.240, 9.763
685460.98808, -0.048, 0.354, 8.264
685461.00695, 0.057, 0.469, 8.494
685461.02704, -0.077, 0.359, 9.715
685461.04716, -0.407, -0.092, 9.682
685461.06796, -0.503, -0.250, 9.117
685461.08819, -0.287, -0.259, 8.939
685461.10704, -0.124, 0.435, 8.992
685461.12681, -0.417, 0.646, 8.422
685461.14664, -0.632, 0.722, 7.608
685461.16724, -0.603, 0.584, 7.374
685461.18805, -0.469, 0.378, 7.302
685461.20638, -0.402, 0.545, 7.503
685461.22673, -0.259, 0.833, 6.976
685461.24639, -0.254, 0.971, 6.564
685461.26677, -0.426, 1.038, 6.837
685461.28690, -0.417, 1.225, 7.785
685461.30635, -0.225, 1.445, 8.073
685461.32633, -0.215, 1.340, 7.809
685461.34616, -0.474, 1.283, 7.680
685461.36589, -0.632, 1.144, 8.087
685461.38606, -0.776, 1.235, 8.518
685461.40652, -0.263, 1.350, 9.796
685461.42579, -0.096, 1.422, 11.310
685461.44575, -0.354, 0.847, 12.066
685461.46609, -0.536, 0.737, 12.248
685461.48598, 0.081, 1.287, 11.487
685461.50565, 0.551, 1.575, 10.582
685461.52589, 0.819, 1.532, 10.749
685461.54563, 0.953, 0.991, 11.741
685461.56557, 0.369, -0.082, 13.072
685461.58559, -0.024, -1.270, 13.254
685461.60562, -0.110, -1.217, 11.956
685461.62550, 0.153, -0.508, 10.783
685461.64545, 0.508, 0.004, 9.758
685461.66581, 0.431, -0.048, 9.796
685461.68559, 0.311, -0.168, 10.362
685461.70706, 0.378, -0.216, 9.552
685461.72578, 0.493, 0.114, 8.259
685461.74525, 0.129, 0.057, 8.202
685461.76548, -0.105, -0.053, 8.609
685461.78513, -0.048, 0.354, 8.925
685461.80536, 0.254, 0.699, 8.480
685461.82551, 0.632, 1.106, 7.699
685461.84561, 0.254, 1.015, 7.359
685461.86509, -0.192, 0.569, 7.388
685461.88513, -0.373, 0.359, 7.594
685461.90517, -0.163, 0.493, 7.350
685461.92520, -0.062, 0.847, 6.809
685461.94525, 0.153, 1.139, 6.631
685461.96482, 0.153, 1.096, 6.828
685461.98477, -0.182, 0.866, 7.431
685462.00504, -0.627, 0.493, 8.039
685462.02476, -0.206, 0.464, 8.484
685462.04501, 0.532, 1.177, 8.441
685462.06489, 0.283, 1.335, 8.317
685462.08458, -0.239, 1.144, 8.705
685462.10496, -0.148, 1.062, 9.753
685462.12459, 0.120, 1.244, 10.821
685462.14437, 0.115, 1.508, 10.970
685462.16431, -0.373, 1.062, 10.898
685462.18441, 0.278, 1.254, 11.391
685462.20450, 0.843, 1.489, 12.521
685462.22414, 1.202, 0.967, 12.540
685462.24435, 0.144, 0.023, 12.492
685462.26403, -0.632, -0.518, 11.750
685462.28400, -0.388, -0.125, 10.792
685462.30405, 0.038, 0.181, 11.616
685462.32383, -0.168, -0.101, 11.946
685462.34383, -0.273, -0.197, 10.543
685462.36385, -0.493, -0.532, 9.251
685462.38369, -0.517, -0.810, 9.097
685462.40364, -0.062, -0.609, 10.017
685462.42391, 0.259, -0.374, 10.381
685462.44356, 0.024, -0.216, 9.337
685462.46351, 0.067, -0.254, 8.422
685462.48384, -0.771, -0.690, 8.355
685462.50343, -0.488, -0.240, 8.212
685462.52351, -0.306, -0.025, 7.867
685462.54351, 0.053, 0.445, 7.522
685462.56343, 0.316, 0.636, 7.034
685462.58334, -0.196, 0.493, 6.914
685462.60355, -0.259, 0.354, 7.493
685462.62324, 0.373, 0.641, 7.096
685462.64328, 0.057, 0.569, 6.670
685462.66337, -0.172, 0.382, 6.694
685462.68357, 0.172, 0.914, 7.383
685462.70317, 0.014, 1.029, 7.589
685462.72342, -0.110, 0.986, 7.828
685462.74341, 0.053, 1.053, 8.269
685462.76316, 0.124, 1.086, 8.580
685462.78355, -0.206, 0.904, 8.690
685462.80324, -0.354, 0.818, 8.877
685462.82297, -0.694, 0.986, 9.385
685462.84319, -0.474, 1.259, 9.145
685462.86277, -0.259, 1.450, 8.992
685462.88282, 0.148, 1.680, 8.791
685462.90291, -0.192, 1.608, 9.691
685462.92288, -0.326, 1.340, 10.764
685462.94290, -0.397, 1.086, 11.769
685462.96294, 0.120, 1.000, 11.779
685462.98264, 0.273, 1.302, 10.773
685463.00269, 0.081, 1.225, 10.098
685463.02268, -0.134, 1.264, 9.854
685463.04242, 0.000, 0.991, 10.271
685463.06242, -0.172, 0.430, 11.726
685463.08261, 0.091, 0.215, 11.319
685463.10233, 0.029, 0.181, 9.844
685463.12224, -0.283, 0.335, 8.973
685463.14236, -0.417, 0.469, 9.231
685463.16211, -0.110, 0.732, 9.370
685463.18223, -0.254, 0.526, 8.925
685463.20222, 0.010, 0.584, 8.872
685463.22212, 0.182, 0.641, 8.844
685463.24222, 0.077, 0.593, 9.217
685463.26281, 0.115, 0.363, 9.294
685463.28214, 0.378, 0.272, 8.743
685463.30195, 0.287, 0.359, 8.628
685463.32208, 0.067, 0.157, 9.006
685463.34198, -0.096, -0.092, 9.911
685463.36190, 0.378, 0.244, 9.878
685463.38196, 0.618, 0.526, 8.963
685463.40171, 0.407, 0.775, 8.274
685463.42173, 0.187, 0.895, 8.441
685463.44167, -0.115, 0.799, 8.973
685463.46172, -0.283, 0.785, 9.236
685463.48164, -0.067, 0.852, 8.302
685463.50184, 0.057, 1.086, 8.259
685463.52151, -0.148, 1.211, 8.748
685463.54162, -0.201, 1.058, 8.968
685463.56175, 0.177, 0.943, 9.375
685463.58144, 0.512, 0.971, 9.543
685463.60129, 0.637, 1.173, 9.265
685463.62140, 0.431, 0.957, 9.519
685463.64097, 0.057, 0.804, 9.409
685463.66103, 0.029, 1.043, 9.456
685463.68127, 0.072, 1.048, 9.222
685463.70096, 0.077, 1.244, 9.490
685463.72095, -0.067, 1.129, 9.672
685463.74102, -0.057, 0.986, 9.720
