TIME, X, Y, Z
720385.38526, 0.239, -0.202, 12.976
720385.40477, 0.292, -0.451, 12.272
720385.42482, -0.077, -0.063, 9.313
720385.44540, -0.642, 0.277, 7.694
720385.46553, -0.953, 0.076, 7.958
720385.48509, -0.469, -0.082, 8.772
720385.50472, -0.086, -0.125, 9.490
720385.52457, -0.043, -0.245, 9.667
720385.54482, -0.129, 0.066, 9.107
720385.56493, -0.441, 0.253, 8.465
720385.58462, -0.287, 0.478, 8.484
720385.60435, -0.014, 0.603, 8.039
720385.62482, -0.005, 0.871, 7.541
720385.64439, 0.048, 0.904, 6.607
720385.66532, 0.268, 0.627, 6.090
720385.68481, -0.599, 0.540, 6.583
720385.70417, -0.488, 0.756, 7.891
720385.72419, -0.057, 0.962, 8.077
720385.74446, 0.110, 1.010, 7.804
720385.76398, -0.091, 0.794, 7.819
720385.78421, -0.263, 0.655, 8.135
720385.80426, -0.148, 0.737, 8.264
720385.82425, -0.144, 0.948, 9.078
720385.84418, -0.278, 0.847, 11.137
720385.86410, -0.833, 0.545, 12.162
720385.88420, -0.843, 0.205, 12.421
720385.90373, -0.551, 0.301, 11.765
720385.92490, -0.704, 0.766, 11.420
720385.94398, -0.546, 1.000, 11.108
720385.96374, -0.192, 0.775, 10.247
720385.98395, 0.110, 0.809, 9.864
720386.00357, 0.062, 0.287, 10.261
720386.02378, -0.479, -0.566, 12.444
720386.04409, -0.393, -0.834, 13.761
720386.06375, 0.101, -0.556, 12.880
720386.08352, 0.522, 0.382, 9.993
720386.10345, 0.464, 0.531, 8.255
720386.12331, 0.239, 0.263, 8.226
720386.14373, 0.273, 0.263, 8.638
720386.16364, 0.488, 0.315, 8.949
720386.18345, 0.737, 0.133, 8.815
720386.20306, 0.824, 0.201, 8.293
720386.22353, 0.675, 0.507, 7.618
720386.24333, 0.182, 0.861, 7.737
720386.26322, -0.460, 0.770, 7.359
720386.28330, -0.215, 0.852, 7.115
720386.30287, 0.034, 0.780, 6.368
720386.32316, 0.038, 0.900, 6.306
720386.34341, -0.249, 0.890, 6.641
720386.36278, -0.201, 1.005, 7.536
720386.38295, 0.153, 1.264, 7.613
720386.40276, 0.417, 1.546, 7.177
720386.42287, 0.220, 1.378, 7.105
720386.44273, -0.120, 0.943, 8.590
720386.46331, -0.172, 0.742, 10.371
720386.48289, 0.072, 1.053, 11.195
720386.50244, -0.153, 1.307, 11.420
720386.52289, -0.373, 0.919, 11.463
720386.54285, -0.637, 0.646, 11.913
720386.56307, -0.192, 0.924, 12.210
720386.58292, 0.354, 1.110, 11.889
720386.60219, 0.378, 1.268, 11.899
720386.62225, 0.192, 0.962, 11.669
720386.64257, 0.551, 0.603, 11.731
720386.66349, 0.421, 0.019, 12.832
720386.68227, 0.024, -0.527, 13.575
720386.70220, 0.297, -0.767, 12.421
720386.72235, 0.369, -0.297, 10.108
720386.74200, -0.014, -0.001, 8.125
720386.76237, -0.330, -0.029, 7.934
720386.78210, -0.249, -0.125, 8.379
720386.80184, -0.311, 0.177, 7.958
720386.82195, -0.239, 0.177, 6.995
720386.84192, 0.345, 0.359, 6.574
720386.86313, 0.062, 0.311, 6.732
720386.88203, -0.594, 0.330, 7.943
720386.90166, -0.321, 0.478, 8.255
720386.92190, 0.072, 0.708, 7.172
720386.94199, -0.129, 0.703, 6.741
720386.96275, -0.211, 0.660, 6.473
720386.98162, -0.139, 0.833, 6.890
720387.00147, -0.364, 0.924, 7.010
720387.02147, -0.019, 1.091, 7.465
720387.04157, 0.014, 0.986, 8.877
720387.06274, 0.096, 1.129, 9.911
720387.08148, 0.148, 0.981, 10.443
720387.10129, -0.220, 0.847, 10.840
720387.12162, -0.024, 0.837, 11.975
720387.14117, 0.014, 0.900, 12.430
720387.16175, -0.187, 1.110, 11.855
720387.18134, 0.144, 1.311, 11.295
720387.20094, 0.302, 1.311, 10.678
720387.22120, -0.148, 1.053, 10.663
720387.24117, 0.168, 1.115, 9.830
720387.26120, 0.445, 0.876, 9.658
720387.28070, 0.278, 0.277, 11.199
720387.30096, 0.105, -0.436, 13.369
720387.32101, 0.201, -0.513, 13.646
720387.34073, 0.273, 0.081, 11.415
720387.36116, 0.010, 0.315, 8.968
720387.38047, -0.225, 0.138, 8.662
720387.40049, 0.086, 0.110, 9.049
720387.42071, 0.421, 0.564, 8.293
720387.44141, 0.536, 0.770, 7.556
720387.46543, 0.680, 0.603, 7.350
720387.48086, 0.685, 0.363, 8.144
720387.50052, 0.622, 0.315, 8.710
720387.52023, 0.599, 0.742, 8.393
720387.54032, 0.680, 0.833, 6.962
720387.56010, 0.522, 0.852, 5.851
720387.58005, 0.168, 0.665, 6.200
720387.60019, 0.158, 0.641, 7.216
720387.62009, 0.441, 1.115, 7.991
720387.64073, 0.417, 1.101, 7.307
720387.66026, 0.086, 0.718, 6.550
720387.68021, -0.163, 0.445, 7.575
720387.69995, 0.283, 0.694, 9.140
720387.71993, 0.661, 0.928, 10.931
720387.73995, 0.359, 0.775, 11.405
720387.75975, 0.029, 0.450, 11.243
720387.77986, 0.110, 0.655, 11.171
720387.79948, 0.249, 0.962, 11.468
720387.81938, 0.642, 1.043, 11.674
720387.83972, 0.824, 0.861, 11.798
720387.85956, 0.201, 0.612, 11.970
720387.87925, -0.536, -0.072, 11.717
720387.89964, -0.369, -0.288, 11.492
720387.91943, 0.273, -0.274, 11.779
720387.93939, 0.215, -0.307, 12.411
720387.96078, 0.225, -0.489, 11.128
720387.98009, 0.235, -0.336, 9.375
720387.99926, -0.220, -0.005, 8.456
720388.01950, -0.120, 0.138, 8.978
720388.03969, 0.450, 0.201, 9.346
720388.05897, 0.297, 0.478, 8.767
720388.08027, 0.091, 0.550, 8.322
720388.09890, 0.168, 0.550, 7.321
720388.11926, -0.005, 0.718, 6.473
720388.13946, -0.646, 0.368, 6.832
720388.15889, -0.675, 0.555, 7.565
720388.17874, -0.148, 0.818, 7.522
720388.19879, 0.077, 1.053, 6.990
720388.21848, 0.220, 0.976, 6.277
720388.23847, -0.350, 0.789, 6.689
720388.25850, -0.412, 0.603, 7.575
720388.27838, -0.469, 0.818, 8.144
720388.29833, -0.364, 0.943, 9.375
720388.31848, 0.034, 1.340, 9.729
720388.33831, -0.670, 0.986, 9.318
720388.35844, -1.020, 0.584, 9.198
720388.37836, -0.843, 0.545, 9.562
720388.39811, -0.268, 0.967, 10.663
720388.41808, -0.249, 1.230, 11.606
720388.43816, -0.369, 1.268, 12.617
720388.45806, -0.508, 0.689, 11.985
720388.47806, 0.153, 0.330, 11.650
720388.49821, 0.929, 0.387, 10.898
720388.51796, 1.207, 0.488, 10.668
720388.53780, 1.451, 0.660, 11.664
720388.55805, 1.437, 0.234, 13.048
720388.57778, 0.661, -0.609, 13.009
720388.59793, 0.383, -0.345, 10.879
720388.61803, 0.445, 0.172, 8.638
720388.63759, 0.091, 0.497, 8.595
720388.65769, 0.335, 0.402, 9.859
720388.67778, 0.857, 0.517, 9.931
720388.69766, 0.527, 0.301, 8.484
720388.71750, 0.436, 0.459, 6.986
720388.73765, 0.335, 0.608, 6.703
720388.75763, 0.445, 0.924, 7.225
720388.77757, 0.824, 1.206, 7.445
720388.79773, 0.752, 1.015, 7.148
720388.81766, 0.445, 0.842, 6.823
720388.83735, 0.603, 0.952, 6.574
720388.85767, 0.350, 0.967, 7.316
720388.87740, 0.761, 1.106, 7.670
720388.89722, 0.943, 1.187, 7.838
720388.91738, 0.445, 0.794, 7.804
720388.93707, 0.455, 0.703, 8.068
720388.95702, 0.699, 0.928, 8.235
720388.97730, 0.747, 1.278, 8.762
720388.99744, 0.460, 1.139, 10.146
720389.01729, 0.211, 1.125, 11.554
720389.03716, 0.215, 0.967, 11.013
720389.05704, 0.249, 0.971, 10.931
720389.07667, 0.455, 1.163, 11.089
720389.09679, 0.809, 1.297, 12.167
720389.11672, 1.120, 1.417, 12.593
720389.13659, 0.532, 1.211, 11.827
720389.15669, -0.010, 0.967, 11.113
720389.17648, 0.177, 0.507, 12.143
720389.19739, 0.637, 0.047, 12.760
720389.21709, -0.091, -0.585, 13.215
720389.23649, -0.010, -0.676, 12.004
720389.25670, -0.555, -0.048, 9.868
720389.27651, -0.589, 0.268, 8.058
720389.29649, -0.570, 0.320, 7.268
720389.31627, -0.527, 0.287, 8.020
720389.33644, -0.666, 0.066, 8.772
720389.35634, -0.718, 0.167, 8.853
720389.37617, -0.326, 0.402, 8.164
720389.39660, -0.077, 0.445, 7.479
720389.41648, 0.077, 0.617, 7.244
720389.43624, 0.182, 1.024, 6.986
720389.45628, 0.048, 0.976, 6.258
720389.47593, -0.373, 0.746, 5.947
720389.49743, -0.522, 0.574, 6.670
720389.51636, -0.192, 0.780, 7.642
720389.53585, 0.153, 1.110, 7.608
720389.55618, 0.067, 1.086, 7.359
720389.57642, -0.278, 0.967, 8.073
720389.59735, -0.163, 0.794, 9.073
720389.61608, 0.115, 0.909, 10.122
720389.63613, 0.115, 1.177, 10.634
720389.65569, -0.421, 1.302, 10.194
720389.67554, -0.881, 0.971, 10.079
720389.69564, -0.666, 1.149, 10.476
720389.71548, -0.335, 1.120, 11.635
720389.73529, -0.584, 0.809, 12.545
720389.75562, -0.407, 0.440, 12.349
720389.77525, -0.388, 0.502, 11.784
720389.79514, 0.120, 0.512, 11.568
720389.81532, 0.259, 0.411, 12.071
720389.83500, -0.148, -0.120, 12.109
720389.85504, -0.503, -0.518, 11.377
720389.87544, -0.431, -0.302, 10.113
720389.89578, -0.517, 0.167, 8.743
720389.91517, -0.517, 0.359, 8.542
720389.93520, -0.407, 0.057, 9.184
720389.95505, 0.000, 0.129, 9.787
720389.97522, 0.225, 0.191, 8.681
720389.99526, 0.263, 0.320, 8.298
720390.01507, 0.273, 0.387, 8.293
720390.03479, 0.441, 0.335, 7.934
720390.05496, 0.570, 0.430, 8.269
720390.07498, 0.570, 0.574, 7.929
720390.09493, 0.263, 0.502, 6.962
720390.11495, 0.407, 0.627, 6.349
720390.13464, 0.599, 0.679, 6.689
720390.15461, 0.656, 0.904, 7.460
720390.17498, 0.354, 0.852, 7.690
720390.19600, 0.196, 0.823, 7.436
720390.21497, 0.124, 0.809, 7.551
720390.23455, 0.115, 0.675, 8.188
720390.25465, 0.287, 0.789, 9.241
720390.27461, 0.517, 1.010, 9.921
720390.29498, 0.168, 0.880, 9.753
720390.31427, -0.268, 0.459, 10.093
720390.33422, -0.192, 0.459, 10.994
720390.35433, 0.417, 0.866, 11.621
720390.37388, 0.460, 1.192, 12.435
720390.39385, -0.158, 0.809, 12.172
720390.41388, -0.005, 0.627, 11.927
720390.43380, 0.359, 0.938, 11.271
720390.45378, -0.373, 0.871, 11.894
720390.47392, -0.163, 0.445, 12.009
720390.49515, 0.239, -0.518, 11.846
720390.51449, -0.043, -0.700, 11.511
720390.53384, -0.105, -0.154, 10.869
720390.55384, -0.254, 0.052, 9.442
720390.57381, 0.359, 0.373, 8.724
720390.59476, 0.517, 0.531, 8.518
720390.61475, 0.034, 0.253, 9.212
720390.63353, -0.057, -0.135, 9.370
720390.65374, -0.249, -0.068, 8.911
720390.67375, 0.244, 0.445, 8.499
720390.69467, 0.292, 0.938, 7.833
720390.71383, -0.594, 0.593, 7.804
720390.73331, -0.560, 0.569, 7.608
720390.75333, -0.215, 0.809, 6.631
720390.77359, 0.000, 1.072, 6.560
720390.79349, 0.086, 1.134, 7.101
720390.81335, -0.522, 0.842, 6.995
720390.83330, -0.292, 0.732, 7.125
720390.85344, 0.144, 0.880, 7.838
720390.87301, -0.192, 0.962, 8.053
720390.89367, -0.105, 1.321, 8.700
720390.91318, -0.043, 1.264, 9.437
720390.93286, -0.215, 0.924, 8.786
720390.95357, -0.335, 0.655, 9.504
720390.97286, -0.512, 0.631, 10.261
720390.99360, -0.034, 1.010, 10.773
720391.01292, 0.048, 1.460, 11.018
720391.03259, -0.622, 1.350, 11.966
720391.05267, -0.479, 1.187, 12.866
720391.07260, 0.034, 1.187, 11.918
720391.09266, 0.426, 1.187, 10.515
720391.11237, 0.555, 1.110, 9.638
720391.13250, 0.263, 0.809, 10.577
720391.15260, 0.354, 0.258, 12.421
720391.17246, 0.752, -0.202, 13.780
720391.19353, 0.962, -0.101, 12.890
720391.21257, 0.464, 0.038, 9.744
720391.23224, -0.153, -0.082, 8.235
720391.25267, 0.211, -0.096, 8.647
720391.27209, 0.824, 0.335, 9.332
720391.29235, 1.585, 0.540, 9.940
720391.31239, 1.039, 0.258, 9.298
720391.33206, 0.302, -0.197, 9.011
720391.35204, 0.627, 0.177, 8.528
720391.37238, 0.862, 0.933, 8.370
720391.39237, 0.709, 1.048, 8.140
720391.41208, 0.503, 1.058, 7.699
720391.43216, -0.043, 0.885, 6.478
720391.45180, -0.120, 0.880, 6.492
720391.47151, 0.010, 0.904, 6.813
720391.49187, 0.575, 1.268, 7.273
720391.51169, 0.450, 1.220, 7.776
720391.53168, -0.326, 0.646, 8.025
720391.55182, 0.043, 0.675, 7.795
720391.57146, 0.560, 0.890, 7.407
720391.59293, 0.790, 1.077, 7.843
720391.61206, 0.565, 0.880, 8.427
720391.63141, 0.043, 0.818, 9.054
720391.65140, 0.383, 1.024, 9.184
720391.67208, 0.441, 1.292, 9.576
720391.69125, 0.393, 1.431, 9.643
720391.71263, 0.359, 1.393, 10.256
720391.73120, 0.292, 1.101, 10.711
720391.75121, 0.541, 1.220, 11.180
720391.77091, 0.369, 1.216, 11.630
720391.79105, 0.263, 1.345, 12.330
720391.81085, -0.091, 0.943, 12.373
720391.83082, -0.029, 0.699, 10.821
720391.85111, 0.038, 0.675, 9.768
720391.87071, -0.062, 0.411, 9.806
720391.89147, -0.158, 0.157, 10.927
720391.91108, -0.048, 0.047, 11.372
720391.93081, 0.354, -0.096, 10.611
720391.95072, 0.646, -0.116, 10.323
720391.97124, 0.589, -0.331, 10.213
720391.99165, 0.532, -0.441, 10.658
720392.01098, 0.517, -0.455, 10.409
720392.03066, 0.618, -0.317, 9.562
720392.05081, 0.469, -0.288, 8.987
720392.07045, 0.249, -0.087, 8.978
720392.09082, -0.057, 0.162, 8.772
720392.11059, -0.522, 0.268, 8.465
720392.13032, -0.330, 0.483, 8.082
720392.15047, -0.115, 0.387, 8.082
720392.17034, -0.034, 0.450, 8.489
720392.19116, -0.053, 0.617, 8.245
720392.21069, 0.019, 1.000, 7.589
720392.23010, 0.024, 1.125, 7.460
720392.25036, 0.235, 0.828, 7.316
720392.27036, -0.053, 0.588, 7.374
720392.29102, -0.225, 0.943, 7.690
720392.31018, -0.244, 1.149, 6.938
720392.33006, -0.330, 1.177, 6.837
720392.34990, -0.220, 1.264, 7.790
720392.37021, -0.278, 1.120, 8.188
720392.39054, -0.292, 0.890, 8.585
720392.40996, -0.584, 0.746, 8.915
720392.42969, -0.613, 1.110, 8.724
720392.44994, -0.733, 1.546, 9.131
720392.47010, -0.795, 1.747, 9.509
720392.48950, -0.742, 1.613, 9.576
720392.50967, -1.154, 1.264, 10.199
720392.52926, -1.379, 1.149, 10.754
720392.54946, -0.905, 1.096, 11.271
720392.56928, -0.014, 1.254, 11.554
720392.58922, 0.254, 1.474, 10.721
720392.60923, 0.287, 1.661, 9.241
720392.62956, 0.038, 1.331, 8.767
720392.64931, -0.412, 0.866, 9.456
720392.66897, -0.326, 0.794, 10.050
720392.69077, -0.168, 0.967, 9.557
720392.70936, -0.321, 1.173, 8.422
720392.72903, -0.460, 0.919, 8.877
720392.74941, -0.728, 0.622, 9.988
720392.76897, -0.824, 0.574, 11.013
720392.78888, -0.168, 0.857, 10.050
720392.80901, -0.091, 0.976, 8.307
720392.82868, -0.086, 1.038, 7.953
720392.84888, 0.249, 0.895, 8.777
720392.86869, -0.072, 0.636, 9.346
720392.88876, 0.081, 0.301, 9.552
720392.90879, 0.579, 0.636, 9.533
720392.92861, 0.263, 0.512, 9.107
720392.94832, -0.048, 0.713, 8.690
720392.96828, 0.057, 0.828, 8.743
720392.98842, -0.297, 0.708, 8.944
720393.00826, -0.220, 0.588, 9.313
720393.02825, -0.168, 0.651, 9.356
720393.04830, -0.048, 0.713, 9.059
