TIME, X, Y, Z
720429.41154, -0.527, 0.497, 7.292
720429.43058, -0.809, 0.512, 8.427
720429.45043, -0.412, 0.378, 9.184
720429.47051, 0.230, 0.454, 10.242
720429.49020, -0.359, 0.756, 7.378
720429.51150, -0.728, 0.809, 5.932
720429.53024, -0.599, 0.924, 6.449
720429.55003, -0.393, 0.880, 6.660
720429.57039, 0.249, 0.967, 7.000
720429.59021, 0.503, 1.134, 7.388
720429.61111, 0.091, 0.857, 7.158
720429.63033, -0.096, 0.957, 6.976
720429.64984, -0.158, 1.115, 7.297
720429.67009, -0.220, 1.024, 8.044
720429.69015, -0.192, 0.928, 9.768
720429.71090, -0.225, 0.861, 9.792
720429.72985, -0.316, 1.091, 8.959
720429.74982, -0.445, 1.177, 8.925
720429.76980, -0.215, 1.149, 10.227
720429.78966, 0.120, 0.995, 11.132
720429.81084, -0.230, 0.775, 11.726
720429.82966, -0.196, 0.962, 12.382
720429.84955, 0.311, 1.139, 12.258
720429.86976, 0.139, 1.072, 10.802
720429.88968, -0.148, 0.895, 10.165
720429.90938, -0.211, 0.564, 10.994
720429.92942, -0.053, 0.349, 12.545
720429.94924, 0.129, 0.042, 12.784
720429.96889, 0.220, -0.355, 12.358
720429.98917, 0.402, -0.259, 11.080
720430.00923, 0.105, 0.028, 8.992
720430.02968, -0.302, 0.153, 7.967
720430.04912, -0.144, 0.349, 9.298
720430.06915, 0.302, 0.430, 9.782
720430.08913, 0.426, 0.196, 8.786
720430.10893, 0.766, 0.272, 7.977
720430.12875, 0.771, 0.478, 6.962
720430.14866, 0.340, 0.703, 7.259
720430.16862, 0.034, 0.833, 7.862
720430.18845, 0.120, 0.981, 7.369
720430.20836, 0.268, 1.240, 6.425
720430.22852, 0.220, 1.374, 5.750
720430.24825, 0.378, 1.259, 6.315
720430.26822, 0.474, 1.043, 7.445
720430.28834, 0.412, 1.034, 8.614
720430.30821, 0.326, 1.086, 9.389
720430.32811, 0.407, 1.297, 9.485
720430.34834, 0.196, 1.077, 9.385
720430.36831, -0.354, 0.722, 9.308
720430.38797, 0.057, 0.813, 9.945
720430.40822, 0.239, 1.216, 10.773
720430.42794, 0.110, 1.115, 12.191
720430.44795, 0.134, 1.038, 12.899
720430.46793, 0.077, 0.880, 12.239
720430.48775, 0.067, 0.804, 11.295
720430.50779, 0.201, 1.101, 10.160
720430.52801, -0.038, 1.364, 9.921
720430.54774, 0.354, 0.631, 11.674
720430.56783, 0.345, -0.178, 14.111
720430.58791, 0.172, -0.609, 13.948
720430.60785, 0.287, -0.125, 11.061
720430.62785, -0.096, 0.335, 8.312
720430.64802, -0.536, 0.531, 7.929
720430.66822, -0.680, 0.584, 8.853
720430.68757, -0.503, 0.861, 8.781
720430.70768, -0.215, 0.857, 7.862
720430.72744, -0.426, 0.727, 6.890
720430.74736, -0.512, 0.603, 6.492
720430.76733, -0.709, 0.536, 7.201
720430.78716, -0.364, 0.799, 7.383
720430.80717, -0.124, 1.197, 6.631
720430.82725, 0.024, 1.158, 6.277
720430.84705, -0.244, 0.900, 6.119
720430.86726, -0.694, 0.727, 6.871
720430.88708, -0.153, 0.833, 7.397
720430.90694, 0.345, 1.321, 7.757
720430.92684, 0.086, 1.350, 7.910
720430.94707, 0.019, 1.101, 8.293
720430.96689, -0.182, 0.890, 9.318
720430.98705, 0.096, 0.938, 10.213
720431.00685, 0.115, 1.220, 10.596
720431.02669, 0.081, 1.278, 10.673
720431.04664, -0.431, 1.264, 11.372
720431.06676, -0.541, 1.197, 11.956
720431.08702, -0.153, 0.904, 12.535
720431.10828, 0.053, 0.718, 12.373
720431.12681, 0.163, 0.919, 11.276
720431.14669, 0.551, 1.115, 10.424
720431.16661, 0.278, 0.737, 10.572
720431.18681, 0.594, 0.210, 11.707
720431.20666, 1.092, -0.288, 12.947
720431.22633, 1.207, -0.221, 13.067
720431.24684, 0.412, -0.173, 11.841
720431.26653, 0.062, -0.154, 10.505
720431.28620, -0.101, 0.148, 9.662
720431.30651, 0.369, 0.368, 8.978
720431.32632, 0.694, 0.368, 7.991
720431.34650, 0.776, 0.177, 7.632
720431.36647, 0.795, 0.306, 7.158
720431.38606, 0.340, 0.368, 7.254
720431.40606, 0.306, 0.507, 7.359
720431.42614, 0.546, 0.464, 7.833
720431.44752, 0.474, 0.459, 7.881
720431.46625, -0.086, 0.497, 8.116
720431.48600, 0.158, 0.517, 7.115
720431.50583, 0.148, 0.885, 6.248
720431.52573, 0.124, 0.900, 6.967
720431.54592, 0.436, 0.684, 8.633
720431.56577, -0.105, 0.713, 8.930
720431.58543, -0.010, 0.756, 8.484
720431.60568, 0.249, 0.871, 8.077
720431.62545, 0.201, 0.804, 9.294
720431.64989, 0.182, 0.842, 10.601
720431.66546, 0.393, 0.895, 11.367
720431.68519, 0.168, 0.646, 11.262
720431.70542, -0.077, 0.459, 11.061
720431.72524, 0.057, 0.699, 11.707
720431.74521, 0.450, 0.809, 11.956
720431.76537, 0.340, 0.885, 11.453
720431.78523, -0.187, 0.799, 11.659
720431.80509, -0.268, 0.373, 12.507
720431.82498, 0.153, 0.071, 12.851
720431.84511, 0.345, -0.116, 12.411
720431.86504, 0.431, 0.009, 10.879
720431.88486, -0.244, 0.205, 9.638
720431.90532, -0.905, 0.239, 9.691
720431.92500, -0.733, 0.780, 9.605
720431.94608, -0.517, 0.866, 8.676
720431.96517, -0.603, 0.660, 7.828
720431.98479, -0.690, 0.454, 7.354
720432.00506, -0.666, 0.502, 7.694
720432.02494, -0.795, 0.598, 7.982
720432.04458, -0.383, 0.837, 7.546
720432.06493, -0.311, 0.694, 7.148
720432.08458, -0.110, 0.679, 6.464
720432.10483, -0.115, 0.991, 6.263
720432.12433, -0.278, 1.015, 6.751
720432.14603, -0.613, 0.837, 7.895
720432.16480, -0.321, 1.101, 8.092
720432.18431, -0.120, 1.201, 7.862
720432.20489, -0.235, 1.316, 8.097
720432.22431, -0.536, 1.139, 9.083
720432.24443, -0.407, 1.048, 9.294
720432.26491, -0.129, 1.326, 9.801
720432.28415, -0.101, 1.359, 10.338
720432.30414, -0.077, 1.388, 10.496
720432.32426, -0.680, 1.058, 10.807
720432.34390, -0.632, 0.924, 11.626
720432.36371, -0.220, 1.067, 11.836
720432.38392, -0.034, 1.082, 11.559
720432.40394, 0.431, 1.273, 10.692
720432.42367, 0.402, 0.746, 10.802
720432.44377, 0.359, -0.034, 11.420
720432.46382, 0.187, -0.197, 12.468
720432.48356, 0.168, 0.004, 12.535
720432.50404, 0.460, 0.397, 10.189
720432.52373, 0.340, 0.512, 9.164
720432.54465, 0.254, 0.325, 9.188
720432.56391, -0.144, 0.301, 9.112
720432.58345, 0.038, 0.373, 8.686
720432.60355, 0.120, 0.464, 8.647
720432.62353, 0.220, 0.766, 8.034
720432.64348, -0.024, 0.761, 7.374
720432.66365, -0.120, 0.722, 7.196
720432.68344, -0.120, 0.857, 6.923
720432.70369, 0.220, 1.144, 6.627
720432.72318, 0.369, 1.350, 6.741
720432.74336, -0.134, 1.479, 7.182
720432.76346, -0.378, 1.168, 7.584
720432.78306, -0.043, 0.857, 6.909
720432.80326, 0.321, 1.139, 6.847
720432.82301, 0.335, 1.244, 8.063
720432.84388, -0.057, 1.125, 9.682
720432.86343, -0.043, 1.053, 9.892
720432.88321, -0.105, 0.928, 8.815
720432.90284, 0.124, 1.374, 8.628
720432.92294, -0.096, 1.536, 9.476
720432.94249, -0.919, 1.153, 11.549
720432.96249, -0.445, 0.497, 12.488
720432.98280, -0.134, -0.077, 10.898
720433.00264, -0.579, 0.349, 11.563
720433.02236, -0.129, 1.513, 12.492
720433.04286, 0.115, 1.776, 11.080
720433.06255, 0.555, 1.632, 10.261
720433.08230, 0.752, 1.125, 11.362
720433.10270, 0.373, -0.206, 12.981
720433.12245, 0.053, -0.819, 13.675
720433.14253, 0.081, -0.178, 11.583
720433.16228, -0.560, 0.617, 9.203
720433.18224, -1.106, 0.809, 8.733
720433.20254, -0.575, 0.727, 9.241
720433.22234, -0.484, 0.315, 9.026
720433.24214, -0.718, 0.110, 8.537
720433.26235, -1.034, 0.105, 7.833
720433.28225, -0.919, 0.603, 7.522
720433.30231, -0.757, 0.895, 7.330
720433.32222, -0.426, 0.852, 7.158
720433.34211, -0.192, 0.833, 7.426
720433.36233, -0.316, 0.900, 8.020
720433.38181, -0.498, 0.727, 7.714
720433.40226, 0.034, 0.976, 7.718
720433.42212, 0.206, 1.292, 6.976
720433.44266, -0.268, 1.292, 7.010
720433.46231, -1.006, 1.034, 7.488
720433.48159, -1.369, 0.842, 8.259
720433.50188, -0.977, 1.000, 8.317
720433.52202, -0.838, 1.742, 7.838
720433.54154, -1.250, 1.666, 8.963
720433.56162, -0.809, 1.699, 10.175
720433.58194, -0.986, 1.278, 10.022
720433.60144, -1.211, 1.053, 10.998
720433.62136, -0.833, 1.048, 12.037
720433.64125, 0.010, 1.637, 13.014
720433.66121, 0.699, 1.671, 12.430
720433.68098, -0.373, 1.072, 10.840
720433.70102, -0.579, 0.679, 9.739
720433.72092, -0.053, 0.909, 9.796
720433.74132, 0.196, 0.560, 11.448
720433.76124, 0.622, 0.052, 12.938
720433.78090, -0.268, -0.360, 12.871
720433.80107, -1.068, -0.240, 11.099
720433.82128, -0.757, -0.211, 9.389
720433.84334, 0.148, 0.277, 9.088
720433.86097, 0.283, 0.746, 8.800
720433.88087, -0.048, 0.804, 8.695
720433.90101, 0.110, 0.536, 8.341
720433.92060, -0.230, 0.306, 7.714
720433.94112, -0.670, 0.359, 8.341
720433.96046, -0.517, 0.852, 8.911
720433.98068, 0.101, 1.335, 7.895
720434.00071, 0.096, 1.297, 6.722
720434.02082, -0.110, 1.082, 6.665
720434.04078, -0.670, 0.885, 8.164
720434.06047, -0.474, 1.062, 8.365
720434.08028, -0.067, 1.230, 7.450
720434.10032, 0.105, 1.177, 6.694
720434.12042, -0.110, 1.086, 6.842
720434.14011, -0.067, 1.101, 8.202
720434.16013, -0.019, 1.254, 8.858
720434.18024, 0.072, 1.216, 8.973
720434.20028, 0.172, 1.197, 8.264
720434.22015, 0.292, 1.474, 8.188
720434.24034, -0.488, 1.297, 8.949
720434.26041, -0.632, 1.364, 10.472
720434.27987, -0.373, 1.536, 11.324
720434.30010, -0.168, 1.048, 11.199
720434.31988, -0.048, 1.321, 11.329
720434.33952, -0.115, 1.546, 11.353
720434.35991, -0.148, 1.445, 11.290
720434.37948, -0.235, 1.096, 10.730
720434.39940, -0.350, 0.636, 10.994
720434.41953, 0.101, 0.569, 11.827
720434.43997, -0.163, 0.042, 12.727
720434.46022, -0.316, -0.039, 12.928
720434.47956, 0.354, 0.378, 11.099
720434.49955, 0.263, 0.459, 9.073
720434.51960, 0.450, 0.540, 8.197
720434.53967, 0.354, 0.699, 8.868
720434.55961, 0.062, 0.751, 9.045
720434.57958, -0.239, 0.770, 9.246
720434.59952, -0.211, 0.564, 9.164
720434.61944, -0.551, 0.464, 8.805
720434.63914, -0.383, 0.617, 8.097
720434.65946, -0.086, 1.106, 7.259
720434.67944, -0.187, 1.067, 6.837
720434.69919, -0.292, 0.981, 6.593
720434.71941, -0.364, 0.914, 6.718
720434.73927, -0.254, 0.818, 7.120
720434.76014, 0.153, 0.976, 7.455
720434.77917, -0.086, 1.024, 7.565
720434.79882, -0.532, 1.168, 7.876
720434.81909, -0.642, 1.359, 8.068
720434.83917, -0.388, 1.455, 8.202
720434.85918, -0.263, 1.431, 8.288
720434.87879, -0.709, 1.053, 8.738
720434.89930, -0.680, 0.981, 9.500
720434.91854, -0.326, 1.426, 9.121
720434.93822, -0.148, 1.781, 8.475
720434.95832, -0.215, 1.604, 8.437
720434.97838, -0.273, 1.651, 9.677
720434.99842, -0.144, 1.785, 10.687
720435.01826, -0.201, 1.800, 10.318
720435.03814, -0.091, 1.790, 9.720
720435.05899, 0.062, 1.757, 10.045
720435.07841, -0.177, 1.848, 10.481
720435.09796, -0.302, 1.881, 9.844
720435.11819, -0.335, 1.718, 9.600
720435.13801, -0.249, 2.034, 9.538
720435.15779, -0.043, 2.011, 9.811
720435.17778, -0.096, 1.575, 10.769
720435.19793, 0.005, 0.976, 11.199
720435.21801, 0.196, 0.976, 10.333
720435.23794, 0.062, 1.177, 9.638
720435.25765, 0.096, 1.268, 9.179
720435.27744, 0.417, 1.651, 8.283
720435.29765, 0.177, 1.388, 8.082
720435.31776, 0.206, 1.220, 8.786
720435.33770, 0.378, 0.852, 9.298
720435.35754, -0.034, 0.924, 9.361
