TIME, X, Y, Z
720326.39150, 0.192, 1.632, 10.601
720326.41163, -0.038, 2.192, 10.261
720326.43124, 0.081, 2.336, 10.529
720326.45119, -0.144, 2.063, 11.990
720326.47160, -0.163, 1.311, 12.626
720326.49134, -0.369, 1.153, 11.176
720326.51128, -0.627, 1.508, 9.179
720326.53133, -0.340, 2.202, 9.318
720326.55146, -0.761, 1.714, 10.486
720326.57126, -0.445, 1.019, 11.745
720326.59114, 0.215, 1.340, 12.454
720326.61122, -0.177, 1.718, 10.630
720326.63092, -0.091, 2.006, 9.150
720326.65137, 0.436, 2.279, 9.830
720326.67073, 0.211, 1.738, 9.509
720326.69097, 0.158, 1.445, 9.093
720326.71129, 0.048, 1.493, 8.743
720326.73072, -0.053, 1.690, 8.288
720326.75065, -0.038, 1.795, 8.221
720326.77075, 0.124, 1.776, 8.226
720326.79057, 0.278, 1.498, 7.934
720326.81053, 0.177, 1.355, 7.670
720326.83073, -0.373, 1.910, 7.867
720326.85072, -0.555, 2.020, 7.991
720326.87062, -0.172, 1.896, 7.742
720326.89074, -0.364, 1.766, 6.785
720326.91060, -0.441, 1.723, 5.841
720326.93026, -0.704, 1.862, 6.162
720326.95046, -0.560, 2.365, 7.508
720326.97017, -0.469, 2.398, 7.747
720326.99024, -0.330, 2.197, 7.895
720327.01024, -0.268, 1.766, 7.857
720327.03025, -0.345, 1.905, 8.815
720327.04977, -0.532, 1.991, 10.630
720327.07014, -0.354, 2.011, 11.985
720327.09009, 0.153, 1.982, 12.923
720327.10969, 0.297, 1.795, 12.760
720327.12984, 0.757, 1.771, 11.635
720327.14957, 0.713, 1.862, 11.022
720327.16954, 0.828, 1.752, 10.922
720327.18962, 0.804, 1.785, 11.195
720327.20944, 0.565, 2.149, 11.276
720327.22941, -0.067, 1.752, 11.223
720327.24966, -0.316, 1.335, 11.539
720327.26936, -0.393, 1.671, 11.132
720327.28933, -0.340, 1.819, 9.691
720327.30941, -0.369, 1.709, 8.700
720327.32921, -0.350, 1.699, 8.312
720327.34915, -0.134, 1.728, 8.058
720327.36923, -0.034, 1.498, 7.900
720327.38913, 0.254, 1.532, 7.867
720327.40924, 0.306, 1.623, 6.947
720327.42924, 0.302, 1.671, 6.445
720327.44919, -0.062, 1.627, 7.431
720327.46889, 0.124, 1.867, 8.499
720327.48934, 0.455, 1.900, 8.379
720327.50900, 0.464, 1.790, 7.182
720327.52895, 0.201, 1.565, 6.445
720327.54899, 0.115, 1.551, 6.325
720327.56922, -0.024, 1.666, 7.086
720327.58900, 0.096, 1.402, 8.188
720327.60891, 0.412, 1.608, 9.399
720327.62861, 0.316, 1.943, 9.782
720327.64860, -0.048, 2.341, 9.638
720327.66887, -0.450, 2.106, 10.347
720327.68854, -0.254, 1.541, 12.306
720327.70841, -0.067, 1.469, 14.192
720327.72868, -0.077, 1.709, 13.024
720327.74847, -0.057, 1.383, 10.764
720327.76848, 0.239, 1.766, 10.184
720327.78860, 0.254, 2.576, 10.314
720327.80851, 0.024, 2.054, 10.098
720327.82836, -0.239, 1.503, 10.275
720327.84836, -0.263, 1.244, 10.510
720327.86814, -0.010, 1.326, 10.587
720327.88819, 0.153, 1.709, 10.673
720327.90808, 0.038, 1.733, 9.260
720327.92825, 0.163, 1.843, 8.293
720327.94825, -0.086, 1.728, 7.512
720327.96848, 0.000, 1.690, 7.311
720327.98829, -0.153, 1.766, 7.144
720328.00799, -0.311, 1.795, 7.680
720328.02827, -0.599, 1.752, 7.637
720328.04826, -0.632, 1.580, 7.220
720328.06782, -0.632, 1.580, 6.416
720328.08821, -0.474, 1.738, 5.894
720328.10772, -0.479, 1.723, 5.951
720328.12790, -0.254, 1.833, 6.890
720328.14808, -0.350, 1.575, 7.857
720328.16773, 0.110, 1.345, 9.030
720328.18771, -0.010, 1.469, 9.940
720328.20805, -0.254, 1.867, 11.046
720328.22781, -0.402, 1.632, 12.253
720328.24762, 0.024, 1.249, 13.057
720328.26752, 0.292, 1.249, 12.531
720328.28750, 0.278, 1.120, 10.874
720328.30755, 0.555, 1.465, 10.630
720328.32777, 0.651, 1.259, 11.721
720328.34748, 0.508, 1.321, 12.143
720328.36716, 0.129, 1.412, 10.362
720328.38732, -0.263, 1.513, 9.102
720328.40712, -0.335, 1.642, 9.160
720328.42700, -0.148, 1.388, 11.018
720328.44734, 0.019, 1.153, 12.133
720328.46691, 0.369, 1.326, 11.688
720328.48716, 0.306, 1.570, 10.165
720328.50725, 0.124, 1.680, 8.322
720328.52712, 0.139, 1.632, 7.412
720328.54698, 0.010, 1.896, 7.852
720328.56695, 0.105, 1.714, 8.231
720328.58695, 0.479, 1.675, 7.388
720328.60668, 0.417, 1.805, 7.316
720328.62698, 0.460, 1.762, 7.397
720328.64677, 0.053, 1.541, 7.728
720328.66648, 0.019, 1.599, 7.383
720328.68696, 0.144, 1.584, 6.708
720328.70672, 0.077, 1.580, 6.220
720328.72673, 0.206, 1.623, 6.899
720328.74683, 0.244, 1.513, 7.862
720328.76631, -0.034, 1.335, 9.725
720328.78653, -0.359, 1.302, 11.176
720328.80639, -0.048, 1.445, 11.559
720328.82667, 0.077, 1.589, 11.697
720328.84612, 0.110, 1.575, 12.104
720328.86632, -0.330, 1.460, 12.291
720328.88610, -0.766, 1.359, 11.578
720328.90598, -0.977, 1.441, 11.381
720328.92598, -0.876, 1.402, 11.166
720328.94571, -0.795, 1.948, 9.840
720328.96591, -0.541, 2.298, 8.355
720328.98605, -0.431, 1.886, 8.279
720329.00561, -0.230, 1.445, 9.227
720329.02584, -0.287, 1.091, 10.625
720329.04590, 0.283, 1.412, 10.208
720329.06580, 0.211, 1.254, 8.868
720329.08583, 0.211, 1.005, 8.135
720329.10601, 0.072, 1.292, 8.647
720329.12579, -0.254, 1.469, 8.417
720329.14583, 0.005, 1.742, 7.599
720329.16562, -0.120, 1.623, 6.416
720329.18567, -0.077, 1.484, 5.947
720329.20543, 0.345, 1.618, 5.602
720329.22577, 0.263, 1.829, 6.181
720329.24556, -0.124, 1.474, 7.216
720329.26532, 0.024, 1.307, 7.479
720329.28572, -0.029, 1.139, 8.475
720329.30543, -0.019, 1.177, 9.418
720329.32536, 0.029, 1.350, 10.022
720329.34564, -0.048, 1.723, 10.165
720329.36506, -0.029, 2.015, 11.420
720329.38503, -0.311, 1.738, 12.325
720329.40523, 0.081, 1.637, 13.948
720329.42478, 0.431, 1.795, 13.158
720329.44464, 0.905, 1.632, 11.721
720329.46500, 0.934, 1.589, 11.549
720329.48488, 0.761, 1.273, 12.488
720329.50459, 0.699, 1.120, 12.823
720329.52468, 0.579, 1.675, 10.883
720329.54471, 0.560, 2.303, 9.241
720329.56476, 0.101, 2.169, 8.077
720329.58491, -0.067, 1.690, 9.035
720329.60443, 0.196, 1.556, 10.400
720329.62439, 0.445, 1.637, 9.969
720329.64452, 0.512, 1.819, 8.662
720329.66432, 0.354, 1.694, 7.618
720329.68417, 0.019, 1.685, 7.067
720329.70423, 0.067, 1.742, 7.062
720329.72429, 0.029, 1.680, 7.058
720329.74422, 0.134, 1.431, 7.378
720329.76437, 0.153, 1.599, 6.809
720329.78429, 0.124, 1.656, 6.263
720329.80409, -0.010, 1.460, 6.172
720329.82415, 0.057, 1.522, 7.321
720329.84419, 0.158, 1.584, 8.044
720329.86382, 0.101, 1.369, 8.686
720329.88413, 0.192, 1.393, 8.551
720329.90385, 0.077, 1.522, 8.020
720329.92418, -0.168, 1.388, 9.313
720329.94430, 0.196, 1.718, 10.864
720329.96387, 0.364, 1.709, 12.248
720329.98378, 0.163, 1.101, 12.947
720330.00393, -0.124, 1.019, 12.909
720330.02341, -0.575, 1.201, 12.033
720330.04342, -0.723, 1.335, 11.286
720330.06367, -0.522, 1.187, 11.932
720330.08354, -0.445, 1.053, 11.817
720330.10335, -0.369, 1.225, 10.539
720330.12347, -0.005, 2.011, 8.461
720330.14331, 0.364, 2.413, 7.374
720330.16338, 0.014, 1.527, 8.882
720330.18357, 0.005, 1.364, 11.568
720330.20312, 0.014, 1.230, 11.099
720330.22338, 0.163, 1.106, 9.313
720330.24331, -0.005, 1.412, 7.891
720330.26298, -0.211, 1.613, 6.670
720330.28332, -0.426, 1.556, 6.799
720330.30322, -0.646, 1.445, 6.703
720330.32305, -0.421, 1.723, 6.952
720330.34315, -0.110, 1.651, 7.125
720330.36334, -0.330, 1.465, 6.531
720330.38307, -0.244, 1.393, 6.449
720330.40277, -0.048, 1.307, 7.244
720330.42292, 0.168, 1.268, 7.680
720330.44268, -0.048, 1.374, 8.274
720330.46290, 0.168, 1.273, 8.422
720330.48299, -0.263, 1.268, 9.351
720330.50285, -0.618, 1.508, 10.955
720330.52253, -0.455, 1.709, 12.454
720330.54267, 0.120, 1.824, 12.392
720330.56255, 0.522, 1.685, 12.617
720330.58224, 0.522, 1.445, 12.229
720330.60229, 0.373, 1.637, 12.301
720330.62252, 0.488, 1.872, 11.956
720330.64219, 0.565, 1.565, 11.750
720330.66234, 0.460, 1.546, 12.081
720330.68238, 0.321, 1.824, 10.807
720330.70196, 0.081, 1.680, 9.859
720330.72222, 0.330, 1.718, 10.012
720330.74213, 0.661, 1.422, 10.510
720330.76213, 0.934, 1.580, 10.141
720330.78210, 0.915, 1.536, 9.093
720330.80197, 0.522, 1.498, 7.953
720330.82197, 0.144, 1.412, 7.307
720330.84233, -0.206, 1.316, 7.129
720330.86213, -0.182, 1.345, 7.139
720330.88200, 0.081, 1.532, 6.239
720330.90194, 0.029, 1.570, 5.487
720330.92174, -0.029, 1.671, 5.391
720330.94190, -0.048, 1.651, 6.023
720330.96194, -0.115, 1.273, 7.465
720330.98181, 0.388, 1.149, 9.179
720331.00149, 0.800, 1.158, 8.896
720331.02170, 0.608, 1.158, 8.532
720331.04178, 0.163, 1.201, 8.144
720331.06191, -0.038, 1.230, 10.079
720331.08161, 0.158, 1.479, 11.606
720331.10134, -0.010, 1.369, 12.813
720331.12110, -0.168, 1.546, 12.727
720331.14118, -0.206, 1.584, 11.736
720331.16119, -0.297, 1.445, 10.883
720331.18122, -0.364, 1.422, 10.673
720331.20114, -0.412, 1.489, 10.816
720331.22101, -0.283, 1.637, 10.764
720331.24087, -0.067, 1.733, 10.074
720331.26129, -0.005, 1.680, 9.682
720331.28105, 0.455, 1.307, 10.156
720331.30074, 0.417, 1.378, 10.567
720331.32090, 0.421, 1.536, 9.691
720331.34067, 0.345, 1.632, 9.026
720331.36094, 0.230, 1.857, 8.370
720331.38109, -0.062, 1.867, 7.709
720331.40071, -0.809, 1.781, 7.421
720331.42073, -1.030, 1.991, 7.608
720331.44110, -0.622, 2.092, 7.330
720331.46054, -0.273, 1.790, 6.660
720331.48078, -0.287, 1.747, 5.889
720331.50055, -0.335, 1.848, 5.659
720331.52050, -0.508, 1.637, 6.765
720331.54107, 0.230, 1.455, 7.833
720331.56095, 0.546, 1.192, 8.599
720331.58033, 0.417, 1.249, 9.265
720331.60022, -0.029, 0.684, 10.706
720331.62075, 0.464, 1.402, 10.864
720331.64023, 0.599, 2.264, 10.256
720331.66014, 0.991, 2.169, 10.381
720331.68009, 0.642, 1.517, 11.865
720331.69980, 0.642, 1.445, 12.828
720331.71994, 0.546, 1.340, 12.875
720331.74016, 0.508, 1.848, 11.745
720331.75974, 0.220, 2.092, 10.874
720331.77979, 0.225, 1.972, 10.577
720331.79981, 0.120, 2.260, 10.572
720331.81958, -0.115, 2.528, 9.998
720331.83989, -0.225, 2.676, 8.982
720331.85997, 0.096, 2.398, 8.834
720331.87960, 0.101, 1.833, 9.456
720331.89958, 0.488, 2.020, 9.816
720331.92021, 0.728, 2.336, 8.686
720331.93958, 0.718, 2.327, 7.661
720331.95984, 0.742, 2.125, 7.101
720331.97964, 0.479, 2.097, 7.512
720331.99945, 0.455, 2.269, 7.694
720332.01955, 0.747, 2.221, 8.207
720332.03945, 0.412, 2.288, 7.613
720332.05946, 0.057, 2.384, 6.540
720332.07944, -0.417, 2.245, 7.292
720332.09949, -0.192, 2.173, 9.629
720332.11961, 0.239, 2.020, 11.065
720332.13918, 0.503, 1.972, 10.749
720332.15938, 0.579, 2.327, 9.140
720332.17929, 0.101, 2.485, 8.642
720332.19895, -0.048, 2.058, 10.960
720332.21899, -0.029, 2.044, 11.846
720332.23864, -0.259, 1.953, 12.100
720332.25860, -0.795, 1.709, 11.267
720332.27874, -0.771, 1.934, 10.984
720332.29855, -0.651, 1.967, 10.740
720332.31846, -0.124, 1.920, 10.888
720332.33877, 0.158, 1.862, 10.304
720332.35873, 0.206, 1.867, 10.572
720332.37860, -0.268, 1.436, 10.711
720332.39848, -0.158, 1.101, 11.353
720332.41855, 0.062, 1.187, 10.783
720332.43860, 0.091, 1.498, 8.820
720332.45873, 0.062, 1.714, 7.335
720332.47841, 0.096, 1.838, 7.158
720332.49834, 0.139, 1.752, 7.455
720332.51854, -0.206, 1.785, 8.183
720332.53800, -0.330, 1.819, 8.408
720332.55822, -0.096, 1.843, 8.657
720332.57840, -0.373, 1.651, 9.117
720332.59793, -0.230, 1.647, 9.739
720332.61824, -0.235, 1.987, 9.959
720332.63838, -0.412, 2.020, 9.662
720332.65822, -0.225, 1.963, 9.231
720332.67829, -0.182, 1.977, 9.571
720332.69814, -0.192, 1.824, 10.199
720332.71794, 0.091, 1.857, 10.132
720332.73761, 0.053, 1.872, 10.314
720332.75769, 0.096, 2.011, 10.419
720332.77748, 0.072, 2.283, 10.189
720332.79770, 0.177, 2.063, 9.864
720332.81763, 0.048, 1.943, 9.658
720332.83754, 0.024, 1.915, 9.356
720332.85766, 0.034, 1.517, 10.563
720332.87778, 0.077, 1.259, 11.013
720332.89753, 0.326, 0.981, 10.362
720332.91759, 0.292, 0.962, 10.017
720332.93773, 0.508, 1.283, 9.739
720332.95759, 0.694, 1.144, 9.662
720332.97725, 0.201, 0.948, 8.777
720332.99767, 0.134, 0.919, 9.169
720333.01729, 0.048, 1.053, 9.375
720333.03748, 0.163, 1.115, 9.260
720333.05732, 0.239, 1.101, 9.231
720333.07740, -0.029, 0.789, 9.528
720333.09681, -0.129, 0.900, 8.322
720333.11686, -0.211, 0.943, 8.192
720333.13691, 0.287, 1.249, 8.240
720333.15688, 0.014, 1.522, 8.748
720333.17702, 0.110, 1.374, 8.944
720333.19686, -0.034, 0.933, 9.150
