ID, X, Y, Z
518485.53297, -19.613,-10.660, 9.763
518485.55377, 2.682, -7.016, 8.551
518485.57270, 19.613, -5.852, 10.309
518485.59280, 19.613, -1.461, 9.423
518485.61382, 19.613, 3.610, 9.844
518485.63268, 19.613, 0.603, 7.086
518485.65260, 19.613, -3.391, 10.208
518485.67363, -6.929, -7.873, 10.792
518485.69257, -19.613, -7.796, 9.567
518485.71261, -19.613, -6.791, 8.274
518485.73345, -19.613, -4.468, 9.308
518485.75239, -19.613, -7.466, 9.423
518485.77236, -18.718, -7.308, 9.581
518485.79333, 2.514, -5.713, 9.672
518485.81234, 19.613, -3.309, 8.542
518485.83218, 19.613, 0.244, 9.361
518485.85319, 19.613, 1.297, 8.532
518485.87210, 19.613, 2.561, 9.887
518485.89191, 17.114, -4.291, 9.212
518485.91290, -7.360, -5.847, 9.375
518485.93179, -19.613, -6.724, 8.456
518485.95178, -19.613, -5.977, 10.127
518485.97291, -19.613, -3.621, 9.969
518485.99187, -19.613, -5.464, 9.816
518486.01193, -14.710, -5.019, 9.265
518486.03286, 4.310, -4.492, 10.055
518486.05180, 16.836, -2.869, 9.208
518486.07178, 19.613, 1.302, 9.394
518486.09264, 19.613, 0.847, 10.141
518486.11175, 19.613, 2.710, 10.840
518486.13170, 19.613, -0.992, 10.117
518486.15261, -2.744, -4.765, 9.998
518486.17154, -19.613, -7.796, 9.193
518486.19155, -19.613, -8.127, 9.361
518486.21251, -19.613, -3.420, 9.366
518486.23147, -19.613, -6.843, 12.962
518486.25137, -19.613, -9.123, 8.575
518486.27230, 2.404, -8.419, 11.970
518486.29118, 19.613, -6.944, 8.437
518486.31143, 19.613, -0.163, 10.783
518486.33220, 19.613, 0.545, 10.520
518486.35131, 19.613, 1.819, 11.094
518486.37109, 19.613, -5.479, 8.944
518486.39202, -12.383, -8.112, 10.208
518486.41102, -19.613, -9.055, 9.294
518486.43099, -19.613, -5.819, 8.077
518486.45198, -19.613, -3.822, 14.345
518486.47084, -19.613, -7.887, 15.375
518486.49080, -14.174, -9.956, 18.703
518486.51184, 19.613, -6.312, 11.908
518486.53078, 19.613, -5.656, 8.978
518486.55074, 19.613, 6.665, 10.673
518486.57173, 19.613, 2.082, 7.144
518486.59053, 19.613, -2.716, 8.374
518486.61065, -3.031, -6.910, 8.168
518486.63159, -19.613, -7.954, 10.160
518486.65041, -19.613, -6.762, 8.930
518486.67047, -19.613, -3.065, 10.318
518486.69141, -19.613,-10.444, 9.332
518486.71035, -19.230,-10.133, 9.073
518486.73032, 5.042, -9.582, 8.039
518486.75134, 19.613, -6.082, 9.954
518486.77019, 19.613, 0.502, 10.237
518486.79018, 19.613, -2.960, 10.807
518486.81133, 19.613, 3.543, 11.171
518486.83011, 19.613, -4.617, 9.729
518486.85004, -14.796,-10.214, 8.872
518486.87101, -19.613,-10.147, 8.676
518486.88996, -19.613, -7.193, 10.381
518486.90995, -19.613, -2.931, 11.602
518486.93093, -19.613,-11.603, 5.214
518486.94978, -10.161,-10.717, 8.906
518486.96980, 15.802, -8.787, 11.061
518486.99075, 19.613, -2.428, 10.716
518487.00972, 19.613, 9.011, 11.271
518487.02971, 19.613, 2.710, 7.302
518487.05063, 19.613, -4.296, 7.733
518487.06956, -4.477, -7.590, 8.729
518487.08949, -19.613, -8.663, 11.353
518487.11054, -19.613, -5.732, 7.484
518487.12946, -19.613, -0.422, 12.617
518487.14940, -19.613, -9.884, 13.493
518487.17037, -17.133, -8.591, 12.550
518487.18927, 5.684, -8.806, 9.691
518487.20936, 19.613, -7.245, 9.830
518487.23026, 19.613, -0.250, 9.662
518487.24912, 19.613, -2.893, 11.645
518487.26916, 19.613, 3.543, 11.554
518487.29089, 9.692, -6.484, 9.974
518487.30909, -16.884, -8.423, 8.216
518487.32910, -19.613, -6.192, 8.963
518487.34998, -19.613, -5.881, 9.696
518487.36890, -19.613, -1.662, 14.695
518487.38892, -19.613, -8.098, 13.134
518487.40994, 5.995, -6.436, 11.650
518487.42886, 19.613, -3.980, 11.108
518487.44878, 19.613, 1.623, 9.567
518487.46971, 19.613, 2.863, 6.799
518487.48866, 16.285, -0.906, 9.011
518487.50871, 4.549, -1.777, 9.816
518487.52965, -10.951, -4.023, 9.198
518487.54851, -17.851, -2.960, 9.356
518487.56855, -4.889, 2.269, 8.599
518487.58947, -1.049, -0.355, 9.179
518487.60846, 0.599, -0.005, 8.259
518487.62845, 1.700, 0.057, 9.504
518487.64934, -0.326, 0.181, 9.351
518487.66828, -1.010, -0.475, 9.509
518487.68828, 2.605, 0.363, 9.528
518487.70926, 0.057, -0.283, 9.476
518487.72818, -0.077, -0.269, 9.246
518487.74815, -0.010, -0.250, 9.375
518487.76909, 0.000, -0.331, 9.456
518487.78800, -0.096, -0.269, 9.428
518487.80808, 0.000, -0.297, 9.480
518487.82901, 0.043, -0.197, 9.375
518487.84788, -0.053, -0.345, 9.313
518487.86788, -0.038, -0.297, 9.366
518487.88884, -0.038, -0.312, 9.380
518487.90781, 0.096, -0.101, 9.677
518487.92782, 0.029, -0.384, 9.275
518487.94867, -0.048, -0.254, 9.160
518487.96769, -0.081, -0.274, 9.619
518487.98767, -0.034, -0.326, 9.801
518488.00860, -0.086, -0.283, 9.466
518488.02732, -0.077, -0.269, 9.174
518488.04731, -0.019, -0.297, 9.150
518488.06826, -0.067, -0.235, 9.265
518488.08716, 0.005, -0.331, 9.289
518488.10715, 0.034, -0.283, 9.466
518488.12814, -0.010, -0.302, 9.351
518488.14701, 0.019, -0.230, 9.571
518488.16701, 0.081, -0.259, 9.452
518488.18796, 0.029, -0.264, 9.466
518488.20688, -0.077, -0.302, 9.466
518488.22692, -0.038, -0.288, 9.346
518488.24783, -0.062, -0.264, 9.356
518488.26676, -0.029, -0.197, 9.346
518488.28675, -0.024, -0.302, 9.203
518488.30770, 0.010, -0.240, 9.366
518488.32664, -0.048, -0.274, 9.423
518488.34674, -0.010, -0.216, 9.447
518488.36757, -0.067, -0.293, 9.476
518488.38650, -0.120, -0.384, 9.389
518488.40650, 0.010, -0.297, 9.322
518488.42750, -0.014, -0.288, 9.447
518488.44633, -0.043, -0.216, 9.543
518488.46637, 0.067, -0.250, 9.500
518488.48731, -0.187, -0.250, 9.418
518488.50624, 0.014, -0.250, 9.366
518488.52628, -0.077, -0.240, 9.275
518488.54721, -0.081, -0.259, 9.351
518488.56613, -0.034, -0.312, 9.437
518488.58616, -0.096, -0.254, 9.337
518488.60742, 0.024, -0.245, 9.557
518488.62627, -0.062, -0.216, 9.351
518488.64627, -0.019, -0.178, 9.394
518488.66718, -0.019, -0.240, 9.399
518488.68612, -0.038, -0.235, 9.447
518488.70605, 0.029, -0.264, 9.342
518488.72712, 0.024, -0.317, 9.385
518488.74601, -0.034, -0.288, 9.356
518488.76594, -0.038, -0.274, 9.389
518488.78696, -0.086, -0.317, 9.337
518488.80583, -0.024, -0.307, 9.413
518488.82589, -0.010, -0.302, 9.370
518488.84694, -0.038, -0.317, 9.437
518488.86575, -0.057, -0.312, 9.413
518488.88576, 0.029, -0.341, 9.447
518488.90665, -0.038, -0.183, 9.385
518488.92566, -0.043, -0.297, 9.385
518488.94559, -0.057, -0.264, 9.409
518488.96655, -0.048, -0.254, 9.370
518488.98549, 0.029, -0.288, 9.471
518489.00539, -0.014, -0.293, 9.389
518489.02649, -0.053, -0.297, 9.466
518489.04532, -0.019, -0.240, 9.437
518489.06534, -0.081, -0.297, 9.380
518489.08628, -0.038, -0.326, 9.361
518489.10518, -0.014, -0.183, 9.370
518489.12528, -0.110, -0.274, 9.461
518489.14616, -0.010, -0.216, 9.437
518489.16505, -0.029, -0.288, 9.385
518489.18509, 0.000, -0.269, 9.533
518489.20597, -0.062, -0.250, 9.605
518489.22501, 0.019, -0.274, 9.275
518489.24494, 0.019, -0.216, 9.543
518489.26588, 0.034, -0.202, 9.399
518489.28483, 0.010, -0.293, 9.571
518489.30485, 0.014, -0.259, 9.433
518489.32583, 0.043, -0.235, 9.298
518489.34470, -0.005, -0.192, 9.337
518489.36464, -0.024, -0.321, 9.495
518489.38564, -0.115, -0.149, 9.476
518489.40459, 0.172, -0.403, 10.936
518489.42463, -0.335, -0.479, 8.427
518489.44551, -0.168, -0.336, 9.255
518489.46449, -0.048, -0.269, 9.658
518489.48432, -0.096, -0.250, 9.974
518489.50531, -0.081, -0.230, 9.705
518489.52498, -0.081, -0.211, 9.495
518489.54423, 0.057, -0.230, 9.389
518489.56506, -0.077, -0.278, 9.351
518489.58404, 0.062, -0.302, 9.174
518489.60401, -0.096, -0.221, 9.169
518489.62488, -0.019, -0.202, 9.318
518489.64386, -0.010, -0.293, 9.423
518489.66407, 0.014, -0.283, 9.318
518489.68478, -0.038, -0.269, 9.476
518489.70370, -0.048, -0.245, 9.461
518489.72372, -0.029, -0.254, 9.528
518489.74469, -0.038, -0.288, 9.466
518489.76360, -0.029, -0.288, 9.433
518489.78372, -0.062, -0.221, 9.466
518489.80451, 0.000, -0.144, 9.308
518489.82347, -0.010, -0.245, 9.389
518489.84357, -0.005, -0.283, 9.428
518489.86443, -0.077, -0.192, 9.279
518489.88336, 0.053, -0.254, 9.595
518489.90333, -0.034, -0.202, 9.567
518489.92426, -0.067, -0.321, 9.437
518489.94322, 0.000, -0.274, 9.528
518489.96316, -0.019, -0.274, 9.428
518489.98409, -0.101, -0.254, 9.389
518490.00308, -0.062, -0.202, 9.476
518490.02305, -0.019, -0.187, 9.528
518490.04398, -0.029, -0.254, 9.437
518490.06290, -0.077, -0.269, 9.346
518490.08314, -0.014, -0.221, 9.351
518490.10408, -0.105, -0.226, 9.246
518490.12308, 0.029, -0.240, 9.423
518490.14303, -0.709, -0.154, 9.016
518490.16380, -0.201, -0.326, 8.844
518490.18261, 0.120, -0.235, 10.089
518490.20261, -0.062, -0.216, 9.433
