TIME, X, Y, Z
685404.80738, -0.747, 0.584, 11.262
685404.82749, -0.771, 0.526, 9.787
685404.84718, -0.809, 0.550, 9.787
685404.86836, -0.804, 0.306, 10.285
685404.88736, -0.939, 0.382, 9.926
685404.90719, -1.140, 0.497, 9.035
685404.92716, -1.034, 0.540, 8.370
685404.94737, -0.723, 0.828, 8.173
685404.96705, -0.589, 0.957, 7.589
685404.98720, -0.407, 0.962, 7.168
685405.00708, -0.622, 1.168, 7.072
685405.02720, -0.330, 1.326, 7.397
685405.04694, -0.402, 1.455, 7.445
685405.06689, -0.656, 1.206, 7.177
685405.08675, -0.800, 1.283, 6.909
685405.10671, -0.919, 1.278, 6.248
685405.12692, -0.919, 1.340, 6.579
685405.14645, -1.049, 1.532, 6.957
685405.16641, -1.283, 1.402, 6.837
685405.18650, -1.494, 1.287, 6.832
685405.20630, -1.073, 1.685, 8.274
685405.22626, -0.632, 2.159, 9.806
685405.24630, -0.795, 2.054, 9.935
685405.26716, -1.020, 2.034, 10.261
685405.28633, -0.584, 1.915, 11.314
685405.30634, -0.259, 1.627, 12.138
685405.32628, 0.096, 1.632, 11.918
685405.34647, -0.062, 1.402, 11.592
685405.36737, -0.278, 1.158, 12.272
685405.38638, -0.455, 0.612, 13.364
685405.40611, -0.144, 0.349, 13.972
685405.42622, -0.326, -0.010, 13.134
685405.44602, -0.407, 0.076, 12.267
685405.46593, -0.254, 0.066, 11.013
685405.48621, 0.053, 0.354, 9.524
685405.50589, 0.479, 0.631, 7.991
685405.52586, 0.316, 0.483, 7.594
685405.54578, 0.460, 0.464, 7.618
685405.56556, 0.407, 0.464, 7.857
685405.58549, 0.522, 0.387, 8.164
685405.60559, 0.594, 0.406, 8.274
685405.62544, 0.536, 0.339, 7.488
685405.64559, 0.124, 0.363, 6.856
685405.66556, -0.010, 0.473, 6.004
685405.68640, -0.014, 0.655, 5.755
685405.70572, 0.086, 0.799, 6.358
685405.72551, -0.029, 0.694, 6.373
685405.74561, -0.091, 0.809, 6.521
685405.76549, 0.010, 0.847, 7.024
685405.78597, -0.153, 0.785, 7.824
685405.80543, 0.005, 0.507, 9.806
685405.82520, 0.230, 0.469, 11.070
685405.84557, 0.407, 0.622, 10.467
685405.86535, 0.163, 0.641, 10.587
685405.88612, -0.005, 0.675, 11.472
685405.90513, -0.244, 0.813, 13.996
685405.92501, 0.110, 0.794, 15.212
685405.94492, -0.464, 0.746, 12.229
685405.96530, -1.034, 1.019, 9.959
685405.98479, -1.336, 1.259, 9.385
685406.00584, -1.192, 0.895, 10.457
685406.02486, -1.719, 0.402, 11.472
685406.04468, -1.733, -0.226, 11.966
685406.06492, -1.393, -0.484, 10.486
685406.08472, -1.101, 0.052, 8.279
685406.10558, -0.498, 0.488, 7.876
685406.12469, -0.498, 0.426, 8.269
685406.14466, -0.469, 0.229, 9.308
685406.16450, -0.311, 0.090, 9.773
685406.18417, -0.096, 0.100, 9.145
685406.20444, 0.129, 0.311, 8.484
685406.22411, 0.273, 0.507, 7.723
685406.24408, 0.187, 0.569, 7.034
685406.26448, 0.225, 0.713, 6.923
685406.28407, -0.048, 0.603, 7.010
685406.30411, 0.441, 0.699, 7.273
685406.32406, 0.661, 1.043, 6.943
685406.34399, 0.369, 0.857, 6.382
685406.36394, 0.124, 0.722, 6.852
685406.38410, -0.124, 0.770, 7.977
685406.40387, -0.148, 0.928, 9.332
685406.42367, -0.287, 1.010, 10.065
685406.44408, -0.292, 0.895, 9.643
685406.46392, -0.493, 0.718, 8.686
685406.48386, -0.613, 0.948, 9.495
685406.50476, -0.455, 1.326, 11.113
685406.52356, -0.335, 0.809, 12.756
685406.54360, -0.397, 0.454, 13.235
685406.56381, -0.364, 0.459, 12.502
685406.58334, 0.134, 0.651, 11.865
685406.60331, -0.177, 0.603, 10.984
685406.62450, -0.196, 0.564, 10.510
685406.64362, -0.488, 0.459, 11.314
685406.66349, -0.656, -0.398, 13.598
685406.68347, -0.273, -1.102, 14.489
685406.70352, 0.014, -1.078, 12.703
685406.72358, -0.057, -0.518, 9.701
685406.74367, 0.034, -0.240, 8.710
685406.76311, 0.263, -0.015, 8.963
685406.78313, 0.488, 0.196, 9.026
685406.80326, 0.493, 0.076, 8.609
685406.82302, 0.326, 0.081, 8.623
685406.84401, 0.024, 0.100, 7.637
685406.86300, -0.053, 0.402, 6.660
685406.88292, -0.115, 0.406, 6.047
685406.90283, 0.048, 0.555, 6.861
685406.92327, 0.024, 0.416, 6.962
685406.94402, -0.153, 0.378, 6.253
685406.96269, -0.254, 0.517, 5.525
685406.98285, -0.211, 0.708, 5.779
685407.00264, 0.163, 0.665, 6.732
685407.02283, 0.249, 0.655, 7.924
685407.04392, -0.158, 0.627, 8.820
685407.06435, -0.206, 0.617, 9.787
685407.08246, -0.187, 0.670, 9.931
685407.10292, -0.230, 0.608, 10.328
685407.12237, -0.110, 0.785, 10.304
685407.14276, -0.373, 0.861, 10.510
685407.16237, -0.469, 1.216, 11.602
685407.18206, -0.211, 1.455, 11.937
685407.20229, -0.283, 0.938, 11.295
685407.22211, 0.182, 0.574, 11.386
685407.24199, -0.077, 0.042, 12.181
685407.26194, -0.340, -0.484, 12.947
685407.28213, -0.383, -0.858, 13.369
685407.30181, -0.488, -1.030, 12.128
685407.32180, -0.642, -0.944, 10.577
685407.34282, -0.680, -0.700, 9.246
685407.36415, -0.838, -0.388, 8.777
685407.38167, -1.082, -0.360, 8.030
685407.40196, -0.919, -0.254, 7.924
685407.42196, -0.536, -0.125, 9.169
685407.44292, -0.579, -0.159, 8.585
685407.46438, -0.445, 0.014, 7.536
685407.48170, -0.378, 0.426, 7.287
685407.50170, -0.589, 0.564, 7.608
685407.52175, -0.330, 0.751, 7.670
685407.54262, -0.316, 1.029, 6.847
685407.56142, -0.192, 0.962, 6.349
685407.58175, -0.306, 1.187, 7.235
685407.60137, -0.589, 0.866, 8.240
685407.62132, -0.575, 0.818, 8.547
685407.64188, -0.431, 0.742, 8.207
685407.66102, -0.565, 0.847, 8.149
685407.68100, -0.919, 0.756, 8.020
685407.70150, -1.058, 0.804, 9.442
685407.72133, -0.848, 0.751, 10.788
685407.74095, -0.508, 0.804, 11.875
685407.76100, -0.335, 0.876, 12.172
685407.78086, -0.618, 0.703, 11.913
685407.80082, -0.699, 0.789, 11.396
685407.82100, -0.512, 1.038, 11.410
685407.84073, -0.057, 1.225, 11.779
685407.86071, 0.086, 0.746, 12.224
685407.88085, -0.115, -0.250, 12.569
685407.90056, -0.283, -0.762, 13.565
685407.92051, -0.196, -0.546, 12.617
685407.94076, 0.096, 0.009, 9.610
685407.96280, 0.129, 0.167, 8.044
685407.98057, 0.239, 0.215, 8.197
685408.00093, 0.230, 0.215, 8.729
685408.02033, 0.249, 0.201, 8.159
685408.04062, 0.168, 0.153, 7.714
685408.06076, 0.172, 0.066, 7.311
685408.08030, 0.445, 0.205, 6.928
685408.10032, 0.397, 0.330, 6.943
685408.12035, 0.211, 0.411, 6.943
685408.14039, 0.144, 0.320, 6.780
685408.16037, -0.048, 0.488, 7.000
685408.18034, -0.220, 0.665, 7.019
685408.20006, 0.153, 0.809, 7.225
685408.22002, 0.431, 0.842, 7.168
685408.24014, 0.488, 0.842, 7.125
685408.26006, 0.287, 0.794, 8.116
685408.27989, 0.326, 0.885, 8.978
685408.30030, 0.321, 0.938, 9.088
685408.32028, 0.393, 0.823, 9.356
685408.33978, 0.479, 0.857, 9.696
685408.35999, -0.029, 0.823, 10.788
685408.37969, -0.484, 0.952, 11.994
685408.39951, -0.239, 1.019, 12.588
685408.41983, -0.077, 0.933, 11.683
685408.43961, -0.029, 0.833, 10.783
685408.45935, -0.402, 0.751, 10.965
685408.47953, -0.335, 0.780, 11.075
685408.49932, -0.206, 0.483, 11.511
685408.51950, 0.029, 0.009, 12.626
685408.53969, -0.192, -0.637, 13.733
685408.55936, -0.651, -0.772, 13.100
685408.57924, -0.781, -0.518, 11.247
685408.59948, -0.752, -0.111, 9.816
685408.61920, -0.694, -0.221, 8.939
685408.64061, -0.690, -0.163, 8.346
685408.65948, -0.814, -0.106, 8.609
685408.67908, -0.852, -0.202, 8.370
685408.69937, -0.690, -0.154, 8.044
685408.71924, -0.340, 0.090, 7.757
685408.73931, -0.397, 0.349, 7.924
685408.75930, -0.608, 0.426, 8.025
685408.77903, -0.656, 0.631, 7.484
685408.79888, -0.532, 0.660, 6.440
685408.81921, -0.603, 0.722, 6.176
685408.83931, -0.273, 0.761, 6.325
685408.85890, -0.436, 0.890, 6.497
685408.87866, -0.656, 0.900, 6.923
685408.89892, -0.522, 0.991, 7.445
685408.91852, -0.599, 0.948, 8.092
685408.94025, -0.685, 0.971, 8.293
685408.95915, -0.771, 1.149, 8.547
685408.97842, -0.761, 1.115, 8.949
685408.99870, -0.656, 1.311, 8.982
685409.01850, -0.527, 1.153, 9.739
685409.03833, -0.484, 1.053, 10.898
685409.05807, -0.522, 1.015, 12.138
685409.07848, -0.158, 1.216, 12.392
685409.09806, -0.249, 1.345, 11.425
685409.11795, -0.283, 1.106, 11.214
685409.13815, 0.335, 0.751, 11.511
685409.15814, 0.316, 0.181, 12.531
685409.17783, 0.220, -0.092, 13.373
685409.19800, 0.134, -0.336, 13.287
685409.21801, 0.048, -0.274, 11.702
685409.23984, 0.091, -0.159, 9.495
685409.25826, 0.077, 0.062, 8.504
685409.27782, 0.062, 0.081, 8.762
685409.29779, 0.192, 0.004, 9.547
685409.31815, 0.330, -0.139, 9.442
685409.33794, 0.330, 0.019, 8.528
685409.35801, -0.014, 0.186, 8.135
685409.37770, -0.120, 0.296, 8.202
685409.39761, -0.005, 0.277, 7.843
685409.41774, 0.034, 0.382, 7.939
685409.43793, -0.215, 0.545, 7.522
685409.45780, -0.326, 0.612, 6.866
685409.47737, -0.239, 0.732, 6.540
685409.49788, 0.034, 1.000, 6.603
685409.51754, 0.187, 0.943, 6.785
685409.54028, 0.158, 0.818, 7.364
685409.55780, 0.038, 0.761, 8.226
685409.57716, -0.148, 1.311, 8.470
685409.59745, -0.268, 1.110, 8.662
685409.61740, -0.067, 0.876, 9.208
685409.63731, 0.273, 0.770, 10.089
685409.65700, -0.072, 0.799, 10.328
685409.67714, -0.283, 1.091, 9.931
685409.69669, -0.091, 1.316, 9.624
685409.71667, 0.081, 1.240, 10.333
685409.73697, 0.330, 1.158, 11.602
685409.75683, -0.029, 1.053, 12.353
685409.77654, -0.124, 0.943, 11.798
685409.79705, -0.153, 1.134, 10.788
685409.81670, -0.239, 1.096, 10.534
685409.83665, -0.407, 0.330, 12.167
685409.85774, -0.493, -0.647, 14.044
685409.87680, -0.311, -1.011, 14.173
685409.89647, -0.158, -0.489, 11.683
685409.91661, -0.402, 0.124, 9.069
685409.93661, -0.426, 0.354, 8.207
685409.95757, -0.560, 0.440, 8.978
685409.97676, -0.670, 0.258, 8.987
685409.99626, -0.646, 0.133, 8.930
685410.01653, -0.608, 0.119, 8.844
685410.03639, -0.441, 0.004, 8.413
685410.05724, -0.182, 0.344, 7.986
685410.07644, -0.445, 0.660, 7.469
685410.09620, -0.546, 0.861, 6.866
685410.11634, -0.364, 0.971, 6.540
685410.13624, -0.402, 1.038, 6.435
685410.15733, -0.239, 1.015, 6.277
685410.17611, -0.134, 0.995, 7.168
685410.19584, -0.397, 0.852, 7.369
685410.21598, -0.814, 0.794, 7.484
685410.23590, -0.857, 0.991, 8.015
685410.25575, -0.517, 1.015, 8.590
685410.27588, -0.445, 0.900, 8.824
685410.29580, -0.594, 0.833, 9.035
685410.31601, -0.436, 1.125, 9.021
685410.33569, -0.235, 1.436, 9.255
685410.35535, -0.383, 1.034, 10.227
685410.37558, -0.192, 0.861, 12.162
685410.39549, -0.560, 0.560, 12.832
685410.41523, -0.656, 0.770, 12.186
685410.43523, -0.852, 1.153, 11.252
685410.45531, -0.737, 1.412, 10.558
685410.47536, -0.268, 1.249, 10.783
685410.49535, 0.297, 0.828, 12.325
685410.51552, 0.259, -0.116, 13.278
685410.53496, 0.139, -0.532, 13.522
685410.55531, 0.201, -0.475, 13.077
685410.57537, 0.512, -0.072, 10.692
685410.59501, 0.498, 0.066, 9.203
685410.61527, 0.407, 0.071, 8.508
685410.63527, 0.215, 0.186, 9.069
685410.65602, -0.005, 0.201, 8.868
685410.67503, -0.019, 0.181, 8.437
685410.69500, -0.019, 0.306, 7.891
685410.71503, 0.053, 0.363, 7.321
685410.73469, 0.206, 0.574, 7.096
685410.75610, 0.134, 0.598, 7.709
685410.77477, 0.124, 0.694, 8.144
685410.79459, 0.120, 0.981, 7.086
685410.81494, 0.091, 0.842, 6.536
685410.83442, 0.144, 0.919, 6.622
685410.85479, 0.010, 0.866, 6.981
685410.87485, -0.024, 0.813, 6.866
685410.89433, 0.048, 0.991, 6.818
685410.91434, -0.192, 1.043, 6.583
685410.93440, -0.081, 1.230, 7.014
685410.95464, -0.196, 1.153, 7.359
685410.97410, -0.350, 1.153, 8.183
685410.99429, -0.469, 1.355, 9.246
685411.01416, -0.182, 1.412, 10.031
685411.03432, -0.101, 1.355, 9.586
685411.05403, -0.129, 1.513, 9.691
685411.07375, 0.153, 1.685, 11.223
685411.09393, 0.096, 1.661, 12.617
685411.11413, 0.153, 1.733, 12.622
685411.13367, 0.153, 1.771, 11.578
685411.15364, -0.177, 1.785, 10.917
685411.17392, -0.019, 1.709, 11.185
685411.19450, -0.220, 1.235, 11.736
685411.21350, -0.335, 0.909, 11.583
685411.23381, -0.709, 0.689, 11.180
685411.25348, -0.670, 0.751, 10.620
685411.27346, -0.436, 0.737, 10.678
685411.29386, -0.283, 0.473, 10.400
685411.31325, -0.244, 0.023, 11.439
685411.33329, -0.153, -0.240, 12.133
685411.35341, -0.215, -0.719, 12.200
685411.37472, -0.086, -0.733, 11.616
685411.39439, -0.168, -0.628, 10.103
685411.41373, -0.503, -0.791, 8.159
685411.43321, -0.412, -0.355, 7.594
685411.45317, -0.340, 0.172, 7.134
685411.47356, -0.326, 0.478, 6.871
685411.49424, -0.824, 0.641, 6.713
685411.51292, -1.805, 0.703, 6.349
685411.53302, -1.460, 1.230, 7.010
685411.55294, -0.986, 1.000, 7.307
685411.57292, -0.622, 0.780, 6.698
685411.59425, -0.441, 0.952, 5.932
685411.61274, -0.469, 0.909, 6.440
685411.64200, -0.967, 0.938, 6.650
685411.65486, -0.852, 1.201, 7.359
685411.67246, -0.690, 1.220, 8.317
685411.69242, -0.718, 1.197, 8.824
685411.71256, -0.761, 0.971, 8.619
685411.73259, -1.140, 1.019, 8.829
685411.75227, -0.924, 1.129, 9.217
685411.77249, -0.900, 1.077, 8.781
685411.79219, -0.441, 1.335, 8.729
685411.81214, -0.402, 1.560, 8.762
685411.83228, -0.603, 1.565, 8.571
685411.85207, -0.618, 1.915, 8.360
685411.87204, -0.819, 1.958, 8.791
685411.89209, -0.148, 1.905, 10.433
685411.91193, -0.134, 1.331, 10.912
685411.93189, -0.690, 1.527, 11.267
685411.95224, -0.723, 1.857, 11.238
685411.97185, -0.359, 1.742, 10.974
685411.99177, -0.215, 1.785, 10.371
685412.01213, -0.536, 1.623, 9.993
685412.03193, -0.469, 1.809, 9.859
685412.05179, -0.388, 1.393, 10.156
685412.07187, -0.196, 0.727, 10.879
685412.09171, -0.091, 0.517, 10.783
685412.11168, -0.134, 0.742, 9.729
685412.13188, -0.134, 0.857, 9.279
685412.15176, 0.120, 0.727, 8.791
685412.17172, 0.014, 0.493, 8.700
685412.19182, -0.024, 0.555, 8.331
685412.21151, 0.192, 0.684, 8.508
685412.23164, 0.244, 0.579, 8.532
685412.25144, 0.292, 0.612, 9.385
685412.27125, 0.120, 0.478, 9.241
685412.29131, 0.034, 0.416, 8.882
685412.31135, 0.034, 0.564, 9.064
685412.33111, 0.297, 0.593, 8.973
685412.35105, 0.091, 0.497, 9.289
685412.37139, 0.144, 0.579, 9.370
685412.39123, 0.053, 0.670, 9.126
685412.41113, -0.005, 0.612, 8.710
685412.43116, 0.192, 0.813, 8.614
685412.45101, 0.153, 0.813, 8.887
685412.47090, 0.129, 0.986, 8.475
685412.49108, 0.053, 1.086, 8.777
685412.51070, 0.000, 0.948, 9.433
685412.53079, 0.129, 1.005, 9.380
685412.55152, 0.168, 0.823, 9.342
685412.57065, 0.000, 0.722, 9.366
