TIME, X, Y, Z
685244.79120, -0.302, 1.350, 8.671
685244.81097, -0.101, 1.292, 9.940
685244.83060, -0.249, 1.264, 10.587
685244.85079, -0.273, 1.254, 10.941
685244.87074, -0.570, 1.220, 11.243
685244.89310, -0.244, 1.067, 12.004
685244.91083, 0.014, 0.971, 12.334
685244.93041, 0.120, 0.948, 11.573
685244.95040, -0.062, 1.110, 10.682
685244.97076, 0.244, 1.096, 10.103
685244.99344, 0.651, 0.952, 10.692
685245.01064, 0.618, 0.770, 10.812
685245.03031, 0.445, 0.804, 10.936
685245.05025, 0.220, 0.852, 10.611
685245.07034, 0.029, 0.569, 10.280
685245.09320, -0.201, 0.224, 11.099
685245.11024, 0.086, 0.354, 11.453
685245.12997, -0.182, 0.052, 11.391
685245.15019, -0.038, 0.090, 10.917
685245.17013, 0.057, 0.320, 9.950
685245.18982, 0.024, 0.263, 8.824
685245.20992, 0.024, 0.057, 8.566
685245.22973, 0.124, 0.157, 8.604
685245.25031, 0.417, 0.076, 8.144
685245.26972, 0.268, 0.220, 7.876
685245.28944, 0.096, 0.339, 7.216
685245.30940, 0.005, 0.359, 6.813
685245.32951, -0.034, 0.536, 7.019
685245.34926, 0.005, 0.718, 6.832
685245.36945, 0.053, 0.967, 6.732
685245.39463, 0.067, 0.928, 6.785
685245.40933, -0.024, 0.948, 7.374
685245.42934, 0.067, 0.971, 7.579
685245.44959, 0.005, 1.077, 7.536
685245.46950, 0.120, 1.220, 7.589
685245.49036, 0.273, 1.369, 7.546
685245.50974, 0.350, 1.297, 7.939
685245.52910, 0.651, 1.134, 9.361
685245.54916, 0.297, 1.307, 9.911
685245.56940, 0.306, 1.580, 9.964
685245.59049, 0.235, 1.680, 9.576
685245.60935, 0.000, 1.307, 9.389
685245.62914, -0.072, 1.331, 9.993
685245.64890, 0.249, 1.345, 10.668
685245.66903, 0.220, 1.589, 11.085
685245.69045, -0.168, 1.450, 11.472
685245.70911, -0.211, 1.388, 11.472
685245.72868, -0.163, 1.441, 11.812
685245.74881, 0.187, 1.106, 12.076
685245.76884, 0.144, 1.082, 11.286
685245.79005, -0.340, 1.230, 10.165
685245.80924, -0.402, 0.828, 9.811
685245.82847, -0.795, -0.336, 11.994
685245.84850, -0.101, -0.719, 14.398
685245.86882, 0.148, -0.494, 14.029
685245.88983, -0.196, 0.009, 10.749
685245.90871, -0.431, 0.248, 8.255
685245.92838, -0.824, 0.191, 7.579
685245.94829, -0.297, 0.272, 9.083
685245.96844, 0.019, 0.177, 9.768
685245.98947, -0.034, 0.066, 9.356
685246.00850, 0.115, 0.191, 9.035
685246.02815, -0.067, 0.325, 8.638
685246.04828, 0.010, 0.320, 8.168
685246.06820, -0.072, 0.411, 7.469
685246.08906, 0.086, 0.574, 6.665
685246.10822, -0.038, 0.488, 6.416
685246.12785, -0.249, 0.751, 6.588
685246.14784, -0.306, 0.699, 6.660
685246.16831, -0.163, 0.924, 7.220
685246.18894, -0.354, 1.048, 6.732
685246.20807, -0.402, 1.283, 6.856
685246.22779, -0.536, 1.326, 6.967
685246.24793, -0.565, 1.077, 8.259
685246.26791, -0.383, 1.101, 9.514
685246.28859, -0.168, 1.326, 9.322
685246.30797, -0.364, 1.522, 8.585
685246.32740, -0.484, 1.819, 8.365
685246.34768, -0.407, 1.647, 9.059
685246.36769, -0.192, 1.436, 9.916
685246.38814, -0.120, 1.393, 10.663
685246.40775, -0.445, 1.445, 10.529
685246.42720, -0.450, 1.675, 10.845
685246.44721, -0.388, 1.599, 11.894
685246.46755, -0.560, 1.426, 12.421
685246.48695, -0.642, 1.321, 12.018
685246.50723, -0.536, 1.378, 11.281
685246.52727, -0.192, 1.565, 10.644
685246.54699, 0.096, 1.608, 10.294
685246.56720, 0.053, 0.880, 11.046
685246.58752, 0.005, 0.263, 12.061
685246.60721, 0.072, -0.436, 13.340
685246.62648, 0.311, -0.063, 13.014
685246.64686, 0.201, 0.689, 9.988
685246.66663, 0.378, 0.789, 8.475
685246.68659, 0.259, 0.679, 8.959
685246.70682, 0.373, 0.416, 10.376
685246.72641, 0.508, 0.397, 10.323
685246.74640, 0.397, 0.445, 9.222
685246.76642, 0.393, 0.746, 8.010
685246.78621, 0.273, 0.761, 7.584
685246.80619, 0.354, 0.789, 7.536
685246.82626, 0.335, 0.722, 7.211
685246.84606, 0.235, 0.871, 6.928
685246.86602, 0.014, 1.015, 6.325
685246.88622, 0.029, 1.096, 6.033
685246.90605, -0.043, 1.134, 6.205
685246.92594, 0.273, 1.216, 6.876
685246.94606, 0.263, 1.091, 6.986
685246.96593, 0.062, 1.177, 7.469
685246.98600, 0.124, 1.340, 7.139
685247.00601, 0.249, 1.340, 7.843
685247.02572, 0.460, 1.297, 8.614
685247.04571, 0.785, 1.110, 9.260
685247.06604, 0.795, 1.455, 9.811
685247.08573, 0.393, 1.666, 9.705
685247.10559, 0.239, 1.666, 9.413
685247.12575, 0.244, 1.943, 9.926
685247.14556, 0.527, 1.881, 11.022
685247.16571, 0.776, 1.924, 11.712
685247.18580, 0.560, 1.833, 11.726
685247.20562, 0.306, 1.465, 11.918
685247.22548, 0.393, 1.656, 12.215
685247.24590, 0.474, 1.517, 11.803
685247.26565, 0.417, 1.589, 10.740
685247.28529, -0.101, 1.230, 10.074
685247.30561, -0.488, 0.038, 10.979
685247.32535, -0.498, -0.767, 13.134
685247.34522, 0.158, -0.360, 14.302
685247.36553, -0.139, 0.210, 11.894
685247.38504, -0.646, 0.157, 9.260
685247.40507, -0.771, 0.205, 8.719
685247.42550, -0.690, 0.397, 9.686
685247.44621, -0.594, 0.339, 9.883
685247.46491, -0.445, 0.483, 8.944
685247.48505, -0.402, 0.469, 8.212
685247.50493, -0.460, 0.359, 8.010
685247.52482, -0.096, 0.742, 8.293
685247.54612, 0.096, 1.077, 7.694
685247.56511, 0.024, 1.110, 6.641
685247.58473, -0.120, 1.000, 5.813
685247.60496, -0.254, 1.086, 6.243
685247.62500, -0.273, 1.364, 6.861
685247.64456, -0.230, 1.599, 6.756
685247.66463, -0.431, 1.316, 6.492
685247.68442, -0.388, 1.513, 6.698
685247.70436, -0.369, 1.666, 7.407
685247.72444, -0.560, 1.580, 7.915
685247.74493, -0.555, 1.417, 8.360
685247.76435, -0.646, 1.565, 8.623
685247.78437, -0.431, 1.714, 8.839
685247.80455, -0.455, 1.843, 8.891
685247.82412, -0.464, 1.829, 9.016
685247.84422, -0.364, 2.106, 9.409
685247.86388, -0.359, 1.967, 9.887
685247.88386, -0.450, 1.781, 10.984
685247.90393, -0.101, 2.140, 11.626
685247.92374, -0.575, 1.915, 11.745
685247.94371, -0.594, 1.728, 11.765
685247.96386, -0.421, 1.762, 11.927
685247.98363, -0.201, 1.838, 11.951
685248.00359, -0.019, 1.599, 10.912
685248.02373, 0.254, 1.206, 10.548
685248.04346, 0.469, 1.091, 10.630
685248.06342, 0.340, 0.766, 11.468
685248.08352, -0.019, 0.229, 13.038
685248.10335, 0.431, 0.086, 13.800
685248.12331, 0.570, 0.397, 12.100
685248.14349, 0.685, 0.699, 9.638
685248.16322, 0.618, 0.699, 8.676
685248.18319, 0.455, 0.593, 8.662
685248.20335, 0.378, 0.588, 9.126
685248.22315, 0.235, 0.469, 9.188
685248.24309, 0.560, 0.694, 9.064
685248.26324, 0.445, 0.699, 8.106
685248.28308, 0.378, 0.766, 7.618
685248.30303, 0.532, 1.024, 7.144
685248.32324, 0.220, 1.125, 6.856
685248.34289, 0.153, 0.986, 6.445
685248.36301, 0.168, 1.010, 6.665
685248.38319, 0.211, 1.206, 6.311
685248.40274, 0.153, 1.297, 5.918
685248.42270, 0.350, 1.335, 6.224
685248.44275, 0.388, 1.254, 6.727
685248.46259, 0.345, 1.412, 6.789
685248.48256, 0.589, 1.604, 8.116
685248.50280, 0.733, 1.522, 9.710
685248.52249, 0.996, 1.374, 10.701
685248.54278, 0.608, 1.201, 10.141
685248.56261, 0.575, 1.302, 9.734
685248.58240, 0.599, 1.259, 10.328
685248.60234, 0.943, 1.283, 11.276
685248.62253, 0.622, 1.393, 11.290
685248.64238, 0.713, 1.465, 11.142
685248.66233, 0.728, 1.503, 10.965
685248.68254, 0.599, 1.498, 11.003
685248.70226, 0.153, 1.766, 10.879
685248.72223, -0.350, 1.527, 10.390
685248.74249, -0.393, 0.818, 11.477
685248.76206, -0.187, -0.053, 14.264
685248.78203, 0.292, -0.211, 14.939
685248.80220, -0.077, -0.307, 12.219
685248.82195, -0.694, 0.114, 9.375
685248.84191, -0.876, 0.105, 8.513
685248.86222, -0.397, 0.315, 9.547
685248.88200, -0.129, 0.354, 10.682
685248.90179, 0.000, 0.210, 9.878
685248.92191, -0.048, 0.354, 8.413
685248.94163, 0.024, 0.397, 7.804
685248.96166, -0.283, 0.473, 7.532
685248.98197, 0.048, 0.813, 7.397
685249.00161, -0.019, 0.967, 6.703
685249.02158, -0.144, 1.106, 5.779
685249.04180, -0.292, 1.206, 5.267
685249.06184, -0.350, 1.240, 5.300
685249.08166, -0.105, 1.398, 6.062
685249.10218, -0.148, 1.297, 7.187
685249.12161, -0.124, 1.259, 7.603
685249.14185, -0.263, 1.513, 7.757
685249.16140, -0.196, 1.503, 7.517
685249.18129, -0.177, 1.503, 8.360
685249.20152, -0.373, 1.441, 9.227
685249.22150, -0.053, 1.273, 9.878
685249.24117, -0.168, 1.307, 10.045
685249.26090, -0.330, 1.575, 10.136
685249.28106, -0.273, 1.747, 10.065
685249.30081, -0.474, 1.924, 10.041
685249.32074, -0.488, 1.762, 10.558
685249.34084, -0.215, 1.493, 11.247
685249.36066, -0.196, 1.422, 12.511
685249.38069, -0.086, 1.527, 12.296
685249.40117, 0.263, 1.441, 11.482
685249.42081, 0.283, 1.565, 11.482
685249.44058, -0.192, 1.024, 11.290
685249.46561, -0.335, 0.224, 12.071
685249.48061, -0.072, -0.058, 12.933
685249.50047, 0.287, 0.009, 12.507
685249.52051, 0.527, 0.387, 10.912
685249.54037, 0.656, 0.665, 9.370
685249.56032, 0.546, 0.574, 8.987
685249.58051, 0.431, 0.215, 9.380
685249.60025, 0.618, 0.052, 9.931
685249.62022, 0.364, 0.416, 9.251
685249.64033, 0.268, 0.430, 8.422
685249.66011, 0.220, 0.679, 7.680
685249.68005, 0.292, 0.655, 7.168
685249.70009, 0.335, 0.531, 7.254
685249.72003, 0.373, 0.751, 7.263
685249.73990, 0.220, 0.818, 7.330
685249.76010, 0.225, 0.627, 6.650
685249.77999, 0.287, 0.880, 6.052
685249.79986, 0.283, 0.919, 5.985
685249.81999, 0.388, 1.000, 6.076
685249.83978, 0.345, 1.077, 6.751
685249.85979, 0.283, 1.206, 7.072
685249.87978, 0.393, 1.153, 7.307
685249.89960, 0.498, 1.101, 8.039
685249.91962, 0.910, 1.106, 9.212
685249.93977, 0.670, 1.091, 9.734
685249.95987, 0.321, 1.163, 9.931
685249.97959, 0.431, 1.321, 9.840
685249.99965, 0.364, 1.043, 10.232
685250.01940, 0.239, 0.722, 12.004
685250.03932, 0.469, 1.129, 13.603
685250.05935, 0.397, 1.455, 13.115
685250.07928, 0.048, 1.230, 11.626
685250.09912, -0.105, 1.297, 11.243
685250.11929, -0.081, 1.129, 12.339
685250.13914, 0.498, 0.526, 13.053
685250.15899, 0.005, -0.546, 14.039
685250.17935, -0.014, -0.690, 14.748
685250.19891, 0.417, -0.163, 13.627
685250.21890, 0.311, 0.076, 10.452
685250.23893, -0.177, 0.066, 8.140
685250.25882, -0.297, -0.063, 8.255
685250.27876, -0.163, 0.081, 8.810
685250.29891, -0.292, -0.015, 8.494
685250.31866, -0.263, -0.020, 7.637
685250.33858, -0.014, 0.416, 7.019
685250.35872, -0.057, 0.521, 6.684
685250.37862, -0.124, 0.665, 7.134
685250.39856, -0.062, 0.804, 7.493
685250.41869, -0.177, 0.699, 6.856
685250.43848, -0.201, 0.962, 6.210
685250.45850, -0.330, 1.010, 5.975
685250.47867, -0.249, 1.201, 6.148
685250.49850, -0.196, 1.292, 6.449
685250.51842, -0.211, 1.244, 7.479
685250.53847, 0.077, 1.383, 7.632
685250.55850, -0.086, 1.388, 7.661
685250.57856, -0.182, 1.388, 7.929
685250.59884, -0.077, 1.594, 9.351
685250.61891, -0.120, 1.417, 10.012
685250.63826, 0.105, 1.541, 9.887
685250.65864, 0.034, 1.503, 9.361
685250.67816, -0.124, 1.364, 9.184
685250.69784, -0.158, 1.675, 9.169
685250.71812, -0.263, 1.714, 9.648
685250.73783, -0.306, 1.513, 10.625
685250.75778, -0.373, 1.402, 11.286
685250.77783, -0.302, 1.268, 12.440
685250.79775, -0.153, 0.866, 12.397
685250.81765, 0.029, 0.837, 11.745
685250.83795, 0.148, 1.005, 11.108
685250.85764, 0.302, 0.904, 10.840
685250.87757, 0.024, 0.598, 11.267
685250.89790, -0.110, -0.039, 12.330
685250.91769, 0.120, -0.417, 13.086
685250.93746, 0.273, -0.269, 12.660
685250.95761, 0.259, 0.042, 10.778
685250.97752, 0.287, 0.110, 9.619
685250.99733, 0.292, 0.071, 8.877
685251.01800, 0.306, -0.039, 9.356
685251.03720, 0.316, -0.206, 9.447
685251.05745, 0.359, -0.111, 8.623
685251.07771, 0.239, 0.076, 7.991
685251.09722, 0.273, 0.253, 7.915
685251.11744, 0.364, 0.459, 8.259
685251.13748, 0.373, 0.560, 8.173
685251.15821, 0.350, 0.651, 7.445
685251.17718, 0.259, 0.842, 6.722
685251.19724, 0.163, 1.158, 6.464
685251.21724, 0.144, 1.129, 6.665
685251.23706, 0.115, 0.952, 7.330
685251.25735, 0.546, 1.187, 7.699
685251.27702, 0.498, 1.283, 7.685
685251.29678, 0.589, 1.331, 7.426
685251.31721, 0.546, 1.398, 7.733
685251.33685, 0.512, 1.129, 8.504
685251.35773, 0.704, 1.230, 8.748
685251.37711, 0.656, 1.005, 9.423
685251.39686, 0.857, 1.120, 9.643
685251.41651, 0.867, 1.331, 9.543
685251.43660, 0.632, 1.326, 9.624
685251.45638, 0.488, 1.273, 9.145
685251.47610, 0.340, 1.316, 9.428
685251.49628, 0.335, 1.671, 10.170
685251.51605, 0.441, 1.618, 10.496
685251.53603, 0.019, 1.436, 10.601
685251.55628, 0.220, 1.417, 11.075
685251.57624, 0.594, 1.594, 11.209
685251.59618, 0.412, 1.718, 10.994
685251.61631, -0.062, 1.513, 9.897
685251.63619, -0.263, 1.292, 9.619
685251.65593, -0.527, 1.072, 10.625
685251.67599, -0.359, 0.258, 12.286
685251.69577, 0.115, -0.264, 13.038
685251.71584, 0.393, -0.163, 12.258
685251.73620, 0.326, 0.186, 10.864
685251.75555, 0.062, -0.154, 9.835
685251.77547, -0.010, -0.197, 10.227
685251.79579, 0.287, -0.187, 11.032
685251.81555, 0.153, -0.379, 10.400
685251.83537, -0.182, -0.336, 9.016
685251.85555, -0.278, 0.066, 8.475
685251.87580, -0.570, 0.090, 8.302
685251.89540, -0.393, 0.325, 7.910
685251.91567, -0.378, 0.373, 7.675
685251.93530, -0.206, 0.488, 7.958
685251.95530, -0.211, 0.497, 7.546
685251.97531, -0.062, 0.598, 6.971
685251.99509, -0.110, 0.770, 6.933
685252.01505, 0.034, 0.957, 7.268
685252.03526, 0.139, 1.139, 7.388
685252.05507, -0.010, 0.995, 7.359
685252.07505, 0.038, 1.173, 7.417
685252.09547, -0.110, 1.326, 7.307
685252.11481, -0.120, 1.407, 7.556
685252.13492, -0.192, 1.374, 8.092
685252.15499, -0.034, 1.321, 8.580
685252.17489, -0.120, 1.268, 8.987
685252.19487, -0.115, 1.278, 9.241
685252.21530, 0.019, 1.359, 9.413
685252.23474, -0.101, 1.412, 9.480
685252.25476, -0.053, 1.685, 9.322
685252.27484, 0.019, 1.723, 9.366
685252.29466, 0.187, 1.781, 9.682
685252.31475, 0.268, 1.709, 10.433
685252.33469, 0.292, 1.694, 10.783
685252.35442, 0.488, 1.546, 11.075
685252.37467, 0.599, 1.819, 10.055
685252.39454, 0.417, 1.862, 9.212
685252.41444, 0.239, 1.426, 9.792
685252.43433, 0.321, 0.919, 10.706
685252.45444, 0.345, 0.646, 11.243
685252.47446, 0.441, 0.933, 10.084
685252.49488, 0.316, 1.211, 8.848
685252.51438, 0.316, 1.244, 8.662
685252.53413, 0.311, 1.259, 8.408
685252.55415, 0.460, 1.340, 8.547
685252.57425, 0.479, 1.125, 8.365
685252.59391, 0.560, 1.197, 8.724
685252.61395, 0.642, 1.388, 8.743
685252.63421, 0.575, 1.134, 9.236
685252.65402, 0.522, 0.933, 9.749
685252.67403, 0.417, 0.847, 9.806
685252.69409, 0.321, 0.976, 9.160
685252.71399, 0.642, 1.235, 8.422
685252.73369, 0.508, 1.206, 7.977
685252.75378, 0.388, 1.331, 8.370
685252.77373, 0.340, 1.101, 8.978
685252.79369, 0.608, 1.187, 9.169
685252.81409, 0.555, 1.230, 8.743
685252.83343, 0.450, 1.110, 8.915
685252.85337, 0.426, 1.062, 9.260
685252.87341, 0.388, 0.986, 9.509
685252.89313, 0.297, 1.010, 9.806
685252.91309, 0.555, 1.034, 9.399
685252.93318, 0.469, 1.268, 9.164
685252.95298, 0.388, 1.125, 8.944
685252.97304, 0.369, 1.067, 9.394
685252.99319, 0.680, 1.225, 9.682
685253.01284, 0.460, 1.177, 9.284
685253.03287, 0.469, 1.273, 9.002
685253.05293, 0.311, 1.493, 8.772
685253.07276, 0.187, 1.302, 8.963
685253.09272, 0.124, 1.220, 9.399
685253.11279, 0.110, 1.110, 10.189
685253.13279, -0.014, 0.904, 10.409
685253.15300, 0.014, 1.077, 9.782
685253.17301, -0.249, 1.197, 9.021
685253.19297, -0.101, 1.378, 8.858
685253.21264, -0.182, 1.283, 9.131
685253.23278, -0.038, 1.240, 9.619
685253.25260, -0.153, 1.244, 9.533
685253.27261, -0.311, 1.101, 9.615
685253.29300, -0.206, 1.273, 9.270
685253.31299, -0.230, 1.206, 9.399
685253.33249, -0.168, 1.249, 9.495
685253.35280, -0.311, 1.153, 9.528
685253.37251, -0.120, 1.139, 9.677
685253.39226, -0.148, 1.139, 9.361
685253.41256, -0.259, 1.062, 9.294
685253.43225, -0.129, 1.139, 9.093
685253.45193, -0.053, 1.019, 9.255
685253.47203, 0.010, 1.072, 9.145
685253.49183, -0.019, 0.986, 9.514
685253.51187, -0.158, 0.981, 9.461
