ID, X, Y, Z
512833.17507, 0.005, 2.025, 10.232
512833.19523, 0.249, 1.268, 11.046
512833.21642, -0.144, 0.105, 12.679
512833.23641, -0.005, -0.331, 12.555
512833.25522, 0.120, -0.029, 10.682
512833.27588, -0.124, 0.019, 9.682
512833.29483, -0.522, 0.110, 9.260
512833.31502, -0.460, 0.306, 9.016
512833.33622, -0.651, 0.540, 7.967
512833.35847, -0.876, 0.378, 7.699
512833.37478, -0.642, 0.335, 7.828
512833.39610, -0.354, 0.512, 8.556
512833.41480, -0.187, 0.598, 8.283
512833.43472, -0.484, 0.627, 7.699
512833.45805, -0.565, 0.780, 7.623
512833.47438, -0.532, 1.106, 7.608
512833.49449, -0.651, 1.182, 7.824
512833.51587, -0.761, 1.168, 8.010
512833.53586, -0.747, 1.331, 8.350
512833.55815, -0.848, 1.321, 8.595
512833.57531, -0.498, 1.225, 9.208
512833.59429, -0.551, 1.412, 9.557
512833.61438, -0.651, 1.675, 9.117
512833.63538, -0.441, 1.728, 8.820
512833.65428, -0.575, 1.857, 8.925
512833.67415, -0.603, 1.843, 9.452
512833.69518, -0.718, 1.757, 10.122
512833.71371, -0.622, 1.541, 10.984
512833.73372, -0.302, 1.331, 11.343
512833.75471, 0.225, 1.560, 11.377
512833.77357, 0.359, 2.255, 10.649
512833.79359, 0.048, 2.164, 10.026
512833.81455, -0.350, 0.948, 11.089
512833.83345, -0.225, -0.106, 11.812
512833.85336, -0.120, -0.676, 13.330
512833.87450, 0.608, 0.047, 11.458
512833.89332, 0.029, 0.268, 9.011
512833.91332, -0.029, 0.248, 8.264
512833.93429, 0.077, 0.473, 8.245
512833.95316, 0.153, 0.406, 8.159
512833.97314, 0.306, 0.469, 8.508
512833.99411, 0.192, 0.306, 8.374
512834.01303, -0.024, 0.234, 8.690
512834.03293, -0.072, 0.416, 9.040
512834.05408, 0.034, 0.507, 8.915
512834.07287, 0.239, 0.809, 8.216
512834.09298, 0.081, 0.833, 7.479
512834.11392, -0.139, 0.823, 7.024
512834.13284, -0.144, 0.952, 7.378
512834.15287, 0.153, 1.182, 7.972
512834.17384, 0.005, 1.235, 8.235
512834.19271, -0.124, 1.201, 8.662
512834.21276, -0.268, 1.326, 8.992
512834.23386, -0.014, 1.307, 9.677
512834.25282, -0.144, 1.484, 9.758
512834.27306, 0.115, 1.675, 10.400
512834.29368, -0.350, 1.546, 11.037
512834.31257, -0.211, 1.699, 10.893
512834.33253, -0.158, 1.785, 10.256
512834.35350, -0.067, 1.651, 10.639
512834.37242, -0.053, 1.402, 10.754
512834.39223, 0.168, 1.872, 10.127
512834.41326, 0.014, 1.958, 9.217
512834.43222, 0.062, 1.024, 9.950
512834.45219, -0.091, -0.116, 12.267
512834.47318, -0.306, -0.594, 13.421
512834.49211, 0.144, 0.100, 11.784
512834.51200, -0.249, 0.133, 9.413
512834.53298, -0.512, 0.359, 8.714
512834.55194, -0.436, 0.813, 8.575
512834.57187, -0.661, 0.617, 8.724
512834.59288, -0.608, 0.277, 8.619
512834.61184, -0.445, 0.196, 8.666
512834.63189, -0.153, 0.287, 8.896
512834.65285, -0.024, 0.670, 8.484
512834.67169, -0.163, 0.904, 7.718
512834.69159, -0.081, 0.837, 7.235
512834.71263, 0.019, 1.000, 7.182
512834.73164, -0.034, 1.455, 7.239
512834.75153, -0.359, 1.493, 7.637
512834.77259, -0.010, 1.584, 7.972
512834.79142, 0.048, 1.498, 8.729
512834.81147, -0.321, 1.106, 9.682
512834.83247, -0.340, 1.359, 10.036
512834.85126, -0.455, 1.532, 9.787
512834.87150, -0.594, 1.479, 8.992
512834.89224, -0.517, 1.589, 9.002
512834.91116, -0.412, 1.829, 9.184
512834.93112, -0.575, 1.536, 9.782
512834.95218, -0.541, 1.197, 10.572
512834.97103, -0.244, 1.216, 11.061
512834.99108, -0.081, 1.661, 10.778
512835.01207, 0.000, 2.226, 9.562
512835.03093, -0.062, 2.049, 9.265
512835.05090, -0.278, 0.727, 10.936
512835.07188, 0.053, -0.403, 12.636
512835.09090, 0.364, -0.312, 13.115
512835.11086, 0.364, 0.584, 10.759
512835.13188, 0.062, 0.789, 8.662
512835.15077, 0.206, 0.904, 8.006
512835.17064, 0.345, 0.890, 8.298
512835.19161, 0.421, 0.598, 8.868
512835.21049, 0.565, 0.430, 9.097
512835.23050, 0.244, 0.272, 9.413
512835.25140, 0.019, 0.234, 9.471
512835.27030, 0.124, 0.536, 9.212
512835.29028, 0.086, 0.775, 8.125
512835.31131, 0.182, 0.948, 7.393
512835.33017, 0.268, 1.029, 7.283
512835.35028, 0.077, 1.254, 7.335
512835.37138, 0.139, 1.335, 7.967
512835.39007, 0.053, 1.527, 8.393
512835.41004, 0.129, 1.536, 8.614
512835.43107, 0.397, 1.551, 8.513
512835.44999, 0.503, 1.513, 9.164
512835.46996, 0.551, 1.728, 9.576
512835.49090, 0.445, 1.781, 9.911
512835.51012, 0.345, 1.977, 10.026
512835.52989, 0.570, 2.264, 10.050
512835.55086, 0.278, 2.063, 10.285
512835.56974, 0.120, 2.054, 10.314
512835.58963, 0.081, 2.006, 10.850
512835.61062, 0.062, 1.857, 10.625
512835.62956, -0.129, 2.293, 9.983
512835.64949, -0.129, 1.580, 10.294
512835.67054, -0.364, 0.617, 11.238
512835.68948, -0.402, -0.144, 12.090
512835.70950, 0.057, 0.210, 11.784
512835.73052, -0.105, 0.694, 10.036
512835.74936, -0.359, 0.617, 9.140
512835.76931, -0.532, 0.789, 8.518
512835.79028, -0.646, 0.847, 8.408
512835.80934, -0.565, 0.919, 8.676
512835.82935, -0.297, 0.722, 8.820
512835.85032, -0.062, 0.631, 9.217
512835.86920, -0.057, 0.876, 8.987
512835.88922, 0.364, 1.125, 8.173
512835.91363, 0.335, 1.388, 7.177
512835.92910, 0.278, 1.469, 6.809
512835.94909, 0.120, 1.556, 7.192
512835.97007, 0.053, 1.728, 7.848
512835.98908, 0.254, 1.738, 8.073
512836.00923, -0.024, 1.469, 8.824
512836.03012, -0.273, 1.235, 9.385
512836.04914, -0.383, 1.264, 9.720
512836.06891, -0.278, 1.694, 9.715
512836.09028, -0.464, 1.608, 9.327
512836.10922, -0.589, 1.675, 8.949
512836.12887, -0.541, 1.886, 9.385
512836.14975, -0.532, 1.967, 9.485
512836.16884, -0.555, 1.886, 9.667
512836.18864, -0.297, 2.020, 9.988
512836.20970, -0.067, 1.651, 11.161
512836.22861, 0.278, 1.685, 11.032
512836.24862, 0.187, 2.221, 9.859
512836.26958, 0.105, 1.967, 9.696
512836.28838, -0.215, 1.374, 10.524
512836.30834, -0.168, 0.363, 11.975
512836.32930, 0.129, 0.210, 12.205
512836.34817, 0.139, 0.761, 10.697
512836.36810, 0.019, 1.254, 8.911
512836.38906, -0.101, 1.153, 9.260
512836.40818, 0.062, 1.015, 9.509
512836.42795, -0.235, 0.794, 9.619
512836.44891, -0.182, 0.895, 9.433
512836.46785, -0.412, 0.890, 9.030
512836.48780, -0.321, 0.991, 8.619
512836.50876, -0.168, 1.192, 7.867
512836.52769, -0.096, 1.369, 6.976
512836.54765, -0.057, 1.287, 6.794
512836.56865, 0.273, 1.350, 6.866
512836.58756, 0.340, 1.580, 6.962
512836.60754, 0.230, 1.383, 7.201
512836.62856, 0.498, 1.450, 8.250
512836.64738, 0.599, 1.685, 8.959
512836.66735, 0.632, 1.704, 9.150
512836.68841, 0.316, 1.699, 9.069
512836.70722, 0.321, 1.704, 9.356
512836.72743, 0.402, 1.819, 9.935
512836.74822, 0.388, 2.188, 10.031
512836.76712, 0.024, 2.068, 10.060
512836.78712, -0.196, 1.943, 10.165
512836.80820, -0.273, 1.661, 11.070
512836.82707, -0.124, 1.733, 11.257
512836.84701, 0.081, 2.145, 10.840
512836.86798, -0.148, 2.303, 9.729
512836.88687, -0.316, 1.541, 10.347
512836.90684, -0.402, 0.454, 11.650
512836.92794, -0.527, 0.210, 11.894
512836.94683, -0.019, 0.679, 10.706
512836.96682, 0.029, 0.756, 9.342
512836.98780, 0.120, 0.938, 8.911
512837.00671, 0.445, 1.019, 9.442
512837.02666, 0.067, 0.924, 9.480
512837.04769, 0.048, 0.861, 9.160
512837.06665, -0.019, 0.991, 8.824
512837.08675, -0.110, 0.938, 8.523
512837.10757, -0.110, 1.125, 8.063
512837.12646, -0.182, 1.321, 7.517
512837.14653, -0.412, 1.230, 7.450
512837.16769, -0.479, 1.393, 7.575
512837.18673, -0.124, 1.474, 7.891
512837.20664, 0.000, 1.441, 8.183
512837.22749, -0.105, 1.450, 8.389
512837.24668, -0.297, 1.546, 8.690
512837.26666, 0.024, 1.455, 8.810
512837.28773, 0.086, 1.742, 8.906
512837.30652, -0.005, 1.948, 8.786
512837.32656, -0.225, 1.939, 8.623
512837.34749, -0.359, 1.829, 8.963
512837.36689, -0.105, 2.092, 9.729
512837.38652, -0.129, 2.202, 10.318
512837.40749, -0.096, 1.948, 11.099
512837.42609, 0.053, 1.580, 10.678
512837.44583, 0.177, 1.819, 10.309
512837.46715, -0.148, 2.465, 9.954
512837.48608, -0.417, 2.600, 10.031
512837.50605, -0.441, 1.829, 10.611
512837.52696, -0.172, 0.742, 11.865
512837.54652, -0.192, 0.291, 12.689
512837.56566, 0.369, 0.780, 11.492
512837.58639, 0.536, 1.158, 9.825
512837.60562, 0.670, 0.866, 9.059
512837.62546, 0.474, 0.809, 8.839
512837.64723, 0.407, 0.857, 8.959
512837.66556, 0.354, 0.780, 9.026
512837.68546, 0.244, 0.746, 9.083
512837.70674, 0.182, 0.833, 8.571
512837.72558, 0.196, 0.928, 8.015
512837.74549, 0.297, 1.106, 7.498
512837.76652, 0.297, 1.484, 6.713
512837.78519, 0.220, 1.493, 6.665
512837.80513, 0.254, 1.699, 7.125
512837.82613, 0.316, 1.776, 7.594
512837.84614, 0.225, 1.795, 7.824
512837.86560, 0.239, 1.948, 8.135
512837.88616, 0.268, 2.078, 8.700
512837.90497, 0.230, 1.996, 9.251
512837.92504, 0.508, 2.365, 9.787
512837.94596, 0.498, 2.456, 9.926
512837.96462, 0.359, 2.427, 9.945
512837.98454, 0.273, 2.312, 10.271
512838.00560, 0.029, 2.192, 11.396
512838.02445, -0.019, 2.044, 11.587
512838.04469, 0.172, 2.327, 10.611
512838.06539, 0.168, 2.370, 9.926
512838.08437, -0.373, 1.211, 10.907
512838.10432, -0.833, -0.020, 13.096
512838.12528, -0.503, -0.139, 14.499
512838.14469, -0.196, 0.205, 11.937
512838.16455, -0.110, -0.001, 9.322
512838.18539, -0.115, 0.301, 8.389
512838.20455, -0.244, 0.483, 8.494
512838.22444, -0.599, 0.545, 8.585
512838.24548, -0.541, 0.368, 8.777
512838.26433, -0.201, 0.234, 8.925
512838.28411, 0.057, 0.430, 8.781
512838.30539, 0.014, 0.742, 8.030
512838.32427, -0.124, 0.866, 7.661
512838.34512, 0.024, 1.106, 7.311
512838.36541, -0.019, 1.168, 7.268
512838.38387, -0.220, 1.311, 7.158
512838.40418, -0.345, 1.513, 7.374
512838.42497, -0.503, 1.570, 7.742
512838.44375, -0.388, 1.694, 8.312
512838.46372, -0.536, 1.527, 8.987
512838.48450, -0.637, 1.465, 9.284
512838.50340, -0.479, 1.795, 9.322
512838.52334, -0.316, 1.900, 9.078
512838.54461, -0.330, 2.058, 9.662
512838.56328, -0.306, 1.953, 9.892
512838.58327, -0.192, 1.920, 10.596
512838.60425, -0.057, 1.738, 11.037
512838.62314, 0.129, 1.594, 10.927
512838.64318, 0.718, 2.116, 10.271
512838.66412, 0.129, 0.818, 11.080
512838.68301, -0.134, -0.058, 12.703
512838.70294, -0.029, -0.130, 13.158
512838.72413, 0.134, -0.077, 12.104
512838.74293, 0.177, 0.502, 9.988
512838.76299, 0.024, 0.536, 8.355
512838.78389, 0.402, 0.694, 7.556
512838.80278, 0.527, 1.019, 7.996
512838.82275, 0.426, 0.904, 8.920
512838.84378, 0.512, 0.368, 9.734
512838.86274, 0.503, 0.689, 10.113
512838.88266, 0.460, 0.627, 9.638
512838.90366, 0.498, 0.847, 9.054
512838.92260, 0.340, 0.933, 8.312
512838.94262, 0.244, 0.914, 7.809
512838.96351, 0.148, 1.072, 7.455
512838.98304, 0.273, 1.206, 7.335
512839.00245, 0.464, 1.508, 7.311
512839.02328, 0.488, 1.383, 7.364
512839.04235, 0.350, 1.460, 7.752
512839.06237, 0.369, 1.493, 8.978
512839.08367, 0.479, 1.551, 9.710
512839.10235, 0.493, 1.886, 9.729
512839.12242, 0.479, 2.020, 9.107
512839.14358, 0.110, 2.106, 9.246
512839.16254, 0.153, 2.255, 10.443
512839.18216, 0.062, 2.135, 11.357
512839.20370, 0.086, 1.958, 11.300
512839.22199, 0.053, 2.149, 10.079
512839.24205, 0.067, 2.916, 9.030
512839.26295, 0.192, 2.130, 9.217
512839.28200, 0.436, 0.919, 10.237
512839.30193, -0.086, -0.254, 12.760
512839.32283, 0.354, 0.421, 12.598
512839.34177, 0.024, 0.646, 9.931
512839.36174, -0.283, 0.536, 8.987
512839.38256, -0.881, 0.540, 9.169
512839.40147, -0.800, 0.651, 9.586
512839.42140, -0.871, 0.890, 9.528
512839.44245, -0.742, 0.770, 8.848
512839.46134, -0.254, 0.962, 8.106
512839.48139, -0.072, 1.340, 7.709
512839.50238, 0.005, 1.197, 7.488
512839.52120, 0.388, 1.441, 7.603
512839.54115, 0.560, 1.378, 7.565
512839.56209, 0.182, 1.522, 7.407
512839.58108, -0.010, 1.580, 7.407
512839.60117, -0.010, 1.819, 8.053
512839.62212, 0.091, 1.809, 8.537
512839.64095, 0.053, 1.503, 9.188
512839.66094, -0.077, 1.412, 9.615
512839.68199, -0.206, 1.819, 9.471
512839.70100, -0.330, 1.814, 9.179
512839.72078, -0.201, 2.039, 9.413
512839.74177, -0.124, 2.087, 9.921
512839.76068, -0.287, 1.771, 10.510
512839.78064, -0.177, 1.680, 11.195
512839.80172, 0.287, 1.671, 11.267
512839.82062, 0.369, 2.149, 10.362
512839.84065, 0.230, 2.140, 9.801
512839.86163, -0.397, 1.517, 10.122
512839.88047, -0.330, 0.023, 11.923
512839.90037, 0.024, -0.029, 13.718
512839.92138, 0.350, 0.507, 11.913
512839.94035, 0.019, 0.526, 9.289
512839.96029, -0.129, 0.866, 7.838
512839.98138, -0.268, 0.675, 8.068
512840.00024, -0.235, 0.574, 8.896
512840.02030, 0.057, 1.043, 9.121
512840.04121, 0.129, 0.909, 9.069
512840.06018, -0.024, 0.789, 8.666
512840.08014, 0.072, 1.034, 8.748
512840.10104, 0.153, 1.192, 8.575
512840.12020, 0.268, 1.225, 7.891
512840.14015, 0.182, 1.321, 7.172
512840.16111, 0.168, 1.398, 7.125
512840.17994, 0.350, 1.594, 7.163
512840.20010, 0.192, 1.632, 7.455
512840.22123, 0.254, 1.800, 8.030
512840.24014, 0.259, 1.766, 8.537
512840.25991, 0.359, 1.718, 8.743
512840.28104, 0.144, 1.632, 9.255
512840.29989, 0.278, 1.900, 9.710
512840.32014, 0.273, 1.953, 10.486
512840.34073, 0.230, 1.843, 10.400
512840.36034, 0.646, 1.853, 10.697
512840.37957, 0.742, 1.790, 11.434
512840.40067, -0.144, 1.762, 10.879
512840.41938, 0.067, 1.685, 10.381
512840.43928, 0.158, 2.135, 9.255
512840.46062, -0.369, 1.862, 10.165
512840.47921, -0.618, 1.129, 11.506
512840.49945, -0.426, 0.459, 12.952
512840.52031, -0.436, 0.392, 12.076
512840.53918, -0.503, 0.727, 9.787
512840.55925, -0.426, 0.847, 8.432
512840.58029, -0.311, 1.264, 7.919
512840.59911, -0.215, 1.149, 8.982
512840.61924, -0.225, 0.722, 9.279
512840.63999, -0.220, 0.612, 8.982
512840.65926, -0.163, 0.770, 8.925
512840.67893, 0.000, 1.096, 8.781
512840.69984, 0.192, 1.149, 8.121
512840.71865, 0.235, 1.302, 7.828
512840.73878, 0.187, 1.436, 7.848
512840.76000, -0.110, 1.230, 8.077
512840.77850, -0.220, 1.321, 8.456
512840.79845, -0.101, 1.450, 8.537
512840.81960, -0.254, 1.484, 8.408
512840.83841, -0.397, 1.570, 8.537
512840.85843, -0.421, 1.785, 8.614
512840.87997, -0.402, 1.915, 8.800
512840.89863, -0.599, 1.714, 8.925
512840.91875, -0.369, 1.881, 9.227
512840.93941, -0.340, 1.762, 9.825
512840.95834, -0.230, 1.857, 9.682
512840.97886, -0.215, 1.920, 10.055
512840.99931, -0.101, 1.675, 10.687
512841.01815, 0.120, 1.254, 11.496
512841.03813, 0.373, 1.364, 11.161
512841.05933, 0.081, 1.924, 9.806
512841.07791, 0.010, 2.547, 8.633
512841.09792, -0.393, 2.178, 8.690
512841.11915, -0.215, 1.527, 9.945
512841.13776, 0.048, 1.000, 11.630
512841.15789, 0.129, 0.531, 11.865
512841.17884, 0.522, 0.794, 10.414
512841.19765, 0.369, 0.732, 10.012
512841.21761, 0.426, 0.900, 9.313
512841.23887, 0.479, 0.976, 8.686
512841.25793, 0.330, 0.766, 8.202
512841.27751, -0.014, 0.837, 8.868
512841.29861, -0.043, 0.943, 9.303
512841.31762, -0.182, 0.991, 9.035
512841.33755, 0.024, 1.249, 8.384
512841.35879, -0.292, 1.297, 7.714
512841.37773, -0.273, 1.335, 7.666
512841.39770, -0.273, 1.594, 7.790
512841.41898, -0.259, 1.580, 7.963
512841.43736, -0.407, 1.829, 8.073
512841.45722, -0.292, 1.848, 8.427
512841.47829, -0.460, 1.819, 8.963
512841.49744, -0.268, 1.632, 9.672
512841.51736, -0.048, 1.704, 9.394
512841.53834, 0.153, 1.742, 9.246
