TIME, X, Y, Z
685272.47166, 0.000, 2.192, 8.719
685272.49254, -0.254, 2.226, 8.542
685272.51185, 0.000, 2.370, 9.040
685272.53114, 0.072, 2.370, 9.394
685272.55134, 0.168, 2.236, 9.203
685272.57136, 0.220, 2.303, 9.040
685272.59135, 0.163, 2.408, 9.351
685272.61146, 0.077, 2.341, 9.686
685272.63116, -0.005, 2.374, 9.500
685272.65134, -0.014, 2.532, 9.184
685272.67123, -0.110, 2.427, 9.361
685272.69260, 0.014, 2.432, 9.571
685272.71125, -0.091, 2.336, 10.299
685272.73071, -0.316, 1.972, 10.496
685272.75106, -0.340, 1.417, 10.869
685272.77091, -0.110, 1.302, 10.936
685272.79248, 0.273, 1.378, 10.639
685272.81069, 0.259, 1.355, 9.691
685272.83055, 0.196, 1.201, 8.834
685272.85075, 0.297, 1.407, 9.011
685272.87088, 0.436, 1.230, 9.366
685272.89064, 0.627, 1.182, 9.322
685272.91068, 0.527, 1.287, 9.073
685272.93071, 0.761, 1.302, 8.571
685272.95061, 0.843, 1.393, 8.326
685272.97059, 0.939, 1.177, 9.016
685272.99281, 0.934, 1.120, 9.524
685273.01063, 0.977, 1.086, 9.720
685273.03010, 0.699, 1.283, 9.222
685273.05029, 0.455, 1.163, 9.413
685273.07030, 0.393, 1.043, 9.993
685273.09026, 0.330, 1.244, 9.279
685273.11045, 0.230, 1.556, 8.235
685273.12992, -0.034, 1.560, 7.541
685273.15023, 0.067, 1.575, 7.862
685273.17002, 0.048, 1.838, 8.283
685273.19004, -0.024, 1.805, 8.456
685273.21004, 0.014, 1.570, 8.475
685273.22989, -0.096, 1.326, 8.317
685273.24974, -0.034, 1.426, 8.547
685273.26985, 0.081, 1.383, 8.800
685273.29249, 0.220, 1.345, 8.743
685273.30999, 0.306, 1.441, 8.872
685273.32948, 0.321, 1.465, 8.858
685273.34972, 0.316, 1.278, 8.810
685273.36965, 0.512, 1.340, 8.848
685273.39261, 0.622, 1.613, 7.690
685273.40990, 0.498, 1.570, 7.216
685273.42924, 0.594, 1.690, 7.120
685273.44957, 0.527, 1.709, 7.196
685273.46944, 0.474, 1.623, 7.019
685273.48967, 0.599, 1.604, 7.460
685273.50930, 0.675, 1.795, 8.053
685273.52934, 0.723, 1.833, 8.058
685273.54930, 0.651, 1.757, 8.279
685273.56898, 0.498, 1.536, 8.528
685273.58973, 0.824, 1.436, 9.409
685273.60907, 0.843, 1.474, 9.753
685273.62885, 0.699, 1.824, 9.021
685273.64909, 0.306, 1.493, 9.543
685273.66901, 0.469, 1.594, 10.429
685273.68902, 0.441, 1.718, 11.137
685273.70911, 0.345, 1.398, 11.386
685273.72864, -0.029, 1.259, 10.582
685273.74893, -0.474, 1.848, 9.461
685273.76865, -0.915, 2.092, 10.127
685273.78864, -0.962, 0.914, 12.957
685273.80875, -0.120, 0.842, 13.876
685273.82863, -0.488, 1.264, 11.855
685273.84839, -0.618, 1.613, 10.237
685273.86833, -0.632, 1.489, 10.558
685273.88841, -0.259, 1.474, 10.773
685273.90829, 0.019, 1.484, 10.476
685273.92816, 0.302, 1.197, 10.022
685273.94837, 0.359, 1.149, 8.566
685273.96805, 0.115, 1.297, 7.541
685273.98952, -0.038, 1.292, 6.995
685274.00857, -0.062, 1.378, 6.574
685274.02795, 0.005, 1.359, 6.258
685274.04829, -0.115, 1.340, 5.813
685274.06841, -0.206, 1.244, 5.425
685274.08793, -0.172, 1.316, 5.051
685274.10799, -0.172, 1.402, 5.530
685274.12790, -0.120, 1.426, 7.134
685274.14808, -0.091, 1.187, 7.369
685274.16799, -0.005, 1.062, 7.800
685274.18823, 0.053, 1.297, 8.274
685274.20790, -0.005, 1.642, 8.863
685274.22757, 0.010, 1.546, 10.113
685274.24802, -0.043, 1.604, 13.144
685274.26778, 0.134, 1.206, 15.859
685274.28747, 0.857, 0.387, 14.537
685274.30795, 0.790, 0.742, 12.033
685274.32732, 0.646, 1.283, 10.692
685274.34762, 0.637, 1.402, 10.065
685274.36784, 0.287, 1.431, 10.845
685274.38749, 0.091, 1.173, 11.142
685274.40758, -0.287, 0.876, 11.731
685274.42728, -0.383, 0.842, 11.243
685274.44711, -0.139, 1.077, 9.739
685274.46733, -0.057, 1.560, 8.590
685274.48704, -0.034, 1.637, 8.207
685274.50722, -0.048, 1.599, 7.474
685274.52694, 0.158, 1.474, 7.283
685274.54719, 0.211, 1.618, 7.182
685274.56713, 0.091, 1.757, 6.976
685274.58669, 0.120, 1.671, 6.770
685274.60715, -0.005, 1.671, 6.507
685274.62667, 0.215, 1.694, 6.196
685274.64699, 0.311, 1.762, 5.889
685274.66706, 0.120, 1.747, 6.267
685274.68699, 0.316, 1.431, 7.330
685274.70644, 0.527, 1.259, 8.221
685274.72683, 0.302, 1.297, 8.714
685274.74677, 0.431, 1.225, 9.600
685274.76679, 0.244, 1.445, 11.429
685274.78718, 0.508, 1.350, 13.512
685274.80677, 0.694, 1.019, 14.523
685274.82626, 0.316, 0.847, 12.679
685274.84642, -0.450, 1.560, 10.443
685274.86627, -0.996, 1.809, 11.267
685274.88635, -0.441, 1.058, 13.594
685274.90680, 0.311, 0.794, 13.824
685274.92617, 0.005, 1.134, 12.018
685274.94632, -0.139, 2.082, 10.381
685274.96621, -0.335, 2.604, 10.529
685274.98726, -0.364, 2.149, 10.294
685275.00620, -0.158, 2.111, 9.346
685275.02598, -0.244, 1.948, 7.991
685275.04588, -0.043, 1.934, 7.244
685275.06570, 0.091, 1.757, 7.101
685275.08615, 0.215, 1.738, 7.268
685275.10601, 0.120, 1.647, 7.388
685275.12567, -0.244, 1.675, 7.010
685275.14615, -0.321, 1.680, 6.181
685275.16562, -0.220, 1.747, 5.645
685275.18690, -0.158, 1.742, 5.224
685275.20580, -0.086, 1.278, 5.745
685275.22542, 0.053, 1.393, 7.115
685275.24543, -0.010, 1.584, 7.321
685275.26581, -0.168, 1.398, 7.536
685275.28554, -0.019, 1.335, 8.221
685275.30548, -0.115, 1.321, 9.638
685275.32553, -0.110, 1.618, 12.119
685275.34521, -0.225, 1.407, 13.464
685275.36535, 0.024, 0.957, 13.536
685275.38590, 0.196, 0.560, 13.268
685275.40525, 0.742, 0.957, 12.626
685275.42499, 0.881, 1.393, 11.554
685275.44524, 0.565, 1.383, 10.682
685275.46515, 0.249, 1.321, 10.711
685275.48553, 0.211, 0.804, 11.468
685275.50546, 0.225, 0.775, 11.444
685275.52478, -0.005, 1.120, 11.123
685275.54504, -0.196, 1.220, 10.706
685275.56488, -0.297, 1.417, 10.012
685275.58494, -0.091, 1.422, 9.222
685275.60474, 0.091, 1.560, 7.881
685275.62482, 0.134, 1.450, 6.421
685275.64457, 0.292, 1.805, 5.793
685275.66472, 0.503, 2.068, 5.597
685275.68544, 0.426, 1.948, 6.449
685275.70460, 0.297, 1.560, 7.292
685275.72444, 0.670, 1.479, 7.307
685275.74442, 0.254, 1.474, 6.713
685275.76429, 0.034, 1.062, 6.832
685275.78492, 0.124, 0.995, 6.943
685275.80444, 0.493, 1.211, 7.618
685275.82414, 0.038, 1.412, 6.890
685275.84440, 0.249, 1.575, 6.612
685275.86427, -0.148, 1.321, 7.915
685275.88422, 0.263, 1.445, 10.797
685275.90398, 0.230, 1.560, 12.756
685275.92392, 1.101, 1.474, 14.096
685275.94384, 1.250, 1.216, 14.748
685275.96376, 0.474, 0.890, 13.254
685275.98381, -0.105, 0.852, 11.851
685276.00374, -0.086, 1.493, 11.549
685276.02375, -0.259, 1.867, 11.089
685276.04369, -0.551, 1.129, 11.219
685276.06345, -0.498, 0.512, 12.756
685276.08338, -0.014, 0.823, 13.249
685276.10349, 0.158, 1.072, 10.682
685276.12325, 0.115, 1.326, 8.628
685276.14320, 0.508, 1.355, 7.637
685276.16346, 0.508, 1.225, 7.144
685276.18306, 0.273, 1.225, 6.507
685276.20307, 0.330, 1.460, 5.980
685276.22330, 0.110, 1.656, 5.386
685276.24304, 0.010, 1.632, 5.310
685276.26296, -0.354, 1.522, 6.162
685276.28313, -0.373, 1.738, 6.962
685276.30286, -0.316, 1.292, 6.746
685276.32287, -0.321, 1.489, 6.531
685276.34313, -0.373, 1.402, 6.990
685276.36283, -0.426, 1.455, 7.848
685276.38295, -0.340, 1.278, 9.016
685276.40332, -0.373, 1.230, 10.160
685276.42281, -0.134, 1.417, 9.978
685276.44286, -0.124, 1.484, 9.322
685276.46304, -0.220, 2.030, 10.400
685276.48288, -0.283, 1.690, 12.957
685276.50282, -0.077, 1.254, 15.107
685276.52268, 0.776, 1.129, 14.997
685276.54247, 0.939, 0.699, 13.000
685276.56244, 0.924, 0.785, 12.339
685276.58251, 0.757, 0.957, 12.057
685276.60226, 0.498, 0.928, 11.899
685276.62230, 0.230, 0.904, 11.281
685276.64254, 0.201, 1.129, 10.203
685276.66221, 0.144, 1.264, 9.303
685276.68213, 0.215, 1.273, 8.571
685276.70247, 0.268, 1.388, 7.991
685276.72207, 0.402, 1.474, 7.809
685276.74215, 0.292, 1.431, 7.115
685276.76227, 0.311, 1.321, 6.382
685276.78194, 0.254, 1.283, 6.157
685276.80221, 0.196, 1.364, 6.071
685276.82212, 0.211, 1.781, 5.942
685276.84208, 0.086, 1.661, 5.678
685276.86220, -0.129, 1.570, 6.411
685276.88223, 0.168, 1.201, 7.254
685276.90327, 0.302, 1.244, 7.465
685276.92182, 0.321, 1.489, 6.938
685276.94194, 0.192, 1.378, 6.876
685276.96169, 0.177, 1.489, 8.121
685276.98230, 0.134, 1.580, 9.691
685277.00170, 0.043, 1.393, 11.697
685277.02152, 0.436, 1.781, 12.492
685277.04131, 0.441, 1.359, 13.177
685277.06173, 0.632, 1.197, 13.785
685277.08141, 0.493, 1.129, 13.862
685277.10118, 0.034, 0.694, 13.407
685277.12134, -0.292, 0.694, 13.484
685277.14112, -0.373, 0.857, 12.986
685277.16134, -0.235, 0.789, 11.760
685277.18134, -0.110, 1.292, 10.486
685277.20208, 0.144, 1.536, 9.251
685277.22118, 0.488, 1.345, 9.346
685277.24172, 0.594, 1.005, 10.079
685277.26106, 0.488, 1.077, 9.538
685277.28120, 0.388, 1.034, 8.461
685277.30244, 0.158, 1.307, 7.034
685277.32082, 0.019, 1.675, 6.306
685277.34087, 0.019, 1.584, 5.669
685277.36088, -0.278, 1.402, 5.932
685277.38109, -0.263, 1.393, 6.200
685277.40191, -0.105, 1.580, 6.516
685277.42083, -0.105, 1.762, 5.985
685277.44066, -0.192, 1.589, 5.894
685277.46055, -0.378, 1.369, 7.316
685277.48105, -0.201, 1.335, 8.523
685277.50170, -0.005, 1.244, 8.891
685277.52040, -0.072, 1.235, 8.231
685277.54116, 0.019, 1.723, 8.528
685277.56043, 0.034, 1.862, 9.682
685277.58033, 0.139, 1.656, 12.172
685277.60049, -0.139, 1.469, 14.044
685277.62015, -0.436, 1.254, 12.291
685277.64006, -0.177, 1.211, 11.755
685277.66051, 0.608, 1.345, 11.626
685277.68038, 1.030, 1.762, 11.899
685277.69993, 1.192, 1.982, 11.683
685277.72007, 0.929, 1.651, 11.664
685277.73989, 0.555, 1.019, 12.780
685277.76004, 0.603, 1.445, 13.134
685277.78036, 0.283, 1.776, 10.409
685277.80079, -0.005, 1.833, 8.877
685277.81990, -0.096, 1.929, 7.838
685277.84036, 0.158, 2.025, 7.441
685277.86006, 0.091, 1.671, 6.871
685277.88123, -0.019, 1.302, 6.421
685277.90106, 0.034, 1.211, 5.966
685277.91985, 0.206, 1.364, 6.569
685277.93961, 0.177, 1.235, 6.291
685277.95983, 0.029, 1.278, 5.836
685277.97956, 0.259, 1.469, 6.066
685278.00066, -0.096, 1.287, 6.847
685278.01946, 0.110, 1.153, 7.809
685278.03985, 0.024, 1.168, 8.810
685278.05965, -0.019, 1.335, 8.374
685278.07972, 0.024, 1.580, 8.288
685278.09977, 0.192, 1.776, 9.126
685278.11923, 0.273, 1.896, 10.879
685278.13946, 0.412, 1.872, 12.631
685278.15920, 0.239, 1.412, 13.507
685278.17910, 0.445, 1.216, 12.947
685278.19900, 0.254, 1.666, 11.587
685278.21898, 0.311, 1.987, 11.793
685278.23901, 0.096, 1.364, 13.326
685278.25886, -0.124, 1.077, 12.612
685278.27868, -0.062, 1.297, 10.931
685278.29998, 0.129, 1.867, 10.113
685278.31981, 0.488, 1.987, 10.189
685278.33886, 0.340, 1.781, 10.429
685278.35862, 0.249, 1.493, 9.447
685278.37896, 0.062, 1.503, 8.365
685278.39873, 0.139, 1.685, 7.249
685278.41963, 0.034, 1.608, 6.239
685278.43901, -0.206, 1.627, 5.362
685278.45848, -0.254, 1.556, 5.286
685278.47845, -0.460, 1.733, 5.693
685278.49877, -0.172, 1.876, 5.817
685278.51967, -0.024, 1.690, 6.516
685278.53824, 0.048, 1.848, 6.727
685278.55848, -0.378, 1.733, 7.536
685278.57824, -0.488, 1.604, 8.446
685278.59835, -0.096, 1.580, 9.049
685278.61935, -0.124, 1.398, 9.145
685278.63829, 0.019, 1.757, 8.245
685278.65805, -0.124, 2.001, 8.188
685278.67830, -0.354, 2.058, 10.175
685278.69790, -0.158, 2.341, 12.507
685278.71786, -0.029, 2.657, 12.909
685278.73786, -0.124, 2.604, 12.263
685278.75759, -0.086, 2.475, 11.798
685278.77780, 0.163, 2.566, 11.568
685278.79767, 0.134, 1.594, 13.713
685278.81752, 0.010, 1.000, 14.183
685278.83774, 0.369, 2.192, 12.497
685278.85765, -0.206, 2.829, 9.193
685278.87762, -0.168, 3.045, 7.503
685278.89767, -0.029, 2.772, 7.469
685278.91883, 0.177, 2.633, 9.059
685278.93755, 0.124, 2.465, 9.830
685278.95736, 0.273, 2.240, 9.461
685278.97780, 0.460, 2.441, 8.192
685278.99730, 0.321, 2.365, 6.689
685279.01726, 0.086, 2.020, 6.181
685279.03768, 0.412, 2.140, 6.684
685279.05713, 0.345, 1.915, 7.278
685279.07718, 0.354, 2.221, 7.675
685279.09726, 0.421, 2.288, 7.010
685279.11930, 0.498, 2.322, 6.583
685279.13798, 0.522, 2.068, 7.053
685279.15711, 0.378, 1.853, 9.026
685279.17694, 0.397, 1.819, 10.950
685279.19678, 0.761, 1.651, 10.673
685279.21888, 0.426, 1.814, 9.524
685279.23677, 0.000, 2.518, 8.844
685279.25682, -0.081, 2.590, 10.098
685279.27694, -0.115, 1.987, 12.119
685279.29653, -0.220, 1.723, 13.393
685279.31861, -0.124, 1.972, 13.254
685279.33674, -0.354, 1.910, 11.611
685279.35636, -0.455, 1.886, 10.452
685279.37630, -0.192, 2.432, 9.619
685279.39681, 0.091, 2.413, 10.486
685279.41855, 0.364, 1.651, 11.583
685279.43649, 0.412, 0.833, 12.205
685279.45640, 0.455, 0.483, 12.684
685279.47649, 0.632, 1.086, 11.003
685279.49636, 0.800, 1.508, 8.690
685279.51902, 0.627, 1.522, 7.757
685279.54917, 0.445, 1.675, 7.450
685279.55609, 0.201, 1.541, 7.383
685279.57636, 0.105, 1.436, 7.369
685279.59577, 0.057, 1.455, 7.603
685279.61672, 0.038, 1.546, 8.221
685279.63610, 0.101, 1.790, 9.289
685279.65595, -0.144, 1.383, 9.275
685279.67582, -0.129, 1.335, 9.389
685279.69598, -0.259, 1.551, 9.571
685279.71586, -0.335, 1.680, 9.557
685279.73619, -0.431, 1.570, 9.629
685279.75582, -0.225, 1.541, 9.911
685279.77555, -0.024, 1.680, 9.682
685279.79549, 0.139, 1.647, 10.199
685279.81562, -0.192, 1.556, 10.740
685279.83558, 0.187, 1.560, 10.668
685279.85633, 0.311, 1.738, 9.864
685279.87535, 0.369, 2.030, 9.193
685279.89525, 0.407, 2.049, 8.777
685279.91522, 0.512, 1.934, 9.600
685279.93563, 0.642, 1.627, 10.759
685279.95529, 0.555, 1.211, 10.922
685279.97522, 0.450, 1.053, 10.706
685279.99532, 0.283, 0.914, 10.362
685280.01538, 0.555, 0.957, 9.461
685280.03496, 0.460, 0.952, 8.815
685280.05626, 0.426, 1.158, 8.365
685280.07485, 0.455, 1.115, 8.231
685280.09500, 0.450, 1.015, 8.642
685280.11549, 0.383, 0.799, 9.246
685280.13523, 0.330, 0.675, 9.787
685280.15508, 0.192, 0.426, 10.017
685280.17519, -0.124, 0.435, 9.878
685280.19476, -0.038, 0.641, 9.246
685280.21505, -0.072, 0.871, 8.408
685280.23506, 0.005, 1.091, 8.183
685280.25591, 0.096, 1.082, 8.336
685280.27475, 0.077, 0.866, 9.088
685280.29483, -0.072, 0.885, 9.212
685280.31483, 0.139, 0.933, 9.255
685280.33437, 0.153, 0.928, 9.327
685280.35583, 0.105, 0.938, 9.658
685280.37467, -0.105, 0.957, 9.337
685280.39435, -0.077, 0.986, 9.586
685280.41471, 0.206, 0.995, 9.820
685280.43460, 0.148, 0.861, 9.753
685280.45423, 0.101, 1.101, 9.337
685280.47442, -0.019, 1.000, 9.308
685280.49405, 0.024, 1.125, 9.313
685280.51394, 0.254, 1.206, 9.500
685280.53394, 0.297, 1.264, 9.892
685280.55415, 0.225, 1.268, 9.375
685280.57368, 0.120, 1.230, 9.222
685280.59398, 0.139, 1.436, 9.303
685280.61365, 0.096, 1.388, 9.356
685280.63394, 0.010, 1.244, 9.471
685280.65404, -0.129, 1.129, 9.375
685280.67416, 0.000, 1.331, 9.140
685280.69360, -0.053, 1.489, 8.417
685280.71355, 0.144, 1.479, 8.647
685280.73333, 0.158, 1.560, 8.848
685280.75327, 0.144, 1.594, 8.915
685280.77346, 0.168, 1.570, 9.164
685280.79324, 0.101, 1.216, 10.089
685280.81317, 0.101, 1.158, 10.199
