TIME, X, Y, Z
685370.62075, -0.383, 1.886, 10.759
685370.64134, -0.168, 1.608, 10.611
685370.66091, 0.096, 1.086, 10.429
685370.68100, 0.120, 0.679, 10.998
685370.70133, 0.038, 0.679, 10.543
685370.72067, -0.010, 0.746, 10.395
685370.74089, -0.105, 0.584, 10.237
685370.76092, -0.124, 0.502, 9.528
685370.78071, 0.105, 0.593, 8.714
685370.80093, 0.172, 0.756, 8.853
685370.82055, 0.048, 0.646, 8.743
685370.84064, 0.043, 0.699, 8.590
685370.86061, 0.139, 0.627, 8.585
685370.88070, 0.034, 0.469, 9.313
685370.90071, 0.239, 0.244, 9.691
685370.92012, 0.239, 0.172, 8.973
685370.94056, 0.297, 0.287, 8.858
685370.96043, 0.110, 0.349, 9.160
685370.98046, 0.268, 0.282, 9.969
685371.00040, 0.378, 0.349, 9.658
685371.01992, 0.464, 0.521, 8.877
685371.04021, 0.383, 0.703, 8.566
685371.06038, 0.192, 0.742, 8.461
685371.08124, 0.129, 0.866, 8.537
685371.09991, 0.215, 0.871, 8.887
685371.11984, 0.187, 0.770, 9.117
685371.14002, 0.115, 0.675, 9.131
685371.15997, -0.005, 0.727, 9.140
685371.17984, -0.120, 0.847, 9.011
685371.19982, -0.163, 0.770, 8.858
685371.21947, -0.005, 0.871, 8.935
685371.23972, -0.168, 0.952, 8.331
685371.25978, -0.316, 1.058, 8.197
685371.27939, -0.273, 1.177, 7.986
685371.29962, -0.134, 1.201, 7.752
685371.31923, -0.096, 1.134, 7.800
685371.33922, -0.057, 1.321, 7.546
685371.35971, 0.005, 1.249, 6.583
685371.37910, 0.081, 1.235, 6.564
685371.39960, 0.129, 1.474, 6.722
685371.41921, 0.148, 1.656, 7.120
685371.43939, 0.479, 1.407, 7.551
685371.45934, 0.522, 1.513, 8.393
685371.47909, 0.718, 1.407, 9.447
685371.49913, 0.522, 1.110, 10.050
685371.51878, 0.575, 0.909, 9.830
685371.53943, 0.747, 1.125, 9.179
685371.55922, 0.182, 1.311, 9.428
685371.57894, 0.120, 1.479, 10.194
685371.59899, 0.493, 2.212, 10.859
685371.61864, -0.110, 1.814, 10.769
685371.63897, -1.044, 0.785, 11.195
685371.65900, -1.259, 0.157, 12.095
685371.67953, -0.402, 0.579, 12.167
685371.69897, -0.077, 0.746, 11.688
685371.71864, 0.034, 0.631, 11.803
685371.73874, 0.244, 0.517, 11.353
685371.75870, 0.158, 0.766, 11.343
685371.77875, -0.168, 1.015, 10.644
685371.79836, -0.359, 1.264, 10.615
685371.81820, -0.464, 1.450, 10.812
685371.83867, -0.603, 1.292, 10.247
685371.85846, -0.809, 1.019, 9.682
685371.87822, -0.661, 1.259, 9.413
685371.89857, -0.781, 1.565, 9.126
685371.91798, -0.503, 1.560, 8.686
685371.93817, -0.508, 1.378, 8.298
685371.95825, -0.369, 1.307, 7.761
685371.97807, -0.163, 1.153, 7.182
685371.99804, -0.172, 1.187, 7.307
685372.01792, -0.129, 1.283, 7.330
685372.03809, -0.153, 1.450, 7.383
685372.05801, -0.144, 1.723, 7.709
685372.07943, -0.010, 1.872, 7.958
685372.09780, -0.115, 1.623, 8.226
685372.11759, -0.172, 1.335, 7.790
685372.13808, -0.010, 1.369, 8.030
685372.15784, -0.043, 1.436, 7.843
685372.17806, -0.134, 1.565, 7.876
685372.19779, -0.287, 1.326, 8.370
685372.21738, -0.101, 1.115, 8.767
685372.23767, -0.024, 0.995, 8.413
685372.25785, -0.259, 0.818, 7.714
685372.27736, -0.326, 1.091, 7.934
685372.29730, 0.019, 1.321, 9.777
685372.31737, 0.388, 1.287, 12.320
685372.33743, -0.043, 0.722, 12.377
685372.35740, -0.005, -0.159, 11.908
685372.37763, 0.546, -0.259, 11.693
685372.39684, 0.263, -0.087, 11.592
685372.41696, 0.019, 0.287, 11.918
685372.43716, 0.062, 0.488, 11.573
685372.45693, -0.378, 0.450, 10.649
685372.47672, -0.584, 0.560, 10.117
685372.49685, -0.632, 0.713, 9.638
685372.51673, -0.527, 0.900, 10.002
685372.53664, -0.450, 0.823, 10.481
685372.55654, -0.215, 0.722, 10.716
685372.57663, -0.019, 0.651, 10.591
685372.59634, 0.048, 1.024, 9.495
685372.61659, 0.086, 1.211, 8.202
685372.63660, 0.124, 1.316, 6.938
685372.65628, 0.086, 1.436, 6.531
685372.67628, 0.431, 1.412, 7.460
685372.69631, 0.656, 1.220, 8.451
685372.71623, 0.359, 1.278, 7.594
685372.73648, 0.129, 1.249, 6.593
685372.75599, 0.057, 1.125, 6.732
685372.77603, 0.259, 0.909, 7.800
685372.79618, 0.383, 0.967, 8.595
685372.81603, 0.455, 0.904, 7.924
685372.83593, 0.010, 1.062, 7.857
685372.85612, -0.402, 0.789, 8.662
685372.87579, -0.043, 0.574, 9.820
685372.89592, 0.220, 0.411, 10.529
685372.91576, 0.249, 0.699, 9.787
685372.93556, -0.029, 1.240, 9.021
685372.95556, 0.589, 1.532, 10.093
685372.97569, 0.512, 0.885, 12.411
685372.99539, -0.043, 0.406, 12.559
685373.01547, -0.584, 0.454, 11.338
685373.03593, -0.460, 0.440, 11.008
685373.05561, -0.148, 0.665, 10.883
685373.07556, -0.393, 0.440, 11.784
685373.09572, -0.460, 0.258, 11.870
685373.11533, -0.278, 0.636, 11.199
685373.13551, -0.168, 1.043, 10.385
685373.15549, 0.038, 1.053, 9.945
685373.17526, -0.225, 1.053, 9.993
685373.19517, -0.517, 0.837, 10.026
685373.21542, -0.182, 0.775, 9.758
685373.23493, 0.081, 0.991, 8.379
685373.25487, -0.010, 0.957, 7.182
685373.27515, 0.177, 0.857, 6.737
685373.29500, 0.067, 0.890, 7.517
685373.31474, -0.192, 1.072, 7.632
685373.33566, -0.211, 1.091, 7.589
685373.35465, -0.259, 1.038, 7.148
685373.37459, -0.464, 1.106, 7.321
685373.39473, -0.527, 1.158, 7.417
685373.41449, -0.608, 1.058, 7.881
685373.43452, -0.718, 0.971, 8.044
685373.45458, -0.412, 1.153, 7.718
685373.47441, -0.268, 1.163, 6.804
685373.49439, -0.393, 1.058, 7.881
685373.51461, -0.359, 0.564, 10.376
685373.53456, -0.134, 0.512, 11.697
685373.55441, -0.115, 0.904, 10.323
685373.57453, -0.192, 1.350, 9.423
685373.59438, -0.077, 1.388, 9.773
685373.61411, 0.038, 1.369, 11.386
685373.63422, 0.790, 1.048, 11.659
685373.65419, 0.441, 0.718, 11.923
685373.67398, 0.517, 0.713, 12.172
685373.69422, 0.192, 0.689, 11.851
685373.71391, -0.182, 1.015, 10.682
685373.73400, -0.656, 1.469, 9.921
685373.75435, -0.891, 1.345, 10.558
685373.77398, -0.527, 0.852, 11.310
685373.79396, -0.196, 0.684, 11.219
685373.81394, 0.129, 1.077, 10.227
685373.83387, 0.273, 1.129, 9.878
685373.85389, 0.273, 0.804, 9.768
685373.87400, 0.407, 0.708, 9.514
685373.89370, 0.675, 0.775, 8.882
685373.91353, 0.498, 0.847, 8.456
685373.93381, 0.383, 1.048, 7.584
685373.95397, 0.330, 1.163, 6.718
685373.97388, 0.220, 0.962, 6.962
685373.99386, 0.508, 0.794, 8.144
685374.01332, 0.694, 0.914, 7.685
685374.03358, 0.603, 1.211, 6.746
685374.05375, 0.579, 1.316, 6.694
685374.07344, 0.249, 1.211, 7.891
685374.09327, 0.302, 0.995, 8.413
685374.11357, 0.417, 0.751, 7.675
685374.13303, 0.388, 1.264, 6.765
685374.15308, 0.263, 1.307, 7.216
685374.17318, 0.038, 0.967, 9.270
685374.19340, 0.235, 0.880, 10.725
685374.21288, 0.129, 1.321, 10.725
685374.23311, -0.192, 1.278, 10.050
685374.25288, -0.019, 1.402, 10.606
685374.27267, -0.474, 1.541, 11.741
685374.29276, -0.268, 0.938, 12.717
685374.31281, -0.120, 0.488, 12.387
685374.33275, -0.187, 0.382, 11.348
685374.35264, -0.110, 0.909, 10.883
685374.37246, 0.192, 1.781, 9.983
685374.39265, 0.148, 2.001, 9.447
685374.41262, -0.211, 1.484, 10.764
685374.43309, -0.010, 0.521, 13.019
685374.45230, 0.163, 0.521, 13.268
685374.47246, 0.072, 1.000, 10.725
685374.49223, 0.215, 1.474, 8.331
685374.51219, 0.091, 1.556, 7.335
685374.53224, 0.263, 1.651, 7.374
685374.55203, 0.412, 1.738, 7.757
685374.57199, 0.584, 1.580, 7.536
685374.59217, 0.402, 1.412, 7.584
685374.61213, 0.373, 1.297, 7.714
685374.63195, 0.153, 1.120, 7.747
685374.65208, 0.077, 1.187, 7.685
685374.67186, -0.091, 1.158, 7.326
685374.69179, -0.129, 1.340, 6.497
685374.71223, -0.110, 1.355, 5.913
685374.73214, -0.077, 1.225, 6.224
685374.75178, 0.177, 1.129, 6.832
685374.77213, 0.081, 1.010, 7.503
685374.79188, -0.077, 0.914, 8.757
685374.81198, 0.249, 1.062, 9.126
685374.83184, 0.268, 1.034, 8.963
685374.85150, -0.139, 1.062, 9.231
685374.87191, -0.168, 1.278, 10.797
685374.89146, -0.062, 1.479, 12.325
685374.91126, -0.043, 1.101, 13.072
685374.93122, 0.000, 0.459, 12.717
685374.95140, 0.220, 0.540, 12.569
685374.97112, 0.455, 0.756, 12.143
685374.99117, 0.579, 0.665, 11.817
685375.01129, 0.397, 0.904, 11.314
685375.03117, -0.038, 1.283, 10.117
685375.05099, -0.302, 1.393, 10.122
685375.07111, -0.431, 1.283, 10.716
685375.09093, -0.584, 1.163, 10.764
685375.11104, -0.369, 1.015, 10.208
685375.13130, -0.235, 1.412, 9.313
685375.15090, -0.048, 1.283, 8.657
685375.17084, 0.220, 1.187, 8.494
685375.19117, 0.364, 1.120, 7.781
685375.21090, 0.388, 1.062, 7.364
685375.23115, 0.632, 1.173, 6.933
685375.25103, 0.618, 1.331, 6.789
685375.27084, 0.412, 1.273, 6.378
685375.29113, 0.321, 1.249, 6.014
685375.31086, 0.273, 1.072, 6.038
685375.33057, -0.067, 1.053, 6.550
685375.35053, -0.345, 0.742, 7.263
685375.37090, -0.053, 0.598, 8.312
685375.39061, 0.153, 0.569, 9.112
685375.41061, 0.354, 0.761, 8.906
685375.43057, 0.278, 1.101, 8.197
685375.45061, 0.484, 1.287, 9.093
685375.47028, 0.996, 1.766, 11.228
685375.49040, 1.255, 1.699, 13.747
685375.51018, 1.130, 0.943, 14.326
685375.52999, 0.532, 0.497, 13.938
685375.55034, 0.383, 0.560, 13.086
685375.57008, -0.086, 1.024, 11.870
685375.58988, 0.043, 1.264, 11.305
685375.61000, -0.101, 1.034, 10.807
685375.62981, -0.335, 0.971, 10.850
685375.65001, 0.096, 0.967, 11.142
685375.67018, 0.273, 1.000, 11.022
685375.69071, 0.450, 0.914, 11.290
685375.70967, 0.670, 0.962, 10.907
685375.73015, 0.651, 1.015, 9.049
685375.74989, 0.594, 1.101, 7.469
685375.77010, 0.445, 1.187, 6.588
685375.79186, 0.402, 1.383, 6.047
685375.80973, 0.153, 1.546, 5.745
685375.82951, -0.393, 1.551, 5.870
685375.84993, -0.532, 1.450, 6.469
685375.86939, -0.215, 1.307, 7.034
685375.88959, -0.019, 1.417, 6.454
685375.90946, -0.029, 1.187, 6.636
685375.92928, 0.000, 1.082, 6.334
685375.94964, 0.067, 0.847, 7.211
685375.96930, 0.622, 0.866, 7.556
685375.98944, 0.790, 0.900, 7.441
685376.00911, 0.417, 0.823, 8.336
685376.02961, 0.704, 1.297, 10.385
685376.04905, 0.871, 1.144, 12.885
685376.06900, 0.579, 1.019, 14.537
685376.08895, 0.498, 0.665, 14.077
685376.10870, 0.254, 0.526, 13.163
685376.12866, 0.029, 0.655, 11.956
685376.14875, -0.134, 1.077, 10.974
685376.16858, 0.278, 1.393, 11.094
685376.18854, 0.464, 1.302, 11.913
685376.20881, 0.603, 1.019, 12.200
685376.22847, 0.268, 1.259, 10.989
685376.24925, 0.034, 1.666, 9.658
685376.26857, -0.254, 1.623, 9.615
685376.28834, 0.134, 1.048, 11.329
685376.30828, 0.541, 0.852, 11.573
685376.32837, 0.608, 1.019, 9.160
685376.34818, 0.378, 1.259, 7.273
685376.36821, 0.316, 1.374, 6.536
685376.38843, 0.263, 1.287, 6.622
685376.40815, 0.393, 1.240, 6.923
685376.42814, 0.364, 1.355, 6.540
685376.44833, 0.364, 1.484, 5.195
685376.46820, 0.201, 1.527, 4.371
685376.48823, -0.077, 1.321, 4.625
685376.50827, 0.000, 1.034, 6.038
685376.52798, -0.043, 1.139, 8.365
685376.54806, 0.110, 1.240, 8.911
685376.56829, -0.010, 0.952, 8.212
685376.58803, 0.101, 0.991, 7.876
685376.60825, 0.977, 1.584, 9.524
685376.62887, 0.637, 1.714, 10.859
685376.64779, 0.460, 1.297, 12.535
685376.66773, 0.733, 0.727, 14.183
685376.68761, 0.532, 0.411, 14.719
685376.70755, 0.579, 0.521, 13.589
685376.72738, 0.292, 0.593, 11.793
685376.74759, -0.091, 0.789, 11.381
685376.76731, -0.259, 0.876, 11.492
685376.78725, -0.211, 1.106, 11.290
685376.80739, -0.235, 1.307, 10.840
685376.82724, 0.038, 1.560, 10.026
685376.84716, 0.110, 1.455, 9.926
685376.86728, 0.407, 1.335, 9.940
685376.88717, 0.541, 1.120, 9.361
685376.90715, 0.651, 1.106, 7.991
685376.92732, 0.651, 0.991, 7.321
685376.94694, 0.565, 1.043, 6.555
685376.96702, 0.134, 1.168, 6.674
685376.98712, 0.220, 1.139, 6.923
685377.00708, 0.067, 1.082, 6.780
685377.02708, 0.024, 1.034, 6.512
685377.04699, 0.072, 1.038, 5.769
685377.06686, 0.182, 1.048, 5.492
685377.08680, 0.005, 1.072, 5.932
685377.10696, -0.005, 0.967, 7.383
685377.12778, -0.010, 0.732, 7.742
685377.14662, -0.120, 0.766, 8.489
685377.16704, -0.445, 0.813, 8.820
685377.18696, -0.067, 1.259, 9.619
685377.20809, 0.268, 1.857, 9.911
685377.22658, 0.345, 1.982, 11.219
685377.24649, -0.192, 1.474, 13.728
685377.26643, 0.057, 1.029, 15.021
685377.28657, 0.603, 1.345, 13.934
685377.30693, 1.044, 1.441, 11.788
685377.32715, 1.058, 1.412, 10.888
685377.34636, 1.087, 1.541, 11.032
685377.36615, 0.704, 1.431, 11.372
685377.38609, 0.302, 1.350, 10.802
685377.40813, 0.369, 1.661, 10.366
685377.42688, 0.220, 1.814, 10.007
685377.44596, 0.464, 1.364, 10.965
685377.46620, 0.694, 1.249, 11.405
685377.48597, 0.527, 1.240, 10.673
685377.50572, 0.048, 1.268, 8.887
685377.52587, 0.172, 1.929, 7.560
685377.54560, 0.484, 2.360, 7.067
685377.56582, 0.737, 2.102, 7.350
685377.58589, 1.116, 2.260, 7.891
685377.60731, 0.723, 1.809, 8.456
685377.62687, 0.551, 1.474, 8.930
685377.64587, 0.915, 1.556, 8.872
685377.66571, 0.546, 1.580, 8.077
685377.68554, 0.498, 1.642, 7.350
685377.70721, 0.239, 1.671, 6.828
685377.72665, 0.345, 1.560, 6.574
685377.74540, 0.417, 1.680, 6.837
685377.76563, 0.239, 1.551, 6.746
685377.78539, 0.148, 1.441, 7.886
685377.80521, -0.005, 1.091, 9.260
685377.82651, 0.426, 1.240, 10.342
685377.84513, 0.460, 1.015, 10.615
685377.86525, 0.498, 1.355, 10.294
685377.88564, 0.330, 2.169, 10.965
685377.90500, -0.220, 2.882, 11.118
685377.92501, -0.656, 3.399, 11.166
685377.94499, -1.111, 3.150, 11.750
685377.96487, -0.493, 2.312, 12.057
685377.98502, 0.019, 1.019, 13.369
685378.00605, 0.685, -1.317, 17.961
685378.02467, 1.413, -1.490, 17.290
685378.04470, 0.474, -1.289, 14.197
685378.06483, -0.220, -0.283, 11.041
685378.08458, 0.182, 0.665, 8.666
685378.10558, 0.417, 0.895, 7.134
685378.12453, 0.426, 1.211, 6.095
685378.14451, 0.431, 1.235, 6.014
685378.16455, 0.589, 1.129, 6.397
685378.18504, 0.737, 1.158, 7.163
685378.20613, 0.814, 0.967, 7.369
685378.22526, 0.493, 0.861, 7.287
685378.24452, 0.139, 1.149, 7.350
685378.26445, 0.225, 1.532, 6.957
685378.28465, -0.053, 1.297, 6.890
685378.30442, -0.306, 1.388, 7.694
685378.32450, 0.101, 1.599, 9.117
685378.34409, 0.354, 1.623, 10.017
685378.36477, 0.421, 1.268, 10.548
685378.38420, -0.067, 1.115, 10.879
685378.40381, 0.043, 1.441, 11.262
685378.42417, 0.469, 1.249, 11.065
685378.44374, 0.771, 1.450, 9.835
685378.46399, 0.273, 1.996, 8.920
685378.48382, 0.005, 2.111, 9.753
685378.50420, 0.144, 1.742, 10.749
685378.52471, 0.096, 0.631, 11.822
685378.54396, 0.086, 0.363, 12.559
685378.56357, 0.105, 0.694, 11.674
685378.58346, 0.043, 1.034, 10.208
685378.60354, 0.048, 1.144, 9.064
685378.62381, 0.038, 1.082, 9.002
685378.64332, 0.172, 0.871, 9.078
685378.66340, 0.407, 0.651, 8.748
685378.68318, 0.235, 0.536, 8.848
685378.70365, 0.115, 0.531, 8.662
685378.72365, 0.043, 0.277, 8.915
685378.74322, 0.062, 0.263, 8.992
685378.76319, -0.038, 0.339, 8.935
685378.78325, -0.057, 0.244, 9.054
685378.80296, 0.129, 0.478, 9.241
685378.82291, 0.182, 0.584, 9.069
685378.84300, 0.153, 0.445, 9.078
685378.86279, 0.182, 0.536, 8.824
685378.88275, -0.053, 0.722, 8.762
685378.90302, 0.321, 0.914, 8.858
685378.92274, 0.397, 0.837, 8.891
685378.94270, 0.311, 0.746, 9.270
685378.96273, 0.057, 0.641, 9.897
685378.98257, 0.259, 0.746, 9.595
685379.00267, 0.249, 0.732, 9.370
685379.02285, 0.383, 0.732, 9.049
685379.04305, 0.259, 0.363, 9.557
685379.06282, -0.019, 0.699, 9.361
685379.08269, 0.043, 1.129, 8.820
685379.10242, -0.062, 1.115, 8.264
685379.12227, 0.005, 1.168, 8.743
685379.14250, -0.091, 1.010, 9.351
685379.16225, -0.053, 0.971, 9.298
