TIME, X, Y, Z
720366.30575, 0.177, 2.192, 6.794
720366.32581, 0.129, 2.164, 8.231
720366.34583, 0.211, 1.599, 9.883
720366.36583, 0.996, 1.594, 10.644
720366.38582, 0.819, 1.972, 10.395
720366.40572, -0.220, 1.527, 9.433
720366.42596, -0.330, 1.484, 10.180
720366.44547, 0.091, 1.853, 10.184
720366.46599, 0.575, 2.336, 9.279
720366.48574, 0.225, 2.135, 9.811
720366.50533, 0.077, 1.398, 11.281
720366.52550, 0.029, 0.933, 12.215
720366.54550, 0.029, 0.861, 10.898
720366.56533, 0.072, 1.584, 9.476
720366.58561, -0.335, 1.939, 9.725
720366.60518, -0.407, 1.738, 10.788
720366.62543, -0.345, 1.340, 11.238
720366.64523, -0.321, 1.508, 11.276
720366.66530, -0.192, 1.407, 9.897
720366.68520, -0.484, 0.995, 8.724
720366.70507, -0.498, 0.928, 8.724
720366.72522, -0.163, 1.029, 9.480
720366.74512, 0.177, 1.086, 9.710
720366.76507, 0.383, 1.086, 8.858
720366.78474, 0.158, 1.311, 8.053
720366.80483, -0.431, 1.355, 7.139
720366.82519, -0.594, 1.335, 7.220
720366.84493, -0.292, 1.230, 7.953
720366.86468, -0.067, 1.249, 7.948
720366.88488, -0.120, 1.431, 6.780
720366.90449, -0.148, 1.402, 6.028
720366.92487, -0.498, 1.422, 6.856
720366.94496, -0.220, 1.407, 8.302
720366.96451, -0.077, 1.560, 8.930
720366.98451, -0.019, 1.575, 8.216
720367.00453, -0.158, 1.378, 7.235
720367.02458, -0.493, 1.220, 7.967
720367.04450, -0.259, 1.517, 9.720
720367.06432, 0.244, 1.814, 11.549
720367.08435, -0.211, 1.637, 12.895
720367.10402, -0.335, 1.153, 11.923
720367.12425, 0.182, 1.618, 11.142
720367.14405, 0.484, 2.097, 11.051
720367.16425, -0.038, 1.991, 12.382
720367.18429, 0.321, 1.264, 12.602
720367.20384, 0.263, 0.560, 14.087
720367.22383, 0.244, 0.454, 14.561
720367.24420, 0.273, 1.120, 12.028
720367.26396, 0.124, 1.920, 9.064
720367.28355, -0.024, 2.130, 8.264
720367.30383, -0.105, 1.699, 8.039
720367.32407, -0.378, 1.249, 7.857
720367.34386, -0.053, 0.938, 7.158
720367.36395, -0.091, 0.995, 6.646
720367.38337, -0.110, 1.005, 6.421
720367.40343, -0.297, 1.019, 6.708
720367.42392, -0.201, 1.072, 6.684
720367.44364, -0.077, 1.101, 6.579
720367.46327, 0.283, 0.928, 6.981
720367.48388, 0.388, 0.986, 6.967
720367.50325, 0.120, 0.986, 6.962
720367.52357, -0.038, 0.938, 8.202
720367.54364, 0.067, 0.943, 9.533
720367.56340, 0.555, 0.890, 10.045
720367.58324, 0.359, 1.010, 9.016
720367.60315, -0.259, 1.177, 8.207
720367.62321, -0.388, 1.570, 9.002
720367.64296, 0.010, 1.800, 11.674
720367.66332, 0.785, 1.273, 14.527
720367.68318, 0.881, 0.507, 15.341
720367.70279, 0.316, 0.426, 12.693
720367.72300, -0.192, 0.895, 10.438
720367.74303, -0.211, 1.206, 11.195
720367.76303, -0.364, 1.311, 12.502
720367.78293, -0.474, 1.292, 10.807
720367.80259, -0.455, 1.498, 8.255
720367.82285, 0.168, 1.699, 7.670
720367.84723, 0.230, 1.479, 9.782
720367.86236, 0.105, 1.216, 10.419
720367.88256, 0.407, 1.043, 10.678
720367.90244, 0.172, 0.828, 9.567
720367.92268, 0.067, 0.924, 7.144
720367.94221, -0.101, 1.268, 5.626
720367.96258, -0.057, 1.398, 5.089
720367.98237, -0.168, 1.733, 5.884
720368.00212, -0.182, 1.599, 7.086
720368.02256, -0.388, 1.345, 7.115
720368.04211, -0.177, 1.254, 5.726
720368.06238, -0.091, 0.895, 6.272
720368.08243, -0.129, 0.809, 7.943
720368.10194, 0.259, 1.062, 9.174
720368.12190, 0.172, 1.417, 9.490
720368.14198, -0.503, 1.053, 9.140
720368.16178, -1.077, 0.981, 9.710
720368.18192, -1.077, 1.546, 10.529
720368.20181, -0.302, 1.647, 12.430
720368.22200, -0.148, 1.833, 14.499
720368.24174, -0.330, 1.139, 13.215
720368.26193, 0.220, 1.101, 12.090
720368.28188, 0.666, 1.599, 11.300
720368.30202, 0.575, 2.216, 9.801
720368.32162, 0.943, 2.441, 10.424
720368.34142, 0.302, 2.068, 12.646
720368.36119, -0.330, 1.149, 12.444
720368.38149, -0.699, 1.034, 10.448
720368.40135, -0.201, 1.632, 9.648
720368.42148, 0.450, 1.905, 9.169
720368.44155, 0.785, 1.814, 8.872
720368.46106, 0.900, 1.790, 8.235
720368.48132, 0.603, 1.364, 7.048
720368.50122, -0.024, 1.139, 7.345
720368.52146, 0.048, 1.302, 8.465
720368.54098, 0.215, 1.493, 8.911
720368.56120, 0.321, 1.718, 7.599
720368.58092, 0.110, 1.661, 6.282
720368.60086, -0.268, 1.575, 5.535
720368.62154, -0.656, 1.474, 5.286
720368.64191, -0.508, 1.225, 7.493
720368.66098, 0.105, 1.436, 9.006
720368.68102, 0.278, 1.762, 8.192
720368.70066, -0.220, 1.350, 6.871
720368.72095, -0.627, 1.144, 7.623
720368.74131, -0.220, 1.311, 10.338
720368.76114, -0.283, 1.407, 12.641
720368.78048, 0.345, 1.398, 13.733
720368.80067, 0.484, 0.880, 13.292
720368.82013, 0.283, 0.660, 12.023
720368.84010, 0.062, 0.727, 10.180
720368.86018, -0.038, 1.493, 9.998
720368.88005, -0.311, 1.589, 10.826
720368.90001, -0.757, 1.067, 10.850
720368.92010, -0.804, 0.679, 10.520
720368.93997, -0.283, 1.043, 10.165
720368.95985, 0.115, 1.517, 10.045
720368.97999, 0.302, 1.436, 10.510
720368.99980, 0.134, 1.163, 10.486
720369.01980, -0.101, 1.321, 9.117
720369.03983, -0.057, 1.441, 7.838
720369.05975, -0.192, 1.364, 6.986
720369.07964, -0.393, 1.369, 6.239
720369.09981, -0.871, 1.125, 5.961
720369.11960, -1.020, 1.139, 6.646
720369.13954, -0.397, 1.383, 6.215
720369.15980, 0.043, 1.613, 5.793
720369.17969, -0.019, 1.608, 6.224
720369.19935, -0.599, 1.086, 7.742
720369.21952, -0.426, 0.665, 9.586
720369.23930, 0.225, 0.756, 10.275
720369.25937, 0.517, 0.813, 9.231
720369.27969, 0.498, 0.885, 8.906
720369.29930, -0.120, 0.919, 10.012
720369.31931, 0.067, 1.125, 11.616
720369.33946, -0.019, 1.072, 13.991
720369.35934, 0.412, 1.144, 13.862
720369.37927, 1.312, 0.943, 12.928
720369.39923, 0.900, 0.579, 12.813
720369.41902, -0.417, 0.167, 11.937
720369.43899, -1.226, 0.311, 10.156
720369.45939, -1.231, 1.225, 8.599
720369.47918, 0.354, 2.973, 9.332
720369.49882, 1.432, 3.481, 10.778
720369.51889, 0.833, 1.843, 13.048
720369.53865, 0.302, 1.062, 10.601
720369.55864, -0.010, 1.359, 8.087
720369.57871, -0.211, 1.388, 8.077
720369.59850, 0.479, 1.508, 8.949
720369.61850, 1.097, 1.781, 8.724
720369.63872, 0.522, 1.795, 7.196
720369.65854, 0.067, 1.642, 6.425
720369.67841, -0.120, 1.383, 6.081
720369.69857, -0.675, 1.115, 6.627
720369.71847, -0.220, 1.240, 7.249
720369.73837, 0.101, 1.589, 6.516
720369.75866, -0.302, 1.474, 6.191
720369.77822, -0.536, 1.307, 6.287
720369.79810, -0.211, 1.201, 8.216
720369.81835, 0.345, 1.402, 9.916
720369.83815, 0.034, 1.230, 10.136
720369.85825, -0.297, 1.082, 8.705
720369.87852, -0.876, 1.264, 9.126
720369.89797, -0.527, 1.383, 12.023
720369.91796, 0.129, 1.077, 14.336
720369.93812, -0.010, 0.991, 13.306
720369.95782, -0.508, 1.311, 10.874
720369.97794, -0.575, 1.474, 10.419
720369.99811, -0.862, 1.331, 12.009
720370.01791, -0.560, 1.244, 11.626
720370.03762, -0.239, 1.613, 10.170
720370.05772, 0.158, 1.699, 10.496
720370.07747, 0.388, 1.589, 10.859
720370.09748, 0.421, 1.460, 10.371
720370.11752, 0.230, 1.402, 9.150
720370.13739, -0.115, 1.307, 8.173
720370.15738, -0.139, 1.378, 7.761
720370.17758, 0.239, 1.704, 7.694
720370.19734, -0.158, 1.824, 7.239
720370.21720, -0.302, 1.661, 6.253
720370.23747, -0.244, 1.350, 5.650
720370.25740, -0.388, 1.407, 6.718
720370.27726, -0.378, 1.321, 7.857
720370.29755, -0.134, 1.283, 7.388
720370.31747, -0.019, 1.465, 6.890
720370.33690, -0.010, 1.412, 6.722
720370.35725, -0.010, 1.331, 7.718
720370.37694, -0.182, 1.062, 9.198
720370.39684, 0.062, 0.885, 10.558
720370.41722, 0.086, 1.115, 10.587
720370.43676, -0.101, 1.292, 9.691
720370.45669, -0.235, 1.522, 9.931
720370.47697, -0.086, 1.814, 10.778
720370.49667, -0.115, 1.584, 11.937
720370.51664, 0.053, 1.335, 12.708
720370.53677, 0.589, 1.292, 12.612
720370.55655, 0.795, 1.086, 12.895
720370.57647, 0.603, 1.077, 12.928
720370.59666, 0.364, 0.866, 11.951
720370.61648, -0.038, 0.880, 11.386
720370.63627, 0.053, 1.201, 10.362
720370.65642, 0.225, 1.651, 9.140
720370.67626, 0.215, 1.867, 8.063
720370.69620, 0.263, 1.785, 8.350
720370.71626, 0.124, 1.469, 8.724
720370.73618, 0.110, 1.287, 8.494
720370.75608, 0.225, 1.273, 7.661
720370.77613, 0.048, 1.254, 6.818
720370.79600, 0.019, 1.048, 7.407
720370.81585, 0.306, 1.149, 7.742
720370.83592, 0.105, 1.220, 6.871
720370.85579, 0.062, 1.302, 6.627
720370.87575, -0.192, 0.909, 7.752
720370.89590, -0.182, 0.967, 8.446
720370.91569, 0.124, 1.082, 8.317
720370.93556, 0.220, 1.201, 7.919
720370.95580, 0.182, 1.182, 8.829
720370.97551, 0.019, 1.101, 9.926
720370.99573, -0.129, 1.307, 9.710
720371.01552, 0.038, 1.412, 10.342
720371.03534, 0.306, 1.465, 11.616
720371.05528, 0.038, 1.043, 12.435
720371.07546, -0.273, 0.904, 11.803
720371.09530, -0.752, 0.933, 11.171
720371.11521, -0.579, 1.287, 11.357
720371.13535, -0.321, 1.426, 12.114
720371.15510, -0.268, 0.895, 12.516
720371.17502, -0.201, 1.010, 11.563
720371.19515, 0.115, 1.173, 9.552
720371.21494, 0.096, 1.259, 8.293
720371.23493, 0.263, 1.355, 8.331
720371.25510, 0.263, 1.536, 9.160
720371.27490, 0.115, 1.436, 8.499
720371.29488, -0.148, 1.326, 7.081
720371.31500, -0.354, 1.479, 5.908
720371.33471, -0.153, 1.551, 5.750
720371.35469, -0.148, 1.642, 7.014
720371.37483, -0.101, 1.819, 7.589
720371.39464, -0.072, 1.785, 7.378
720371.41463, -0.244, 1.527, 7.081
720371.43470, -0.493, 1.091, 6.847
720371.45469, -0.555, 0.809, 8.192
720371.47459, -0.072, 0.890, 8.906
720371.49465, -0.014, 0.952, 10.481
720371.51461, -0.129, 1.153, 11.482
720371.53444, -0.278, 1.450, 10.261
720371.55458, -0.062, 1.723, 9.701
720371.57420, 0.211, 1.575, 10.745
720371.59416, 0.364, 1.513, 11.635
720371.61436, 0.215, 1.321, 11.300
720371.63423, 0.062, 1.388, 11.271
720371.65412, 0.043, 1.402, 11.080
720371.67432, 0.297, 1.690, 10.759
720371.69419, 0.594, 1.637, 10.711
720371.71434, 0.129, 1.541, 11.113
720371.73669, -0.043, 1.302, 10.879
720371.75410, -0.005, 1.570, 9.820
720371.77402, -0.014, 1.776, 8.959
720371.79420, -0.259, 1.627, 8.710
720371.81396, -0.153, 1.762, 8.963
720371.83368, 0.115, 1.920, 8.532
720371.85384, 0.306, 2.092, 7.747
720371.87359, 0.393, 2.231, 7.292
720371.89350, 0.273, 1.958, 7.220
720371.91360, -0.134, 1.771, 7.838
720371.93343, 0.206, 1.924, 7.939
720371.95337, 0.263, 2.054, 7.972
720371.97354, 0.388, 2.255, 8.642
720371.99331, 0.192, 2.054, 8.714
720372.01322, 0.072, 1.781, 8.331
720372.03348, 0.000, 1.565, 8.686
720372.05316, 0.211, 1.661, 9.954
720372.07342, 0.187, 1.422, 10.797
720372.09321, -0.259, 1.508, 11.041
720372.11300, -0.508, 1.489, 10.658
720372.13304, -0.397, 1.584, 10.314
720372.15319, -0.316, 1.915, 11.731
720372.17301, -0.383, 1.474, 12.813
720372.19307, -0.570, 1.259, 12.622
720372.21317, -0.579, 1.345, 10.950
720372.23282, -0.632, 1.383, 10.601
720372.25285, -0.603, 1.302, 11.420
720372.27294, -0.512, 1.393, 10.682
720372.29297, -0.292, 1.326, 10.060
720372.31282, 0.412, 1.465, 9.864
720372.33291, 0.014, 1.345, 10.769
720372.35288, -0.254, 1.149, 10.309
720372.37280, 0.254, 1.220, 8.949
720372.39281, 0.354, 1.513, 8.039
720372.41287, 0.153, 1.517, 7.795
720372.43249, 0.081, 1.493, 8.092
720372.45259, 0.081, 1.718, 8.398
720372.47229, 0.115, 1.742, 8.183
720372.49226, 0.000, 1.766, 7.843
720372.51271, -0.010, 1.891, 8.441
720372.53251, 0.024, 1.929, 8.786
720372.55243, 0.057, 1.872, 9.246
720372.57239, 0.091, 1.738, 9.236
720372.59225, -0.072, 2.015, 8.834
720372.61217, 0.508, 2.418, 9.212
720372.63231, 0.441, 2.231, 9.581
720372.65238, 0.311, 1.958, 9.744
720372.67200, 0.134, 1.589, 9.854
720372.69215, 0.196, 1.426, 10.280
720372.71215, 0.426, 1.953, 10.314
720372.73180, 0.383, 2.130, 10.682
720372.75208, -0.024, 1.862, 10.716
720372.77187, 0.445, 1.647, 10.443
720372.79187, 0.503, 1.197, 11.381
720372.81176, 0.144, 0.943, 11.779
720372.83187, 0.029, 1.139, 11.377
720372.85181, 0.139, 1.412, 9.820
720372.87198, 0.024, 1.086, 9.164
720372.89172, -0.120, 0.737, 9.547
720372.91155, -0.115, 0.914, 8.690
720372.93161, -0.292, 0.799, 8.633
720372.95139, -0.206, 0.699, 8.671
720372.97146, 0.043, 0.699, 8.676
720372.99140, -0.053, 0.981, 9.212
