TIME, X, Y, Z
720450.42525, -0.474, 0.718, 8.580
720450.44522, -0.608, 0.770, 9.581
720450.46515, 0.072, 1.264, 11.477
720450.48514, 0.115, 0.861, 12.119
720450.50523, -0.072, 0.440, 12.076
720450.52499, -0.532, 0.450, 10.879
720450.54487, -0.484, 0.813, 10.984
720450.56524, -0.163, 1.335, 11.525
720450.58599, -0.570, 1.479, 10.754
720450.60487, -0.570, 1.618, 9.705
720450.62492, -0.153, 1.642, 10.007
720450.64490, 0.086, 1.187, 12.143
720450.66493, 0.134, 0.770, 12.363
720450.68587, -0.024, 0.828, 9.969
720450.70474, 0.062, 1.460, 8.250
720450.72457, 0.230, 1.661, 7.249
720450.74456, -0.144, 1.158, 7.776
720450.76485, -0.441, 0.981, 8.868
720450.78488, -0.115, 1.254, 8.068
720450.80433, 0.220, 1.714, 6.540
720450.82457, 0.474, 1.967, 5.343
720450.84430, -0.067, 1.398, 5.348
720450.86430, 0.053, 1.316, 6.607
720450.88581, 0.359, 1.479, 7.623
720450.90410, 0.642, 1.613, 8.590
720450.92438, 0.565, 1.177, 9.040
720450.94427, 0.139, 0.967, 8.010
720450.96441, 0.148, 0.823, 7.560
720450.98394, 0.034, 1.177, 8.235
720451.00557, -1.006, 1.244, 11.305
720451.02388, -0.397, 1.378, 12.200
720451.04386, -0.153, 1.623, 10.563
720451.06399, -0.062, 1.781, 10.045
720451.08357, 0.158, 1.814, 10.381
720451.10378, 0.508, 1.474, 12.502
720451.12383, 0.445, 1.211, 14.029
720451.14349, 0.871, 1.431, 12.157
720451.16350, 0.838, 1.493, 11.238
720451.18400, 0.709, 1.139, 10.735
720451.20441, 0.876, 1.570, 9.145
720451.22352, 1.039, 2.068, 7.943
720451.24358, 0.694, 2.006, 8.992
720451.26358, 0.532, 1.283, 11.765
720451.28357, 0.192, 1.134, 12.990
720451.30487, 0.177, 1.316, 10.194
720451.32350, 0.115, 1.733, 6.928
720451.34326, 0.134, 1.996, 6.181
720451.36339, 0.215, 2.078, 7.000
720451.38348, -0.254, 2.015, 8.159
720451.40299, 0.158, 1.963, 8.580
720451.42316, 0.311, 1.809, 6.751
720451.44298, 0.086, 1.426, 5.501
720451.46322, 0.263, 1.876, 6.358
720451.48334, 0.599, 2.255, 7.589
720451.50317, 0.594, 2.039, 9.557
720451.52310, 0.244, 1.316, 10.438
720451.54307, -0.196, 0.919, 9.739
720451.56286, -0.129, 1.120, 9.275
720451.58295, 0.407, 1.560, 8.542
720451.60284, 0.115, 1.853, 9.552
720451.62261, -0.421, 1.718, 11.329
720451.64249, 0.014, 1.905, 12.492
720451.66250, 0.589, 1.819, 13.014
720451.68262, 0.340, 1.335, 12.444
720451.70350, 0.148, 1.139, 11.587
720451.72246, 0.144, 1.417, 11.195
720451.74235, 0.426, 2.102, 10.725
720451.76224, 0.072, 2.221, 10.663
720451.78253, -0.445, 1.532, 11.324
720451.80299, -0.498, 0.967, 12.224
720451.82199, -0.230, 0.991, 11.817
720451.84226, 0.350, 1.623, 10.611
720451.86228, 0.402, 1.819, 9.864
720451.88344, 0.177, 1.742, 8.676
720451.90216, 0.196, 1.541, 7.919
720451.92227, -0.129, 1.302, 7.929
720451.94197, -0.019, 1.398, 7.809
720451.96209, 0.187, 1.604, 7.239
720451.98187, 0.536, 1.728, 7.441
720452.00207, 0.508, 1.781, 7.579
720452.02181, 0.354, 1.618, 7.661
720452.04169, -0.192, 1.335, 8.307
720452.06175, -0.062, 1.532, 9.198
720452.08217, 0.124, 1.632, 9.480
720452.10189, 0.148, 1.522, 9.059
720452.12297, -0.010, 1.450, 9.308
720452.14196, -0.340, 0.986, 10.347
720452.16152, -0.019, 1.192, 11.051
720452.18137, 0.211, 1.814, 9.998
720452.20146, 0.000, 1.910, 9.581
720452.22142, -0.268, 1.972, 10.065
720452.24111, 0.077, 1.455, 11.147
720452.26149, 0.594, 0.876, 12.143
720452.28143, 0.306, 0.512, 11.946
720452.30107, -0.345, 0.732, 10.687
720452.32128, -0.139, 0.957, 9.409
720452.34120, 0.259, 1.201, 9.581
720452.36088, 0.393, 1.297, 9.710
720452.38125, -0.407, 0.584, 9.303
720452.40106, -0.522, 0.402, 8.523
720452.42076, -0.330, 0.703, 8.178
720452.44101, -0.057, 0.823, 8.489
720452.46083, 0.196, 0.967, 8.824
720452.48107, -0.010, 0.627, 9.346
720452.50114, -0.168, 0.258, 9.739
720452.52104, 0.010, 0.411, 9.562
720452.54064, 0.196, 0.948, 9.260
720452.56081, -0.321, 0.933, 9.107
720452.58096, -0.694, 0.655, 9.308
720452.60057, -0.474, 0.785, 9.567
720452.62068, -0.259, 1.067, 9.389
720452.64099, -0.263, 1.129, 8.863
720452.66043, -0.120, 1.125, 8.872
720452.68094, -0.124, 1.000, 9.011
720452.70095, -0.316, 1.110, 8.695
720452.72019, 0.086, 1.077, 9.236
720452.74035, 0.508, 1.168, 9.049
720452.76036, 0.589, 1.316, 8.590
720452.78021, 0.273, 1.235, 9.275
720452.80002, -0.010, 1.000, 9.610
720452.81992, -0.536, 0.785, 9.227
