ID, X, Y, Z
517291.51676, -0.713, 0.239, 12.095
517291.53795, -0.115, 0.220, 10.496
517291.55679, -0.029, 0.670, 11.132
517291.57665, 0.196, 0.574, 12.828
517291.59767, 0.589, 0.296, 13.771
517291.61682, 0.450, 0.205, 13.603
517291.63668, 0.785, 0.392, 11.650
517291.65752, 0.541, 1.000, 8.034
517291.67654, -0.618, 0.885, 8.489
517291.69658, -0.460, 0.186, 10.371
517291.71761, -0.187, -0.039, 12.066
517291.73652, -0.316, 0.009, 11.985
517291.75633, -0.378, 0.263, 10.065
517291.77744, -0.110, 0.651, 7.833
517291.79618, -0.283, 1.062, 7.096
517291.81630, -0.144, 1.038, 8.935
517291.83710, -0.086, -0.206, 10.261
517291.85625, -0.024, -0.269, 9.533
517291.87627, -0.192, 0.459, 8.748
517291.89723, 0.469, 1.402, 8.556
517291.91622, 0.637, 1.556, 7.771
517291.93612, 0.259, 1.192, 6.871
517291.95709, -0.148, 0.938, 7.062
517291.97590, 0.182, 1.134, 7.728
517291.99598, 0.077, 1.445, 7.522
517292.01735, 0.024, 1.450, 6.703
517292.03581, 0.062, 1.580, 6.306
517292.05604, 0.192, 1.762, 6.315
517292.07685, 0.115, 1.862, 7.881
517292.09581, 0.029, 1.738, 8.944
517292.11581, 0.225, 1.862, 8.868
517292.13708, 0.622, 1.833, 7.216
517292.15576, 0.163, 2.044, 6.334
517292.17613, -0.388, 2.011, 8.695
517292.19653, 0.101, 1.560, 11.171
517292.21596, 0.455, 1.536, 11.501
517292.23566, 0.220, 1.924, 10.965
517292.25759, 0.000, 1.671, 11.305
517292.27593, 0.412, 1.287, 11.204
517292.29528, 0.800, 1.795, 10.692
517292.31671, 0.656, 2.279, 11.803
517292.33531, 0.034, 1.996, 13.704
517292.35691, 0.297, 1.244, 13.345
517292.37637, 0.048, 0.742, 11.132
517292.39513, 0.139, 0.665, 10.232
517292.41522, 0.244, 0.550, 10.357
517292.43603, -0.153, 0.861, 10.256
517292.45656, -0.115, 1.292, 9.193
517292.47485, -0.187, 1.378, 8.350
517292.49596, -0.388, 1.139, 9.035
517292.51529, -0.273, 1.043, 9.045
517292.53478, -0.493, 1.297, 7.895
517292.55567, -0.345, 1.575, 7.608
517292.57460, -0.096, 1.498, 7.939
517292.59455, 0.201, 1.699, 8.393
517292.61559, 0.383, 1.805, 7.972
517292.63453, 0.062, 1.671, 8.135
517292.65433, 0.000, 1.441, 8.082
517292.67550, -0.115, 1.374, 7.886
517292.69446, -0.302, 1.431, 7.603
517292.71442, -0.455, 1.441, 7.728
517292.73675, -0.144, 1.742, 7.216
517292.75433, 0.172, 1.690, 7.886
517292.77442, 0.105, 1.886, 8.465
517292.79515, -0.575, 1.355, 8.025
517292.81427, -0.680, 0.933, 8.796
517292.83435, -0.532, 0.799, 9.969
517292.85535, 0.000, 1.795, 10.022
517292.87420, 0.546, 2.164, 9.322
517292.89416, 0.153, 2.164, 9.456
517292.91537, -0.192, 1.910, 10.165
517292.93463, -0.383, 1.292, 11.592
517292.95429, -0.283, 1.431, 12.023
517292.97513, 0.445, 1.766, 11.539
517292.99383, 0.565, 2.485, 12.373
517293.01423, 0.354, 1.604, 11.803
517293.03511, 0.048, 0.708, 10.788
517293.05501, 0.215, 0.526, 10.486
517293.07411, 0.474, 0.406, 12.444
517293.09464, 0.555, 0.665, 13.440
517293.11417, 0.488, 0.914, 10.639
517293.13393, 0.158, 1.110, 7.843
517293.15482, 0.254, 0.919, 6.627
517293.17347, 0.000, 0.880, 8.106
517293.19346, 0.895, 0.924, 10.524
517293.21477, 1.350, 1.278, 10.596
517293.23359, 1.528, 1.651, 9.145
517293.25411, 1.317, 1.560, 7.757
517293.27414, 0.728, 1.388, 6.789
517293.29325, 0.412, 1.422, 6.646
517293.31351, 0.508, 1.546, 5.990
517293.33452, 0.182, 1.656, 5.650
517293.35434, 0.316, 1.671, 6.636
517293.37363, 0.239, 1.264, 6.636
517293.39404, 0.077, 1.307, 7.268
517293.41336, 0.546, 1.690, 8.484
517293.43308, 0.709, 1.896, 9.705
517293.45525, 0.642, 1.685, 9.667
517293.47349, 0.546, 1.661, 8.408
517293.49285, 0.215, 1.536, 8.374
517293.51383, 0.340, 1.623, 10.069
517293.53254, 0.498, 1.809, 10.634
517293.55267, 0.211, 1.580, 10.539
517293.57353, -0.182, 1.412, 10.362
517293.59259, -0.450, 1.340, 11.329
517293.61268, -0.172, 1.436, 12.219
517293.63343, 0.498, 1.795, 11.736
517293.65287, 1.183, 2.303, 10.946
517293.67278, 0.843, 2.154, 10.893
517293.69344, 0.503, 0.957, 12.502
517293.71268, -0.153, 0.110, 13.254
517293.73229, -0.464, -0.374, 11.970
517293.75533, -0.622, -0.005, 9.811
517293.77246, -0.589, 0.536, 8.796
517293.79214, -0.594, 0.794, 9.308
517293.81345, -0.541, 0.560, 9.308
517293.83246, -0.469, 0.689, 8.681
517293.85238, -0.421, 0.828, 8.705
517293.87362, 0.278, 1.355, 9.241
517293.89193, 0.541, 1.685, 8.595
517293.91228, 0.239, 1.627, 7.335
517293.93322, 0.148, 1.455, 6.727
517293.95212, 0.211, 1.498, 6.224
517293.97206, -0.086, 1.666, 6.770
517293.99269, 0.005, 1.412, 7.484
517294.01215, -0.354, 1.311, 8.350
517294.03214, -0.283, 1.407, 8.197
517294.05292, 0.292, 1.843, 7.680
517294.07182, 0.192, 2.159, 8.010
517294.09160, 0.369, 1.948, 8.911
517294.11265, 0.120, 1.805, 9.136
517294.13156, -0.101, 1.766, 8.920
517294.15118, 0.115, 1.929, 9.308
517294.17202, 0.077, 1.785, 10.342
517294.19135, -0.048, 1.618, 11.228
517294.21099, -0.182, 1.570, 11.381
517294.23200, -0.292, 1.575, 11.238
517294.25219, -0.790, 1.163, 11.884
517294.27118, -0.613, 1.192, 11.578
517294.29198, 0.177, 1.886, 9.777
517294.31129, 0.718, 2.221, 9.456
517294.33126, 0.757, 2.518, 10.065
517294.35180, 0.364, 1.264, 11.386
517294.37109, 0.268, 0.799, 11.693
517294.39090, 0.599, 0.914, 11.520
517294.41221, 0.536, 1.211, 11.343
517294.43085, 0.340, 1.192, 10.567
517294.45360, 0.177, 1.192, 9.370
517294.47198, 0.651, 1.091, 8.365
517294.49069, 1.183, 1.225, 7.728
517294.51070, 1.413, 1.843, 8.695
517294.53167, 1.494, 1.848, 9.049
517294.55034, 0.948, 1.489, 8.097
517294.57058, 0.776, 1.398, 6.981
517294.59159, 0.517, 1.503, 6.009
517294.61077, 0.498, 1.331, 6.828
517294.63066, 0.608, 1.474, 7.479
517294.65144, 0.369, 1.709, 7.177
517294.67055, 0.302, 1.790, 6.698
517294.69029, 0.575, 1.752, 6.555
517294.71151, 0.594, 1.771, 7.369
517294.73058, 0.503, 1.647, 8.370
517294.75106, 0.464, 1.536, 9.006
517294.77169, 0.369, 1.671, 8.432
517294.79012, 0.196, 1.426, 8.288
517294.81030, 0.546, 1.402, 9.016
517294.83084, 1.164, 2.058, 8.494
517294.84984, 0.857, 1.876, 9.222
517294.86975, 0.086, 1.283, 11.046
517294.89061, 0.168, 1.000, 12.933
517294.90987, 0.407, 1.244, 12.286
517294.92965, 0.800, 1.934, 10.601
517294.95052, 0.915, 2.068, 10.242
517294.96951, 0.713, 1.417, 11.875
517294.98942, 0.766, 1.043, 12.545
517295.01064, 0.713, 0.885, 12.449
517295.02929, 0.383, 0.363, 13.110
517295.04964, 0.172, -0.125, 13.244
517295.07050, -0.211, 0.138, 11.080
517295.08941, 0.024, 0.924, 8.116
517295.10965, 0.019, 1.129, 6.775
517295.13031, 0.081, 1.187, 7.474
517295.14897, 0.072, 1.067, 9.112
517295.16915, -0.014, 0.794, 9.456
517295.19008, -0.239, 0.713, 8.666
517295.20938, -0.335, 0.622, 8.245
517295.22919, -0.512, 0.550, 8.312
517295.25026, -0.393, 0.861, 8.738
517295.26932, -0.172, 1.015, 8.441
517295.28897, -0.326, 0.746, 7.316
517295.31022, -0.230, 0.943, 6.416
517295.32891, 0.034, 1.340, 6.138
517295.34922, 0.182, 1.805, 6.804
517295.36993, 0.005, 1.589, 8.063
517295.38878, -0.287, 1.082, 7.982
517295.40879, -0.201, 0.971, 7.728
517295.42990, 0.014, 1.378, 8.125
517295.44895, 0.292, 1.728, 9.073
517295.46906, 0.263, 2.140, 9.744
517295.48980, 0.383, 2.202, 9.691
517295.50857, 0.278, 2.073, 9.667
517295.52831, 0.335, 1.718, 10.898
517295.54932, 0.129, 1.455, 13.067
517295.56826, -0.077, 0.900, 14.073
517295.58813, 0.153, 0.948, 12.751
517295.60920, 0.283, 1.589, 10.342
517295.62826, 0.364, 1.853, 10.002
517295.64794, 0.350, 1.623, 11.549
517295.66920, 0.469, 1.460, 10.515
517295.68813, 0.354, 1.335, 10.060
517295.70805, 0.690, 0.852, 10.505
517295.72954, 0.431, 0.315, 11.539
517295.74837, 0.340, 0.162, 12.119
517295.76818, 0.144, 0.244, 10.625
517295.78880, 0.215, 0.880, 8.212
517295.80807, 0.560, 1.048, 7.608
517295.82767, 0.345, 0.732, 8.604
517295.84996, 0.388, 0.780, 9.916
517295.86803, 0.728, 1.144, 9.394
517295.88768, 0.843, 1.287, 7.565
517295.90896, 0.694, 1.149, 7.091
517295.92800, 0.479, 1.201, 7.450
517295.94777, 0.273, 1.091, 7.465
517295.96902, 0.292, 1.177, 6.837
517295.98752, 0.340, 1.498, 6.325
517296.00778, 0.484, 1.785, 6.555
517296.02868, 0.230, 1.393, 7.488
517296.04817, 0.215, 1.297, 8.279
517296.06781, 0.565, 1.618, 8.542
517296.08823, 0.517, 1.800, 8.264
517296.10741, 0.536, 1.862, 8.030
517296.12723, 0.364, 1.795, 8.513
517296.15029, 0.795, 1.785, 9.227
517296.16704, 0.757, 2.073, 9.538
517296.18707, 0.412, 1.709, 9.433
517296.20807, -0.110, 1.326, 10.917
517296.22668, 0.139, 1.335, 11.755
517296.24665, 0.512, 1.709, 12.248
517296.26781, 0.187, 1.905, 11.970
517296.28688, 0.077, 1.742, 11.559
517296.30656, -0.062, 1.690, 10.529
517296.32748, 0.603, 1.781, 9.763
517296.34676, 1.417, 2.011, 10.074
517296.36661, 1.053, 1.479, 12.919
517296.38747, 0.077, 0.335, 14.412
517296.40673, -0.508, -0.092, 13.268
517296.42654, -0.795, 0.363, 9.164
517296.44739, -0.287, 0.675, 6.847
517296.46643, 0.014, 1.350, 7.790
517296.48644, -0.067, 1.383, 10.256
517296.50733, -0.508, 1.000, 10.706
517296.52606, -0.388, 1.101, 9.059
517296.54601, -0.244, 1.335, 7.273
517296.56696, 0.268, 1.766, 6.665
517296.58615, 0.512, 2.034, 7.484
517296.60606, 0.211, 1.685, 7.958
517296.62731, -0.048, 1.292, 7.120
517296.64634, -0.235, 1.182, 6.512
517296.66590, -0.134, 1.398, 6.847
517296.68685, 0.086, 1.455, 7.517
517296.70617, 0.062, 1.489, 7.704
517296.72605, -0.091, 1.565, 6.871
517296.74690, -0.144, 1.642, 6.818
517296.76595, 0.048, 1.685, 7.522
517296.78580, 0.235, 1.982, 8.628
517296.80703, 0.268, 1.996, 9.318
517296.82628, 0.254, 1.924, 9.959
517296.84756, -0.192, 1.738, 10.788
517296.86648, -0.005, 1.632, 10.658
517296.88563, 0.101, 1.939, 10.769
517296.90552, 0.287, 2.049, 11.300
517296.92619, 0.350, 1.800, 12.411
517296.94513, 0.091, 1.287, 13.230
517296.96532, 0.326, 1.134, 12.535
517296.98639, 0.757, 1.508, 11.051
517297.00509, 0.589, 1.929, 10.309
517297.02507, 0.651, 1.805, 10.290
517297.04616, 0.843, 1.302, 10.797
517297.06523, 0.934, 1.062, 11.621
517297.08496, 0.527, 0.574, 11.793
517297.10630, -0.038, 0.354, 10.864
517297.12519, -0.077, 0.828, 8.891
517297.14504, 0.455, 1.240, 7.867
517297.16630, 0.804, 1.474, 8.619
517297.18487, 0.862, 1.287, 9.490
517297.20515, 0.455, 1.005, 9.308
517297.22593, 0.244, 0.890, 7.718
517297.24508, 0.134, 1.101, 7.445
517297.26488, 0.105, 1.216, 7.790
517297.28564, 0.431, 1.513, 7.915
517297.30489, 0.402, 1.642, 6.785
517297.32457, 0.402, 1.819, 5.779
517297.34576, 0.417, 2.015, 6.267
517297.36478, 0.211, 1.896, 7.757
517297.38444, 0.215, 1.876, 8.523
517297.40562, 0.417, 1.929, 7.488
517297.42442, 0.441, 2.073, 7.441
517297.44788, 0.412, 1.819, 8.451
517297.46523, 0.565, 1.675, 9.619
517297.48456, 0.862, 2.082, 9.959
517297.50399, 1.140, 2.192, 8.973
517297.52512, 0.800, 2.068, 7.929
517297.54410, 0.589, 1.896, 8.724
517297.56382, 0.728, 1.963, 9.591
517297.58485, 0.694, 2.121, 9.227
517297.60381, 0.340, 1.963, 9.188
517297.62375, 0.292, 1.694, 9.667
517297.64495, 0.153, 1.723, 11.324
517297.66390, -0.010, 1.819, 11.587
517297.68367, 0.369, 1.876, 10.606
517297.70508, 1.144, 1.967, 10.917
517297.72391, 1.298, 2.011, 11.669
517297.74390, 0.900, 1.905, 11.884
517297.76476, 0.239, 1.158, 10.788
517297.78369, 0.034, 0.684, 10.644
517297.80394, 0.484, 1.034, 10.759
517297.82479, 0.268, 1.355, 10.261
517297.84507, 0.120, 1.374, 9.040
517297.86361, -0.086, 1.335, 8.379
517297.88439, 0.565, 1.345, 9.054
517297.90369, 0.991, 1.431, 10.443
517297.92321, 0.608, 1.000, 10.625
517297.94423, 0.230, 0.555, 10.084
517297.96341, -0.172, 0.239, 9.188
517297.98321, -0.029, 0.502, 8.432
517298.00446, 0.196, 0.871, 8.681
517298.02324, 0.196, 1.043, 8.523
517298.04462, -0.144, 0.904, 8.020
517298.06422, -0.268, 0.627, 8.125
517298.08298, 0.086, 0.914, 8.188
517298.10328, 0.225, 1.388, 8.350
517298.12430, 0.354, 1.584, 8.475
517298.14438, 0.158, 1.268, 8.240
517298.16294, 0.034, 1.187, 7.986
517298.18376, 0.086, 1.340, 8.001
517298.20309, 0.153, 1.604, 8.135
517298.22275, -0.024, 1.594, 9.298
517298.24394, 0.311, 1.589, 9.059
517298.26302, 0.124, 1.690, 8.192
517298.28258, 0.249, 1.795, 8.235
517298.30379, 0.172, 1.982, 8.580
517298.32265, 0.105, 1.920, 8.949
517298.34417, 0.101, 1.833, 8.738
517298.36358, -0.010, 1.819, 8.987
517298.38236, 0.034, 1.694, 8.963
517298.40243, 0.340, 1.857, 9.236
517298.42351, 0.680, 2.020, 10.113
517298.44278, 0.781, 1.757, 10.678
517298.46248, 0.848, 1.843, 9.993
517298.48309, 0.488, 2.140, 8.834
517298.50242, 0.450, 1.977, 7.838
517298.52203, 0.072, 1.843, 8.307
517298.54317, 0.230, 1.613, 8.686
517298.56213, 0.555, 1.886, 8.647
517298.58189, 0.608, 2.082, 8.786
517298.60331, 0.268, 1.853, 9.198
517298.62208, 0.306, 1.584, 9.284
517298.64431, 0.244, 1.896, 9.188
517298.66298, 0.019, 1.637, 9.509
517298.68195, 0.034, 1.340, 10.203
517298.70182, 0.278, 1.805, 9.691
517298.72255, 1.015, 2.499, 8.585
517298.74172, 0.852, 2.652, 8.264
517298.76118, 0.144, 2.183, 8.240
517298.78242, 0.407, 1.872, 9.097
517298.80111, 0.618, 2.255, 9.303
517298.82135, 1.025, 2.576, 9.375
517298.84223, 0.579, 2.408, 9.586
