TIME, X, Y, Z
720407.19838, 0.522, 0.502, 9.231
720407.21807, 0.354, 0.469, 9.547
720407.23813, 0.206, 0.708, 9.840
720407.25790, 0.215, 1.019, 9.097
720407.27820, 0.302, 0.876, 8.326
720407.29954, 0.412, 1.000, 7.642
720407.31766, 0.048, 0.928, 8.336
720407.33777, -0.369, 0.464, 8.499
720407.35789, -0.637, -0.092, 8.537
720407.37800, -0.493, 0.440, 7.881
720407.39793, 0.120, 1.125, 6.943
720407.41768, 0.302, 1.244, 7.283
720407.43755, 0.091, 0.684, 7.450
720407.45748, -0.019, 0.536, 7.699
720407.47782, -0.230, 0.737, 7.354
720407.49891, -0.024, 0.775, 7.982
720407.51733, -0.062, 0.895, 7.488
720407.53738, 0.057, 1.082, 7.302
720407.55735, -0.053, 0.981, 7.608
720407.57720, 0.220, 0.842, 7.445
720407.59862, 0.311, 1.287, 7.881
720407.61735, 0.340, 1.412, 8.441
720407.63706, 0.273, 1.067, 9.701
720407.65737, 0.450, 1.163, 10.515
720407.67711, 0.259, 1.058, 10.376
720407.69725, 0.177, 0.718, 11.357
720407.71737, 0.215, 0.995, 13.824
720407.73686, 0.192, 1.517, 14.274
720407.75688, -0.215, 1.527, 11.990
720407.77693, -0.690, 1.264, 9.773
720407.79778, -0.565, 1.326, 10.299
720407.81695, -0.163, 1.244, 10.874
720407.83674, -0.043, 1.177, 10.462
720407.85664, -0.177, 1.369, 9.021
720407.87687, -0.881, 1.311, 9.164
720407.89656, -1.049, 0.847, 10.611
720407.91649, -0.532, 0.933, 10.740
720407.93666, 0.010, 1.331, 9.160
720407.95654, -0.129, 1.345, 6.751
720407.97663, -0.215, 1.321, 6.334
720407.99662, -0.057, 1.350, 6.837
720408.01654, -0.215, 1.316, 7.139
720408.03665, -0.354, 1.407, 7.220
720408.05618, -0.412, 1.302, 6.507
720408.07663, -0.259, 1.450, 5.961
720408.09617, -0.259, 1.316, 6.555
720408.11629, -0.804, 0.971, 7.848
720408.13638, -0.771, 1.235, 8.604
720408.15605, -0.187, 1.364, 9.040
720408.17580, 0.158, 1.177, 9.284
720408.19602, -0.172, 0.737, 8.973
720408.21598, -0.139, 1.197, 9.820
720408.23575, -0.737, 1.450, 11.319
720408.25596, -0.139, 1.244, 12.277
720408.27607, 0.991, 0.991, 12.693
720408.29598, 0.977, 0.608, 12.828
720408.31710, 0.603, 0.172, 12.842
720408.33609, 0.062, 0.890, 11.841
720408.35556, -0.450, 1.503, 10.472
720408.37594, -0.124, 1.723, 9.682
720408.39569, 0.014, 1.604, 10.457
720408.41575, 0.254, 0.708, 12.689
720408.43575, -0.383, 0.373, 12.665
720408.45541, -0.077, 0.928, 10.376
720408.47555, -0.014, 1.331, 7.690
720408.49581, -0.321, 1.436, 6.373
720408.51649, -0.383, 1.599, 7.503
720408.53539, -0.335, 1.752, 7.953
720408.55525, -0.445, 1.417, 7.436
720408.57539, -0.115, 1.436, 7.287
720408.59535, 0.163, 1.374, 7.287
720408.61645, 0.354, 1.163, 7.369
720408.63497, 0.445, 1.091, 7.522
720408.65521, 0.215, 1.053, 6.928
720408.67504, 0.024, 0.919, 7.263
720408.69504, 0.268, 0.938, 7.814
720408.71468, 0.469, 0.986, 8.638
720408.73503, 0.642, 1.072, 9.787
720408.75452, -0.551, 0.789, 9.911
720408.77488, -0.747, 0.703, 9.816
720408.79487, -0.412, 0.986, 8.987
720408.81462, 0.000, 1.192, 9.739
720408.83441, 0.464, 1.311, 11.827
720408.85588, 0.283, 1.522, 12.511
720408.87464, -0.196, 1.264, 10.395
720408.89447, -1.235, 0.866, 10.874
720408.91446, -1.082, 0.833, 12.205
720408.93467, -0.622, 1.575, 11.975
720408.95557, -0.407, 1.958, 10.888
720408.97430, -0.378, 1.623, 9.801
720408.99430, -0.709, 1.627, 9.825
720409.01413, -0.589, 1.498, 10.304
720409.03460, -0.211, 1.551, 10.634
720409.05537, -0.091, 1.498, 10.141
720409.07390, 0.158, 1.551, 8.719
720409.09415, 0.000, 1.436, 7.120
720409.11391, 0.057, 1.407, 6.469
720409.13422, 0.378, 1.618, 6.631
720409.15565, -0.177, 1.493, 6.440
720409.17371, -0.335, 1.340, 6.909
720409.19379, 0.259, 1.604, 6.243
720409.21389, 0.263, 1.666, 6.119
720409.23390, -0.043, 1.359, 7.125
720409.25377, -0.345, 1.192, 8.791
720409.27373, -0.148, 1.556, 9.236
720409.29367, -0.010, 1.905, 9.021
720409.31380, -0.536, 1.378, 9.907
720409.33529, -0.742, 1.254, 10.927
720409.35340, -0.373, 1.326, 11.563
720409.37339, -0.330, 1.498, 11.707
720409.39356, 0.024, 1.680, 12.138
720409.41320, 0.369, 1.613, 11.784
720409.43300, 0.498, 1.297, 11.669
720409.45406, 0.431, 0.722, 12.172
720409.47285, 0.273, 1.019, 11.927
720409.49291, 0.527, 1.369, 10.706
720409.51312, 0.469, 1.412, 11.003
720409.53293, 0.350, 1.378, 10.836
720409.55283, 0.000, 1.359, 10.314
720409.57295, -0.139, 1.426, 9.284
720409.59262, 0.014, 1.345, 8.781
720409.61260, -0.067, 1.163, 9.279
720409.63272, 0.091, 1.350, 9.332
720409.65340, 0.153, 1.642, 8.188
720409.67244, 0.441, 1.876, 7.101
720409.69263, 0.239, 1.575, 5.971
720409.71254, -0.134, 1.393, 6.358
720409.73240, -0.043, 1.565, 7.053
720409.75287, 0.244, 1.589, 6.684
720409.77245, 0.144, 1.556, 6.358
720409.79240, 0.091, 1.642, 6.114
720409.81252, 0.043, 1.575, 6.512
720409.83248, -0.129, 1.311, 7.939
720409.85256, 0.077, 1.302, 8.437
720409.87338, 0.498, 1.618, 8.135
720409.89221, 0.029, 1.685, 8.446
720409.91239, -0.570, 1.455, 9.490
720409.93219, -0.532, 1.450, 10.366
720409.95202, -0.062, 1.355, 11.219
720409.97225, 0.436, 1.287, 12.521
720409.99200, 0.096, 1.235, 12.914
720410.01185, -0.378, 1.082, 12.411
720410.03202, -0.163, 1.144, 11.592
720410.05195, 0.182, 1.656, 10.917
720410.07177, 0.326, 2.039, 10.797
720410.09162, -0.168, 1.469, 11.013
720410.11204, 0.000, 1.283, 10.855
720410.13183, 0.129, 1.331, 10.543
720410.15288, 0.283, 1.560, 11.003
720410.17283, 0.120, 1.536, 11.362
720410.19151, -0.182, 1.273, 10.701
720410.21164, -0.445, 1.254, 8.532
720410.23218, -0.517, 1.369, 7.000
720410.25173, -0.373, 1.441, 6.967
720410.27159, -0.503, 1.311, 7.670
720410.29149, -0.685, 1.125, 7.776
720410.31140, -0.527, 1.268, 6.502
720410.33124, -0.670, 1.532, 6.421
720410.35168, -0.369, 1.618, 6.062
720410.37114, -0.551, 1.431, 6.521
720410.39110, -0.407, 1.302, 7.292
720410.41135, -0.287, 1.273, 7.828
720410.43150, -0.350, 0.924, 8.585
720410.45213, -0.182, 0.517, 9.059
720410.47256, 0.388, 0.703, 9.433
720410.49108, 0.220, 1.388, 10.342
720410.51093, 0.081, 1.896, 10.342
720410.53106, -0.450, 1.556, 10.735
720410.55071, -0.891, 0.900, 11.305
720410.57072, -0.771, 0.766, 11.846
720410.59074, 0.081, 1.445, 11.037
720410.61063, 0.718, 1.785, 11.142
720410.63051, 0.713, 1.206, 13.009
720410.65060, 0.378, 0.406, 13.958
720410.67043, -0.014, 0.665, 11.798
720410.69037, -0.278, 1.785, 9.035
720410.71048, 0.034, 2.394, 8.101
720410.73022, 0.168, 2.240, 9.136
720410.75020, -0.043, 1.287, 11.185
720410.77109, 0.129, 0.948, 11.166
720410.79011, 0.632, 1.374, 9.825
720410.81024, 0.828, 1.580, 8.164
720410.83020, 0.637, 1.498, 7.646
720410.84996, 0.340, 1.254, 8.082
720410.87112, -0.148, 0.847, 7.747
720410.89044, -0.192, 0.991, 7.321
720410.91001, 0.163, 1.230, 7.192
720410.93039, 0.019, 1.096, 7.934
720410.95016, 0.153, 1.493, 7.560
720410.97048, -0.450, 1.378, 6.378
720410.99033, -0.014, 1.364, 6.794
720411.01000, 0.436, 1.364, 7.685
720411.02990, 0.192, 1.019, 8.915
720411.05011, 0.067, 1.163, 8.781
720411.07010, 0.249, 1.192, 8.331
720411.09017, 0.436, 1.216, 8.614
720411.10986, 0.436, 1.192, 10.577
720411.12981, 0.570, 0.995, 12.181
720411.14951, 0.306, 1.134, 12.191
720411.16958, 0.364, 1.225, 11.530
720411.18968, 0.268, 1.259, 10.740
720411.20921, -0.034, 1.469, 10.769
720411.22937, 0.220, 1.704, 11.511
720411.24951, -0.096, 1.474, 11.568
720411.26923, -0.369, 1.019, 11.233
720411.28913, -0.120, 1.134, 10.122
720411.30925, 0.129, 1.565, 9.198
720411.32927, 0.383, 1.560, 9.739
720411.34924, -0.091, 1.220, 10.711
720411.37080, -0.450, 1.220, 10.486
720411.38948, -0.388, 0.991, 9.040
720411.40895, -0.153, 1.316, 7.417
720411.42935, -0.192, 1.604, 6.349
720411.44880, -0.431, 1.517, 6.923
720411.47067, -0.393, 1.465, 7.091
720411.48934, 0.038, 1.642, 7.096
720411.50884, 0.086, 1.876, 6.176
720411.52900, -0.378, 1.580, 5.415
720411.54911, -0.364, 1.412, 5.607
720411.56968, 0.086, 1.556, 7.570
720411.58871, -0.153, 1.402, 9.284
720411.60869, -0.450, 1.067, 9.255
720411.62882, -0.302, 1.101, 7.704
720411.64872, -0.192, 1.192, 8.077
720411.66924, -0.268, 1.450, 9.959
720411.68832, -0.642, 1.987, 11.726
720411.70830, -1.077, 1.987, 12.713
720411.72843, -0.632, 1.891, 11.429
720411.74805, -0.192, 1.829, 11.027
720411.76832, 0.517, 1.833, 11.851
720411.78824, 0.599, 1.833, 13.263
720411.80800, 0.254, 1.843, 13.148
720411.82795, -0.421, 1.604, 11.353
720411.84805, -0.436, 2.011, 9.873
720411.86786, -0.306, 2.063, 10.366
720411.88799, -0.192, 2.111, 10.615
720411.90793, -0.393, 1.872, 11.022
720411.92794, -0.053, 1.776, 9.768
720411.94812, 0.225, 1.747, 8.815
720411.96893, 0.321, 2.015, 8.322
720411.98788, 0.115, 2.054, 7.742
720412.00772, 0.043, 1.752, 7.383
720412.02790, -0.057, 1.536, 7.963
720412.04803, 0.239, 1.469, 7.828
720412.06808, 0.412, 1.805, 6.746
720412.08815, 0.115, 1.853, 6.109
720412.10747, 0.057, 1.752, 6.473
720412.12777, -0.115, 1.604, 7.579
720412.14743, -0.139, 1.445, 8.609
720412.16814, -0.014, 1.580, 8.642
720412.18763, 0.378, 1.651, 8.279
720412.20753, 0.306, 1.398, 8.202
720412.22763, 0.172, 1.350, 8.302
720412.24743, 0.110, 1.517, 9.658
720412.26726, 0.163, 1.766, 11.065
720412.28703, 0.120, 1.541, 12.023
720412.30689, 0.057, 1.187, 11.707
720412.32700, 0.010, 1.125, 11.118
720412.34697, -0.163, 1.278, 11.362
720412.36703, -0.034, 1.541, 11.243
720412.38692, -0.153, 1.651, 11.238
720412.40676, -0.417, 1.570, 10.649
720412.42668, -0.622, 1.489, 10.280
720412.44690, -0.407, 1.661, 9.447
720412.46747, -0.153, 1.680, 8.269
720412.48667, 0.153, 2.030, 7.891
720412.50667, 0.177, 1.934, 9.121
720412.52658, 0.043, 1.331, 10.280
720412.54681, 0.124, 1.082, 10.113
720412.56668, -0.072, 1.244, 8.829
720412.58767, -0.081, 1.642, 7.886
720412.60660, 0.268, 2.135, 7.575
720412.62655, 0.077, 2.145, 8.116
720412.64660, -0.192, 1.900, 8.657
720412.66649, -0.302, 1.790, 8.638
720412.68668, -0.043, 1.752, 7.891
720412.70610, 0.067, 1.876, 6.176
720412.72616, 0.177, 1.742, 5.650
720412.74661, 0.053, 1.795, 7.125
720412.76613, 0.067, 1.671, 7.848
720412.78627, 0.014, 1.474, 7.714
720412.80624, -0.077, 1.029, 8.235
720412.82596, -0.081, 1.082, 9.954
720412.84620, -0.029, 1.187, 11.381
720412.86657, 0.412, 1.675, 12.210
720412.88581, 0.120, 1.666, 10.859
720412.90571, -0.551, 1.268, 10.500
720412.92588, 0.134, 2.192, 10.917
720412.94553, 0.718, 2.379, 11.506
720412.96563, 0.924, 1.838, 12.057
720412.98576, 0.857, 1.398, 12.239
720413.00537, 0.225, 1.369, 11.669
720413.02541, 0.479, 1.905, 10.472
720413.04545, 0.445, 2.341, 9.380
720413.07053, 0.412, 2.322, 9.212
720413.08542, 0.287, 1.905, 9.466
720413.10530, 0.129, 1.766, 9.658
720413.12547, 0.187, 1.785, 9.399
720413.14543, 0.584, 1.809, 8.767
720413.16649, 0.484, 1.718, 7.627
720413.18550, 0.503, 2.063, 6.928
720413.20505, 0.397, 1.934, 6.885
720413.22525, 0.172, 1.953, 6.976
720413.24565, 0.359, 1.838, 7.948
720413.26521, 0.752, 1.982, 8.590
720413.28507, 0.857, 1.977, 8.427
720413.30494, 0.690, 1.982, 7.019
720413.32488, 0.172, 2.135, 7.163
720413.34550, -0.053, 1.996, 8.365
720413.36480, 0.283, 2.135, 9.768
720413.38646, 0.359, 1.929, 10.395
720413.40503, 0.086, 1.824, 10.045
720413.42467, -0.029, 1.915, 10.055
720413.44479, 0.172, 2.389, 9.978
720413.46479, 0.412, 2.303, 10.237
720413.48459, 0.144, 1.862, 11.171
720413.50428, -0.062, 1.738, 11.539
720413.52462, -0.225, 1.340, 11.492
720413.54451, -0.120, 1.383, 10.874
720413.56418, 0.144, 1.661, 10.175
720413.58426, -0.192, 1.680, 10.285
720413.60510, -0.168, 1.546, 10.946
720413.62420, 0.110, 1.584, 10.577
720413.64440, 0.469, 1.699, 10.323
720413.66437, 0.570, 1.503, 10.515
720413.68418, 0.622, 1.340, 10.146
720413.70445, 0.608, 1.292, 9.796
720413.72397, -0.115, 1.383, 9.385
720413.74401, -0.187, 1.766, 9.064
720413.76406, 0.172, 2.030, 8.599
720413.78416, -0.019, 2.125, 8.293
720413.80402, 0.187, 2.236, 7.632
720413.82419, -0.292, 1.853, 7.608
720413.84376, -0.522, 1.331, 9.117
720413.86375, -0.019, 1.398, 10.275
720413.88400, 0.283, 1.833, 9.739
720413.90382, 0.364, 1.785, 9.088
720413.92492, 0.048, 1.608, 9.787
720413.94359, -0.005, 1.508, 9.887
720413.96346, 0.129, 1.551, 9.921
720413.98383, 0.292, 1.465, 10.472
720414.00364, 0.192, 1.532, 10.318
720414.02340, 0.029, 1.225, 10.007
720414.04308, 0.115, 1.340, 9.485
720414.06324, 0.431, 1.594, 9.806
720414.08325, 0.187, 1.445, 10.462
720414.10324, 0.235, 1.426, 10.127
720414.12307, 0.517, 1.264, 10.682
720414.14293, 0.297, 0.904, 11.041
720414.16287, 0.110, 0.670, 10.012
720414.18322, 0.412, 0.751, 9.418
720414.20312, 0.785, 1.048, 9.480
720414.22385, 0.800, 1.120, 10.079
720414.24327, 0.814, 0.904, 9.677
720414.26280, -0.091, 0.564, 9.265
720414.28282, 0.148, 0.919, 8.542
720414.30263, 0.211, 1.101, 7.886
720414.32286, 0.335, 1.173, 8.288
720414.34260, 0.407, 1.110, 9.126
720414.36272, 0.302, 0.909, 9.279
720414.38264, 0.340, 0.713, 9.954
720414.40262, -0.038, 0.584, 9.988
