TIME, X, Y, Z
685511.27989, 0.005, 0.699, 9.782
685511.29887, -0.101, 0.895, 9.231
685511.31899, -0.292, 0.780, 9.351
685511.33914, -0.077, 0.435, 8.963
685511.35927, 0.326, 0.823, 9.619
685511.38076, 0.378, 1.307, 9.265
685511.39887, 0.302, 1.153, 7.867
685511.41887, 0.225, 1.206, 8.283
685511.43873, 0.139, 1.125, 8.585
685511.45897, 0.421, 1.244, 8.336
685511.47896, 0.752, 1.240, 8.590
685511.49891, 0.613, 1.115, 8.820
685511.51895, 0.570, 1.134, 8.619
685511.53851, 0.584, 1.297, 9.313
685511.55883, 0.575, 1.110, 9.667
685511.58000, 0.785, 1.038, 9.634
685511.59868, 0.943, 0.948, 9.595
685511.61856, 0.953, 0.852, 9.212
685511.63859, 0.742, 1.264, 9.069
685511.65842, 0.747, 1.211, 9.840
685511.67855, 0.613, 1.144, 10.208
685511.69826, 0.804, 1.206, 10.117
685511.71793, 0.737, 1.273, 9.988
685511.73807, 0.651, 1.350, 10.366
685511.75857, 0.177, 1.024, 10.558
685511.77799, 0.215, 0.967, 11.377
685511.79812, 0.646, 1.206, 11.985
685511.81920, 0.809, 1.465, 11.616
685511.83781, 0.302, 0.876, 11.214
685511.85820, -0.215, 0.028, 11.199
685511.87805, -0.666, -0.163, 11.195
685511.89889, 0.057, 0.143, 11.415
685511.91765, 0.498, 0.248, 11.664
685511.93772, 0.153, -0.417, 12.191
685511.95767, -0.029, -0.977, 12.085
685511.97762, -0.359, -0.872, 10.548
685511.99850, 0.163, -0.211, 9.193
685512.01742, 0.153, 0.052, 9.260
685512.03737, -0.086, 0.066, 9.490
685512.05768, -0.254, -0.111, 8.681
685512.07744, -0.397, -0.230, 8.748
685512.09745, -0.589, -0.063, 9.509
685512.11770, -0.498, 0.306, 9.648
685512.13715, -0.163, 0.363, 9.433
685512.15724, -0.048, 0.277, 8.686
685512.17736, -0.211, 0.287, 7.201
685512.19728, -0.335, 0.660, 6.181
685512.21732, -0.369, 0.876, 5.990
685512.23711, -0.455, 0.722, 6.430
685512.25702, -0.057, 0.895, 6.531
685512.27697, 0.292, 1.168, 6.526
685512.29755, 0.168, 1.316, 6.157
685512.31713, -0.292, 1.129, 6.741
685512.33670, -0.373, 1.048, 8.561
685512.35708, -0.163, 1.220, 9.083
685512.37703, -0.010, 1.331, 8.791
685512.39717, -0.129, 1.235, 9.782
685512.41728, -0.445, 1.264, 11.089
685512.43650, -0.527, 1.206, 11.190
685512.45660, -0.575, 1.287, 12.397
685512.47681, -0.579, 1.062, 13.038
685512.49730, -0.565, 0.933, 12.588
685512.51640, -0.215, 0.842, 11.621
685512.53663, 0.072, 0.852, 11.267
685512.55669, -0.034, 0.469, 11.755
685512.57639, 0.153, -0.432, 13.124
685512.59659, 0.378, -1.231, 13.867
685512.61646, 0.235, -1.102, 12.741
685512.63606, 0.259, -0.681, 9.725
685512.65661, 0.153, -0.197, 8.077
685512.67604, -0.024, -0.053, 7.824
685512.69619, -0.043, -0.317, 8.729
685512.71634, -0.038, -0.427, 8.949
685512.73587, 0.153, -0.202, 8.556
685512.75628, 0.091, -0.125, 7.579
685512.77601, 0.201, 0.191, 6.746
685512.79583, 0.062, 0.306, 6.191
685512.81605, 0.024, 0.603, 6.296
685512.83581, 0.168, 0.622, 7.048
685512.85587, 0.335, 0.517, 7.115
685512.87565, 0.196, 0.100, 7.077
685512.89672, -0.101, 0.047, 6.938
685512.91584, -0.029, 0.215, 7.058
685512.93545, 0.211, 0.732, 7.575
685512.95579, 0.196, 0.900, 8.101
685512.97599, -0.134, 0.488, 8.982
685512.99514, 0.057, 0.411, 9.777
685513.01554, 0.340, 0.675, 10.002
685513.03530, 0.254, 0.837, 9.978
685513.05528, 0.575, 0.895, 11.118
685513.07550, 0.302, 0.785, 12.449
685513.09516, 0.124, 0.354, 13.297
685513.11514, 0.680, 0.421, 13.096
685513.13535, 0.848, 0.957, 11.616
685513.15542, 0.464, 1.101, 10.505
685513.17525, 0.105, 0.703, 11.065
685513.19672, -0.024, 0.114, 12.377
685513.21509, 0.211, -0.499, 13.048
685513.23485, 0.220, -0.848, 12.511
685513.25515, -0.105, -0.647, 10.362
685513.27506, -0.426, 0.095, 8.379
685513.29472, -0.876, 0.263, 7.465
685513.31516, -0.939, 0.373, 7.800
685513.33466, -0.685, 0.588, 7.752
685513.35502, -0.646, 0.545, 7.096
685513.37470, -0.819, 0.363, 6.837
685513.39589, -1.039, 0.277, 7.584
685513.41477, -0.776, 0.627, 8.039
685513.43468, -0.287, 0.976, 7.292
685513.45444, -0.172, 1.091, 6.224
685513.47463, -0.503, 0.852, 6.354
685513.49446, -0.728, 0.555, 7.034
685513.51450, -0.781, 0.655, 8.101
685513.53429, -0.158, 1.024, 8.121
685513.55473, -0.144, 1.311, 7.852
685513.57416, -0.230, 1.378, 7.900
685513.59517, -0.373, 1.355, 8.681
685513.61469, -0.575, 0.976, 10.002
685513.63396, -0.158, 1.010, 11.267
685513.65426, -0.254, 0.967, 11.846
685513.67447, -0.077, 0.914, 12.138
685513.69409, 0.010, 1.096, 12.286
685513.71405, 0.134, 1.158, 12.349
685513.73393, 0.373, 0.900, 12.066
685513.75413, 0.239, 0.555, 11.286
685513.77405, 0.297, 0.445, 10.740
685513.79413, 0.177, 0.177, 11.750
685513.81418, 0.378, -0.254, 12.851
685513.83357, 0.302, -0.570, 12.459
685513.85391, 0.086, -0.259, 10.486
685513.87393, -0.158, 0.028, 8.959
685513.89360, 0.220, 0.129, 8.978
685513.91374, 0.383, -0.053, 9.179
685513.93357, 0.038, -0.398, 9.093
685513.95365, 0.239, -0.144, 8.480
685513.97354, 0.503, 0.339, 8.039
685513.99377, 0.498, 0.459, 7.661
685514.01346, 0.460, 0.368, 7.747
685514.03333, 0.383, 0.301, 8.192
685514.05344, 0.005, 0.335, 7.891
685514.07343, 0.134, 0.684, 6.871
685514.09340, 0.306, 0.885, 5.951
685514.11320, -0.014, 0.967, 5.789
685514.13294, 0.038, 0.785, 6.981
685514.15349, 0.134, 0.804, 8.159
685514.17320, 0.211, 1.120, 8.010
685514.19301, -0.038, 0.967, 7.268
685514.21351, 0.359, 0.742, 8.341
685514.23271, 0.340, 0.847, 9.370
685514.25328, 0.503, 1.019, 10.304
685514.27284, 0.579, 1.149, 11.195
685514.29246, 0.158, 0.722, 11.123
685514.31245, 0.110, 0.732, 10.941
685514.33258, 0.575, 0.919, 11.233
685514.35220, 1.044, 1.546, 11.372
685514.37238, 0.781, 1.556, 12.052
685514.39260, -0.283, 0.857, 12.301
685514.41225, -0.029, 0.196, 12.004
685514.43207, 0.302, 0.320, 11.894
685514.45219, 0.311, -0.628, 12.655
685514.47227, -0.124, -1.241, 12.986
685514.49190, -0.498, -0.417, 10.802
685514.51211, -0.785, 0.086, 8.939
685514.53182, -0.589, 0.349, 8.853
685514.55176, -0.350, 0.512, 8.858
685514.57190, -0.273, 0.392, 8.140
685514.59177, -0.402, -0.077, 7.541
685514.61170, -0.388, -0.001, 7.393
685514.63173, -0.302, 0.320, 7.536
685514.65162, -0.163, 0.564, 7.728
685514.67164, 0.417, 0.775, 7.474
685514.69172, 0.000, 0.880, 6.952
685514.71152, -0.335, 0.574, 6.306
685514.73143, -0.192, 0.651, 6.062
685514.75172, -0.302, 1.000, 6.694
685514.77138, -0.196, 1.134, 7.192
685514.79162, -0.177, 1.149, 7.158
685514.81160, -0.651, 1.053, 7.532
685514.83135, -0.962, 0.833, 8.336
685514.85157, -0.575, 0.924, 8.551
685514.87177, -0.436, 1.077, 9.083
685514.89152, -0.302, 1.331, 9.322
685514.91115, -0.441, 1.249, 9.270
685514.93143, -0.536, 1.240, 9.586
685514.95103, -0.642, 1.125, 10.419
685514.97097, -0.431, 1.383, 11.942
685514.99113, -0.239, 1.331, 12.794
685515.01094, -0.575, 0.780, 11.990
685515.03087, -0.690, 0.737, 11.132
685515.05109, -0.096, 1.259, 11.104
685515.07077, -0.101, 1.359, 11.472
685515.09088, -0.172, 0.981, 12.205
685515.11095, -0.177, -0.116, 13.033
685515.13081, 0.057, -0.609, 13.919
685515.15061, -0.196, -0.542, 12.938
685515.17076, -0.302, -0.120, 10.989
685515.19062, -0.326, 0.148, 9.260
685515.21062, -0.239, 0.133, 8.341
685515.23065, 0.034, 0.023, 8.077
685515.25033, -0.177, -0.173, 8.216
685515.27027, -0.014, -0.317, 8.432
685515.29054, 0.311, -0.058, 8.441
685515.31030, 0.512, 0.033, 8.015
685515.33033, 0.388, 0.028, 7.986
685515.35051, 0.086, 0.023, 7.872
685515.37039, 0.124, 0.540, 7.211
685515.39044, 0.134, 0.766, 6.440
685515.41062, -0.096, 0.708, 6.028
685515.43027, -0.230, 0.612, 6.085
685515.45022, -0.220, 0.387, 6.967
685515.47009, -0.053, 0.459, 7.278
685515.48980, 0.019, 0.770, 7.077
685515.50979, 0.153, 0.804, 6.588
685515.52995, 0.034, 0.751, 7.302
685515.54974, -0.067, 0.493, 9.049
685515.56962, 0.493, 0.531, 10.864
685515.59033, 0.431, 0.785, 10.160
685515.60975, -0.211, 0.880, 8.733
685515.62976, -0.182, 0.780, 10.093
685515.65004, 0.728, 1.024, 12.818
685515.66962, 0.910, 0.804, 14.106
685515.68968, 0.584, 0.493, 13.292
685515.71006, 0.024, 0.167, 12.263
685515.72964, -0.101, 0.191, 11.606
685515.74938, 0.378, 0.397, 11.415
685515.76950, 0.230, 0.181, 11.798
685515.78927, 0.101, -0.341, 12.938
685515.80915, -0.335, -0.494, 12.756
685515.82938, -0.656, -0.451, 10.979
685515.84907, -0.599, -0.053, 8.724
685515.86903, -0.651, 0.421, 7.340
685515.88912, -0.637, 0.493, 8.039
685515.90893, -0.359, 0.459, 9.184
685515.92895, -0.637, 0.076, 9.064
685515.94909, -1.202, -0.412, 8.619
685515.96878, -0.867, 0.023, 8.413
685515.98896, -0.350, 0.536, 7.881
685516.00902, -0.364, 0.857, 7.278
685516.02874, -0.417, 0.828, 7.034
685516.04869, -0.527, 0.641, 6.038
685516.06875, -0.838, 0.287, 5.913
685516.08847, -0.651, 0.588, 6.650
685516.10839, -0.182, 0.933, 7.062
685516.12861, -0.038, 1.393, 6.919
685516.14831, -0.426, 1.316, 7.105
685516.16829, -0.536, 0.938, 7.685
685516.18840, -0.776, 0.531, 8.489
685516.20828, -0.148, 0.785, 9.332
685516.22816, 0.077, 1.192, 9.112
685516.24864, 0.024, 1.479, 9.753
685516.26807, -0.378, 1.201, 10.381
685516.28803, -0.517, 0.780, 10.309
685516.30824, -0.354, 0.751, 10.591
685516.32794, -0.761, 0.737, 11.750
685516.34797, -0.503, 0.646, 12.842
685516.36811, 0.326, 1.000, 11.994
685516.38799, 0.642, 0.971, 10.979
685516.40800, 1.058, 0.718, 11.468
685516.42802, 1.063, 0.426, 11.923
685516.44784, 0.622, -0.614, 13.072
685516.46798, 0.158, -1.375, 15.619
685516.48802, 0.498, -0.930, 13.493
685516.50772, 0.215, 0.004, 9.562
685516.52758, -0.062, 0.215, 8.106
685516.54769, 0.196, 0.028, 9.203
685516.56744, 0.206, -0.278, 9.854
685516.58736, -0.062, -0.345, 9.351
685516.60750, 0.144, -0.211, 9.069
685516.62733, 0.273, 0.119, 8.216
685516.64728, 0.656, 0.301, 7.833
685516.66757, 0.493, 0.167, 7.479
685516.68742, 0.206, -0.034, 6.837
685516.70754, 0.187, 0.153, 6.186
685516.72766, -0.010, 0.110, 6.028
685516.74726, 0.067, 0.325, 6.646
685516.76719, 0.091, 0.392, 6.818
685516.78746, 0.220, 0.507, 6.440
685516.80743, 0.460, 0.675, 6.560
685516.82721, 0.417, 0.660, 6.727
685516.84747, 0.220, 0.564, 7.685
685516.86705, 0.546, 0.588, 7.804
685516.88710, 0.599, 0.679, 8.240
685516.90721, 0.594, 0.789, 8.992
685516.92735, 0.517, 0.813, 9.399
685516.94703, 0.254, 0.823, 9.998
685516.96716, -0.072, 0.435, 10.989
685516.98695, -0.019, 0.440, 11.889
685517.00728, 0.124, 0.631, 11.750
685517.02690, 0.383, 0.890, 11.262
685517.04647, -0.187, 0.823, 11.295
685517.06637, -0.450, 0.177, 12.344
685517.08659, -0.110, -0.345, 13.982
685517.10649, 0.235, -0.772, 14.480
685517.12637, 0.201, -0.762, 13.158
685517.14648, -0.024, -0.360, 10.931
685517.16627, -0.206, 0.057, 9.145
685517.18635, -0.230, 0.062, 8.657
685517.20644, -0.148, -0.063, 9.682
685517.22630, -0.555, -0.532, 9.504
685517.24620, -0.484, -0.551, 8.920
685517.26635, -0.072, 0.287, 8.537
685517.28605, -0.043, 0.641, 8.437
685517.30601, -0.263, 0.560, 8.417
685517.32610, -0.354, 0.502, 7.757
685517.34615, -0.311, 0.555, 7.206
685517.36598, -0.436, 0.641, 6.488
685517.38607, -0.215, 0.756, 6.454
685517.40579, 0.091, 0.828, 6.727
685517.42592, 0.053, 0.943, 7.014
685517.44634, -0.666, 0.799, 7.287
685517.46567, -0.833, 0.775, 7.800
685517.48578, -0.350, 1.015, 8.700
685517.50579, 0.014, 1.359, 8.499
685517.52553, -0.350, 1.436, 8.188
685517.54588, -0.742, 0.885, 8.231
685517.56620, -0.809, 0.598, 9.059
685517.58543, -0.594, 0.727, 10.280
685517.60531, -0.182, 1.273, 10.601
685517.62532, -0.340, 1.350, 9.782
685517.64514, -0.900, 0.751, 10.199
685517.66503, -0.876, 0.440, 11.760
685517.68522, -0.627, 0.574, 12.282
685517.70508, -0.570, 0.746, 11.999
685517.72512, -0.153, 1.173, 11.420
685517.74540, 0.134, 1.038, 11.434
685517.76519, 0.417, 0.603, 12.042
685517.78511, 0.474, 0.047, 13.029
685517.80529, 0.292, -0.580, 13.172
685517.82490, 0.211, -0.992, 11.999
685517.84486, 0.072, -0.206, 9.763
685517.86480, -0.086, 0.172, 8.537
685517.88459, -0.268, 0.397, 8.283
685517.90454, -0.393, -0.183, 8.676
685517.92476, -0.192, -0.460, 8.595
685517.94445, -0.172, -0.307, 8.307
685517.96452, 0.014, -0.034, 8.164
685517.98469, 0.249, 0.282, 8.595
685518.00445, 0.263, 0.579, 8.968
685518.02441, 0.177, 0.603, 8.542
685518.04448, -0.096, 0.517, 7.618
685518.06432, 0.077, 0.694, 7.163
685518.08421, 0.177, 0.603, 7.579
685518.10447, 0.445, 0.742, 7.900
685518.12413, 0.287, 0.876, 7.292
685518.14404, 0.091, 0.847, 7.077
685518.16446, 0.244, 0.847, 7.742
685518.18416, 0.579, 0.737, 8.326
685518.20409, 0.565, 1.038, 7.800
685518.22439, 0.230, 1.110, 7.220
685518.24404, -0.220, 1.177, 7.326
685518.26397, -0.206, 1.168, 8.101
685518.28424, 0.038, 1.053, 8.944
685518.30391, 0.148, 1.283, 8.935
685518.32430, 0.144, 1.671, 9.413
685518.34425, 0.436, 1.809, 9.969
685518.36437, 0.498, 1.335, 10.869
685518.38460, 0.383, 0.933, 12.004
685518.40399, 0.417, 0.991, 12.425
685518.42365, 0.752, 1.546, 11.674
685518.44366, 0.599, 1.508, 10.802
685518.46363, -0.024, 0.938, 11.142
685518.48435, -0.479, 0.550, 11.496
685518.50324, -0.163, 0.689, 11.104
685518.52354, -0.077, 0.631, 11.128
685518.54329, -0.115, 0.344, 11.018
685518.56318, 0.029, 0.129, 11.243
685518.58360, 0.124, 0.186, 10.802
685518.60334, -0.019, 0.234, 9.954
685518.62348, -0.014, -0.245, 9.887
685518.64369, 0.412, -0.211, 10.012
685518.66313, 0.220, -0.293, 10.074
685518.68312, 0.163, -0.192, 9.940
685518.70347, -0.139, -0.221, 9.413
685518.72303, -0.177, -0.144, 8.671
685518.74321, -0.115, 0.100, 8.441
685518.76309, -0.469, 0.124, 8.168
685518.78410, -0.532, 0.224, 8.159
685518.80283, -0.235, 0.742, 7.637
685518.82308, -0.148, 0.789, 7.603
685518.84283, -0.972, 0.205, 8.528
685518.86340, -0.757, 0.244, 8.657
685518.88269, -0.134, 0.603, 6.990
685518.90246, -0.196, 1.086, 6.243
685518.92263, -0.359, 1.024, 5.659
685518.94243, -0.335, 0.890, 6.536
685518.96240, -0.230, 0.823, 7.752
685518.98280, -0.043, 0.842, 7.953
685519.00287, -0.211, 0.957, 7.632
685519.02251, 0.081, 1.115, 7.627
685519.04245, -0.005, 1.187, 8.053
685519.06266, -0.263, 1.192, 8.571
685519.08262, -0.268, 1.144, 9.308
685519.10283, -0.206, 1.302, 9.854
685519.12240, -0.086, 1.560, 9.519
685519.14215, -0.249, 1.642, 9.270
685519.16235, -0.172, 1.771, 9.715
685519.18212, 0.172, 1.766, 9.892
685519.20196, 0.086, 1.584, 11.008
685519.22175, 0.345, 1.378, 11.879
685519.24195, 0.053, 1.331, 11.032
685519.26191, 0.158, 1.709, 9.552
685519.28174, 0.024, 1.608, 9.562
685519.30178, -0.172, 1.129, 10.927
685519.32158, -0.158, 0.612, 11.583
685519.34147, -0.215, 0.186, 11.075
685519.36189, -0.268, 0.215, 10.060
685519.38140, -0.536, 0.239, 9.691
685519.40131, -0.139, 0.560, 9.720
685519.42161, 0.182, 0.876, 8.834
685519.44136, 0.206, 0.684, 8.432
685519.46135, -0.077, 0.473, 8.499
685519.48163, -0.124, 0.473, 8.508
685519.50112, 0.057, 0.679, 8.149
685519.52125, -0.177, 0.770, 8.604
685519.54137, -0.354, 0.497, 9.370
685519.56108, -0.441, 0.282, 9.710
685519.58105, -0.393, 0.177, 9.840
685519.60109, -0.407, 0.536, 8.748
