ID, X, Y, Z
517043.98848, 0.024, 0.464, 10.802
517044.00884, 1.369, 1.723, 11.659
517044.02946, 0.254, 1.915, 9.399
517044.04878, -0.053, 1.790, 9.303
517044.06838, -0.790, 2.245, 8.992
517044.08960, -0.144, 1.355, 10.850
517044.10854, -0.326, 1.062, 9.433
517044.12823, -0.718, -1.562, 9.203
517044.14958, 1.202, -0.053, 9.006
517044.16824, 1.211, 1.005, 9.471
517044.18928, -1.480, -0.863, 9.131
517044.20895, 0.182, 1.177, 11.568
517044.22801, 1.077, 2.877, 9.351
517044.24804, 0.407, 1.187, 9.552
517044.26906, -0.077, 0.382, 8.800
517044.28786, -0.680, 0.876, 9.241
517044.30773, 0.991, 1.541, 8.178
517044.32862, -0.541, 0.119, 11.650
517044.34778, -0.469, 1.469, 8.125
517044.36766, -1.039, -0.815, 11.185
517044.38848, -0.326, 1.565, 7.115
517044.40757, -1.106, 0.847, 11.937
517044.42737, 1.815, 2.221, 6.277
517044.44871, 0.244, -0.757, 8.839
517044.46755, 0.541, 1.077, 8.379
517044.48767, -0.302, 0.895, 8.532
517044.50852, 0.259, 1.833, 11.640
517044.52730, 0.828, 0.617, 8.250
517044.54732, -0.790, -0.331, 10.074
517044.56851, 0.757, 0.473, 9.543
517044.58741, 0.354, 1.809, 8.226
517044.60725, 2.562, 1.996, 9.686
517044.62815, -0.077, 1.355, 8.346
517044.64730, 0.589, 0.368, 8.805
517044.66707, 0.268, 0.450, 10.960
517044.68844, 1.633, 2.944, 6.957
517044.70721, 0.460, 0.411, 11.520
517044.72687, 1.753, 2.911, 6.627
517044.74799, 0.153, 1.589, 9.466
517044.76677, 0.201, 2.633, 9.241
517044.78856, 0.709, 0.172, 9.820
517044.80818, -0.206, 1.441, 9.480
517044.82664, 2.428, 1.010, 9.859
517044.84675, 0.010, 1.819, 7.469
517044.86784, -0.024, 0.933, 7.541
517044.88680, -0.627, -1.097, 11.970
517044.90645, -0.666, 0.684, 7.302
517044.92754, -0.627, 0.258, 10.462
517044.94643, 0.503, -0.139, 8.523
517044.96662, 1.188, 1.599, 8.748
517044.98871, 1.279, 0.560, 11.223
517045.00636, -0.464, 1.225, 8.374
517045.02632, -1.408, -0.288, 9.002
517045.04728, 0.565, -0.609, 10.103
517045.06613, -0.541, -0.082, 7.278
517045.08831, -1.221, 0.387, 11.769
517045.10712, 1.245, 0.555, 7.704
517045.12597, -0.431, 2.015, 9.840
517045.14605, 0.441, 1.551, 9.461
517045.16725, 0.105, 3.155, 10.026
517045.18750, -0.259, 0.727, 9.648
517045.20633, -1.039, 1.235, 8.915
517045.22680, -0.383, 1.393, 9.662
517045.24583, -0.072, 2.044, 9.255
517045.26598, 0.570, 2.681, 8.733
517045.28837, -1.149, 0.430, 11.070
517045.30606, 0.757, 1.513, 7.876
517045.32557, -0.962, -0.302, 11.305
517045.34668, 2.370, 1.393, 7.771
517045.36565, 0.259, 0.880, 10.390
517045.38558, 1.585, 1.106, 8.264
517045.40647, 0.584, 2.078, 10.371
517045.42535, 1.585, 1.565, 8.461
517045.44562, 2.241, 0.775, 10.065
517045.46656, 0.426, 1.680, 8.015
517045.48560, -0.785, -0.470, 10.199
517045.50560, -0.685, 0.124, 8.681
517045.52635, -0.081, 0.469, 10.721
517045.54550, 0.235, 0.473, 10.060
517045.56522, -1.499, -0.336, 9.026
517045.58609, -1.604, -0.053, 11.195
517045.60534, 1.283, 1.604, 8.724
517045.62496, -0.211, 0.684, 10.457
517045.64636, 0.407, 2.724, 9.969
517045.66525, -0.939, 2.274, 8.575
517045.68598, -0.589, 0.904, 10.769
517045.70646, 1.657, 0.967, 10.381
517045.72478, 2.543, 1.015, 8.513
517045.74491, 0.196, 0.071, 8.547
517045.76601, -0.239, 1.058, 9.686
517045.78485, -1.733, 0.833, 8.686
517045.80514, 1.030, 1.287, 10.802
517045.82564, -0.230, 0.584, 8.111
517045.84491, -1.508, 0.847, 10.045
517045.86465, 0.804, 0.502, 7.551
517045.88551, -0.804, 0.588, 11.343
517045.90477, -0.311, 0.028, 8.293
517045.92443, -1.944, -1.519, 10.812
517045.94574, 0.809, 1.220, 9.887
517045.96435, 1.437, 0.287, 10.007
517045.98598, 1.116, 1.460, 6.215
517046.00584, -1.226, 1.206, 10.452
517046.02413, 0.560, 0.574, 9.179
517046.04415, -0.364, -0.470, 8.733
517046.06554, 0.259, -0.001, 10.079
517046.08428, -1.398, 1.278, 9.509
517046.10425, -0.081, 1.158, 10.505
517046.12499, 0.498, 1.474, 8.092
517046.14423, -1.255, 0.976, 11.918
517046.16420, -1.130, 0.957, 8.494
517046.18607, 0.350, -0.159, 9.935
517046.20434, 0.402, 0.153, 7.527
517046.22370, 0.685, 0.866, 9.792
517046.24513, 2.093, 3.691, 9.715
517046.26401, 0.848, 2.623, 9.294
517046.28366, -0.584, 0.660, 9.030
517046.30462, 0.187, -0.896, 9.725
517046.32361, 2.433, -0.704, 9.169
517046.34322, -0.541, 0.469, 10.294
517046.36440, 0.177, 1.091, 7.129
517046.38314, 1.207, 1.149, 10.218
517046.40330, 0.565, 1.062, 8.887
517046.42434, 0.848, 1.067, 7.522
517046.44338, -1.456, 1.728, 10.414
517046.46428, 1.456, -0.403, 9.002
517046.48407, 0.393, 1.517, 9.073
517046.50320, 0.101, 0.339, 8.197
517046.52312, -1.820, 0.478, 9.030
517046.54457, 1.140, 2.044, 7.814
517046.56308, 1.073, 1.201, 10.156
517046.58326, -0.244, 3.275, 11.506
517046.60450, -0.704, 0.924, 9.255
517046.62295, 1.542, 0.995, 10.199
517046.64325, 2.016, 2.087, 9.418
517046.66418, -1.398, -0.039, 10.644
517046.68320, 0.359, 0.694, 8.092
517046.70326, 1.504, 2.710, 11.568
517046.72367, 0.622, 0.804, 8.681
517046.74298, 1.087, 2.398, 7.517
517046.76294, -0.421, 0.732, 10.563
517046.78418, -1.164, -0.661, 8.044
517046.80270, -0.627, 0.335, 11.405
517046.82248, 1.211, -0.934, 6.895
517046.84377, 0.201, -0.441, 9.725
517046.86274, -0.680, 1.062, 8.398
517046.88272, -0.670, 1.340, 8.925
517046.90325, 0.139, 0.569, 10.290
517046.92225, -0.369, 0.349, 8.389
517046.94229, 0.479, -1.456, 7.479
517046.96360, 0.187, 0.268, 7.737
517046.98207, -1.039, 1.953, 8.532
517047.00268, -0.953, 0.627, 9.389
517047.02304, 0.278, 0.124, 8.877
517047.04235, 0.838, 2.542, 10.438
517047.06190, 1.508, 2.758, 7.824
517047.08399, -0.642, 0.579, 9.897
517047.10240, -0.809, 1.479, 7.599
517047.12200, 0.436, 0.402, 9.878
517047.14317, 1.413, 2.169, 9.418
517047.16210, 0.527, 1.187, 10.433
517047.18304, 0.460, 1.024, 8.470
517047.20321, 1.398, 0.655, 8.800
517047.22156, 0.464, -0.053, 9.011
517047.24190, 0.249, -1.289, 8.671
517047.26292, -0.326, -0.637, 8.101
517047.28270, 1.686, -0.518, 8.044
517047.30197, 2.308, -0.302, 8.858
517047.32265, 1.647, 1.800, 8.183
517047.34165, -0.249, 1.254, 8.465
517047.36145, 0.124, 0.004, 8.231
517047.38301, -0.982, 0.057, 8.293
517047.40152, 2.303, 2.188, 8.858
517047.42105, 0.656, 1.551, 9.763
517047.44249, 0.996, 2.212, 9.203
517047.46131, 0.268, 2.901, 8.480
517047.48119, 1.188, 0.933, 8.753
517047.50230, 2.289, -0.863, 8.959
517047.52102, 1.283, 1.709, 10.036
517047.54136, 0.091, 1.943, 9.097
517047.56191, 0.153, 0.962, 10.500
517047.58122, -1.197, 1.489, 8.250
517047.60129, -1.025, 1.881, 9.931
517047.62187, -0.192, -0.355, 7.579
517047.64057, 0.474, -0.781, 9.940
517047.66082, 0.752, -1.260, 10.366
517047.68175, -1.178, 0.244, 7.354
517047.70082, 1.168, 1.345, 9.227
517047.72059, -0.139, 0.742, 7.560
517047.74184, 2.715, -0.661, 10.567
517047.76075, 0.201, 1.220, 7.728
517047.78120, 0.302, 1.015, 8.968
517047.80162, -1.604, 0.397, 11.554
517047.82029, 0.589, 3.136, 10.223
517047.84060, 1.240, 2.829, 9.021
517047.86167, 0.752, 3.093, 10.170
517047.88079, 0.752, 2.489, 8.939
517047.90074, -0.972, 1.158, 9.720
517047.92110, -0.196, 0.722, 8.149
517047.94044, -1.666, 0.339, 9.648
517047.96037, 1.839, 1.570, 8.863
517047.98128, 1.369, 1.479, 8.494
517048.00015, 0.943, 1.637, 9.409
517048.01990, -0.354, 2.073, 10.290
517048.04111, 1.954, 1.627, 9.662
517048.06011, -0.412, 1.034, 9.126
517048.08006, -1.097, 0.521, 9.610
517048.10098, 0.527, 1.082, 10.922
517048.11974, -1.963, -0.776, 9.591
517048.13973, 1.034, 0.991, 11.496
517048.16088, 0.101, 1.915, 7.441
517048.17993, 0.292, 1.771, 10.874
517048.20004, -0.196, 2.116, 10.931
517048.22051, 1.087, 1.034, 7.761
517048.23975, 0.182, 0.818, 9.102
517048.25948, -0.038, -0.029, 10.452
517048.28067, 3.515, 1.015, 7.474
517048.29948, -0.694, 0.866, 7.345
517048.31927, 0.034, 1.235, 9.792
517048.34049, -1.896, 1.153, 11.946
517048.35965, 1.532, 0.392, 8.729
517048.37937, 0.795, -0.341, 10.237
517048.40044, 0.326, 1.129, 9.916
517048.41909, -0.613, -0.120, 10.931
517048.43892, -0.728, 1.469, 9.485
517048.46033, -0.824, -0.791, 8.772
517048.47903, -0.833, -0.944, 9.969
517048.49908, 0.182, -1.897, 9.495
517048.51991, 2.327, -0.637, 7.144
517048.53910, 0.436, -0.106, 8.959
517048.55907, -1.293, 0.909, 8.628
517048.57997, 0.948, -0.326, 11.080
517048.59884, -0.220, 0.344, 8.499
517048.61869, -0.814, -1.404, 9.184
517048.63992, 0.603, 1.556, 9.346
517048.65884, 0.915, 0.622, 7.369
517048.68010, 1.274, 1.139, 9.638
517048.70000, -1.049, -0.408, 10.548
517048.71836, 0.048, -1.365, 8.556
517048.73868, 0.034, 0.081, 10.256
517048.75997, 0.599, 1.853, 9.107
517048.77939, 0.632, 1.728, 11.108
517048.79846, 1.010, 0.689, 7.148
517048.81921, 1.518, -0.125, 10.261
517048.83840, 1.528, -0.537, 7.484
517048.85840, 0.757, 1.393, 9.188
517048.88055, 0.034, -0.633, 10.424
517048.89850, 1.245, 0.584, 9.677
517048.91794, -1.030, -0.781, 9.236
517048.93931, 0.728, -0.441, 9.097
517048.95832, -0.139, 0.291, 9.806
517048.97780, 0.359, 0.646, 8.336
517048.99904, 1.393, -1.552, 7.781
517049.01775, 0.464, 0.359, 11.118
517049.03800, 1.571, 2.571, 7.426
517049.05907, 1.389, 0.296, 10.587
517049.07905, -0.608, 1.675, 8.149
517049.09745, 0.723, 2.130, 11.329
517049.11866, 1.140, 0.454, 8.657
517049.13784, -0.800, 0.732, 10.859
517049.15793, 0.153, -2.534, 9.342
517049.17984, 1.106, 0.478, 8.738
517049.19755, 1.475, 1.249, 10.529
517049.21733, -1.326, 0.837, 8.930
517049.23871, -0.359, 0.981, 7.397
517049.25692, 0.982, 1.029, 8.389
517049.27711, 0.450, 0.081, 9.423
517049.29815, 0.139, -0.915, 9.567
517049.31705, 0.019, -0.676, 8.853
517049.33710, 0.924, -0.570, 12.708
517049.35770, 1.322, -0.355, 7.704
