TIME, X, Y, Z
685297.23826, 0.201, 1.139, 8.609
685297.25928, 0.187, 1.331, 8.700
685297.27823, 0.311, 1.513, 8.882
685297.29822, 0.369, 1.436, 8.571
685297.31805, 0.244, 1.580, 9.002
685297.33787, 0.546, 1.283, 9.275
685297.35853, 0.575, 1.283, 9.260
685297.37818, 0.364, 1.297, 9.346
685297.39780, 0.230, 1.474, 9.126
685297.41820, 0.134, 1.661, 8.920
685297.43811, 0.115, 1.570, 9.140
685297.45843, -0.048, 1.532, 9.969
685297.47838, 0.096, 1.560, 10.079
685297.49757, -0.081, 1.513, 10.285
685297.51797, 0.211, 1.671, 9.959
685297.53818, 0.091, 1.599, 9.883
685297.55796, 0.129, 1.311, 10.931
685297.57771, 0.393, 1.383, 11.693
685297.59764, 0.484, 1.374, 10.979
685297.61775, 0.172, 1.412, 10.486
685297.63773, -0.005, 1.474, 10.381
685297.65787, 0.038, 1.283, 11.046
685297.67777, 0.206, 0.722, 11.793
685297.69718, -0.263, 0.502, 11.688
685297.71788, -0.474, 0.464, 11.357
685297.73734, -0.407, 0.746, 11.295
685297.75825, -0.326, 0.507, 11.372
685297.77742, -0.230, 0.378, 11.453
685297.79705, -0.235, 0.306, 11.199
685297.81704, -0.512, 0.330, 10.452
685297.83736, -0.685, 0.387, 9.557
685297.85867, -0.737, 0.248, 9.619
685297.87736, -0.594, 0.119, 9.246
685297.89701, -0.388, 0.210, 8.489
685297.91712, -0.512, 0.378, 7.747
685297.93659, -0.306, 0.521, 8.250
685297.95674, -0.335, 0.373, 8.413
685297.97689, -0.311, 0.368, 8.398
685297.99655, -0.192, 0.406, 8.092
685298.01671, -0.225, 0.612, 7.685
685298.03638, -0.402, 0.833, 7.048
685298.05653, -0.369, 1.019, 6.368
685298.07692, -0.632, 1.125, 6.210
685298.09662, -0.522, 1.273, 6.871
685298.11637, -0.378, 1.321, 7.570
685298.13684, -0.129, 1.359, 7.441
685298.15634, 0.062, 1.307, 7.474
685298.17821, -0.192, 0.976, 7.934
685298.19653, -0.388, 0.914, 8.456
685298.21615, -0.177, 1.331, 8.628
685298.23643, -0.105, 1.364, 8.417
685298.25652, -0.244, 1.450, 8.877
685298.27627, -0.215, 1.359, 9.677
685298.29609, 0.038, 1.230, 10.476
685298.31598, -0.316, 1.335, 11.142
685298.33608, -0.445, 1.632, 11.156
685298.35572, -0.412, 1.996, 11.319
685298.37734, -0.517, 1.714, 11.415
685298.39593, -0.192, 1.450, 11.980
685298.41570, -0.239, 1.110, 11.750
685298.43620, -0.024, 1.058, 11.496
685298.45570, 0.268, 0.861, 11.128
685298.47699, 0.316, 0.555, 11.516
685298.49590, 0.397, 0.215, 12.339
685298.51549, 0.407, -0.135, 13.273
685298.53577, 0.397, -0.293, 13.172
685298.55576, 0.091, 0.042, 11.372
685298.57679, -0.019, 0.229, 9.768
685298.59548, -0.067, 0.191, 8.844
685298.61750, 0.053, 0.387, 9.054
685298.63523, 0.254, 0.651, 8.590
685298.65529, 0.364, 0.402, 7.895
685298.67677, 0.436, 0.402, 7.584
685298.69528, 0.259, 0.330, 7.556
685298.71508, 0.345, 0.454, 7.728
685298.73539, 0.397, 0.569, 7.656
685298.75512, 0.417, 0.679, 7.287
685298.77515, 0.417, 0.876, 6.196
685298.79533, -0.005, 0.952, 5.530
685298.81488, -0.029, 1.101, 5.994
685298.83512, -0.005, 1.101, 6.962
685298.85502, -0.057, 1.072, 7.579
685298.87628, 0.005, 1.053, 7.608
685298.89493, 0.034, 1.173, 7.354
685298.91481, 0.148, 1.225, 7.910
685298.93495, 0.335, 1.034, 8.470
685298.95471, 0.670, 1.125, 9.557
685298.97494, 0.776, 1.096, 10.017
685298.99467, 0.445, 1.402, 9.801
685299.01446, 0.187, 1.809, 9.567
685299.03484, -0.134, 1.666, 10.476
685299.05473, 0.192, 1.369, 12.195
685299.07573, 0.675, 1.680, 12.397
685299.09434, 0.479, 1.489, 11.956
685299.11432, 0.101, 1.335, 12.042
685299.13392, -0.010, 1.316, 11.765
685299.15410, 0.134, 1.675, 12.047
685299.17411, 0.067, 1.412, 11.760
685299.19403, 0.000, 0.622, 11.908
685299.21413, -0.187, -0.321, 13.129
685299.23399, -0.024, -0.139, 13.642
685299.25432, 0.120, 0.253, 11.453
685299.27390, 0.043, 0.555, 9.059
685299.29526, -0.105, 0.512, 7.618
685299.31397, -0.072, 0.545, 7.737
685299.33401, -0.350, 0.540, 8.705
685299.35377, -0.345, 0.531, 8.647
685299.37374, 0.019, 0.450, 8.164
685299.39578, -0.057, 0.397, 7.828
685299.41345, 0.010, 0.378, 7.728
685299.43354, 0.014, 0.588, 7.474
685299.45371, 0.172, 0.742, 7.364
685299.47366, 0.077, 0.885, 6.670
685299.49488, -0.192, 0.986, 6.296
685299.51345, -0.306, 1.182, 6.708
685299.53332, -0.158, 1.283, 6.871
685299.55325, -0.115, 1.316, 7.134
685299.57350, -0.393, 1.469, 6.856
685299.59530, -0.326, 1.498, 7.139
685299.61337, -0.460, 1.541, 7.915
685299.63333, -0.603, 1.273, 8.935
685299.65301, -0.493, 1.259, 9.954
685299.67353, -0.412, 1.355, 10.103
685299.69468, -0.503, 1.115, 9.571
685299.71315, -0.278, 1.273, 9.342
685299.73287, -0.230, 1.532, 9.677
685299.75299, -0.086, 1.718, 10.472
685299.77322, -0.101, 1.666, 11.420
685299.79424, -0.450, 1.833, 11.530
685299.81302, -0.608, 1.575, 11.563
685299.83287, -0.833, 1.273, 12.454
685299.85264, -0.407, 1.053, 13.239
685299.87280, 0.153, 1.062, 12.923
685299.89307, -0.110, 1.197, 11.367
685299.91369, -0.177, 0.780, 11.128
685299.93275, -0.053, 0.191, 11.367
685299.95242, 0.192, -0.408, 11.688
685299.97233, 0.579, -0.120, 11.343
685299.99240, 0.661, 0.359, 8.963
685300.01373, 0.493, 0.426, 7.900
685300.03210, 0.340, 0.344, 8.408
685300.05243, 0.201, 0.167, 9.227
685300.07219, 0.014, 0.148, 9.524
685300.09270, 0.053, 0.177, 8.949
685300.11330, -0.043, 0.430, 8.188
685300.13219, 0.043, 0.655, 7.934
685300.15198, 0.024, 0.866, 7.747
685300.17215, 0.029, 0.933, 7.139
685300.19201, -0.144, 0.933, 6.349
685300.21217, -0.101, 0.995, 6.368
685300.23244, 0.124, 1.010, 6.976
685300.25180, 0.297, 0.986, 7.350
685300.27179, 0.172, 1.077, 7.536
685300.29207, 0.177, 1.048, 7.148
685300.31289, 0.024, 1.024, 7.196
685300.33258, 0.225, 1.378, 7.680
685300.35174, 0.421, 1.355, 8.331
685300.37147, 0.417, 1.115, 8.872
685300.39172, 0.359, 1.302, 9.538
685300.41307, 0.172, 1.551, 9.366
685300.43246, 0.024, 1.436, 10.199
685300.45118, 0.330, 1.489, 10.567
685300.47144, 0.211, 1.489, 10.476
685300.49142, 0.072, 1.489, 11.252
685300.51247, 0.038, 1.393, 12.143
685300.53149, 0.005, 1.527, 12.368
685300.55101, 0.048, 1.378, 12.272
685300.57107, 0.043, 1.436, 11.171
685300.59116, -0.072, 1.292, 11.487
685300.61211, 0.081, 0.876, 12.124
685300.63115, 0.105, -0.058, 12.588
685300.65097, -0.067, -0.570, 13.287
685300.67086, -0.081, -0.288, 13.081
685300.69097, -0.206, 0.239, 10.424
685300.71237, -0.618, 0.162, 8.633
685300.73188, -0.814, 0.100, 8.513
685300.75058, -0.321, 0.397, 9.471
685300.77087, -0.211, 0.497, 9.294
685300.79048, -0.192, 0.560, 8.020
685300.81203, -0.273, 0.742, 7.536
685300.83152, -0.215, 0.914, 7.709
685300.85036, -0.072, 1.096, 7.517
685300.87055, 0.005, 1.034, 6.981
685300.89036, -0.048, 1.311, 6.334
685300.91181, 0.057, 1.187, 5.693
685300.93316, -0.110, 1.254, 6.066
685300.95037, -0.321, 1.297, 6.215
685300.97048, -0.067, 1.532, 6.583
685300.99071, -0.211, 1.651, 7.158
685301.01050, -0.321, 1.661, 7.824
685301.03009, -0.335, 1.517, 7.986
685301.04997, -0.402, 1.426, 8.781
685301.07008, -0.421, 1.551, 9.591
685301.09015, -0.316, 1.790, 10.419
685301.10987, -0.192, 1.814, 10.496
685301.13002, -0.321, 1.666, 9.413
685301.14956, -0.479, 1.738, 9.140
685301.16976, -0.431, 1.829, 9.940
685301.18969, -0.699, 1.742, 11.185
685301.20945, -0.733, 1.747, 12.559
685301.22937, -0.632, 1.838, 12.234
685301.24942, -0.532, 1.747, 11.104
685301.26949, -0.249, 1.800, 10.859
685301.28953, 0.048, 1.781, 10.625
685301.30957, 0.225, 1.383, 11.592
685301.32961, 0.010, 0.737, 12.933
685301.34932, 0.211, 0.033, 14.513
685301.36950, 0.287, 0.090, 12.722
685301.38925, 0.235, 0.622, 9.806
685301.40941, 0.014, 0.627, 7.848
685301.42962, 0.019, 0.636, 7.986
685301.44912, 0.211, 0.473, 9.112
685301.46925, 0.287, 0.387, 8.757
685301.48927, 0.225, 0.454, 7.728
685301.51075, 0.086, 0.665, 6.885
685301.52920, 0.201, 0.794, 6.583
685301.54904, 0.359, 0.876, 6.780
685301.56897, 0.297, 1.029, 7.187
685301.58959, 0.345, 1.106, 7.570
685301.60913, 0.455, 1.307, 7.393
685301.62889, 0.220, 1.297, 7.144
685301.64862, -0.105, 1.355, 6.698
685301.66913, -0.043, 1.795, 6.732
685301.68877, -0.225, 1.833, 6.885
685301.71014, -0.153, 1.829, 7.316
685301.72910, -0.311, 1.694, 7.996
685301.74848, -0.321, 1.374, 8.259
685301.76860, -0.196, 1.560, 9.011
685301.78882, -0.177, 1.647, 9.873
685301.80829, -0.072, 1.714, 10.127
685301.82828, -0.024, 1.800, 10.314
685301.84833, -0.038, 1.800, 10.874
685301.86826, 0.129, 1.800, 11.405
685301.88808, 0.077, 1.680, 11.539
685301.90817, -0.091, 1.632, 11.635
685301.92800, -0.263, 1.651, 11.037
685301.94794, -0.177, 1.694, 11.357
685301.96833, 0.034, 1.829, 11.606
685301.98803, 0.455, 1.556, 12.014
685302.00917, 0.182, 0.579, 12.200
685302.02832, -0.010, -0.226, 13.019
685302.04781, 0.326, 0.038, 13.014
685302.06783, 0.259, 0.521, 11.061
685302.08794, -0.192, 0.727, 9.045
685302.10879, -0.622, 0.411, 7.991
685302.12774, -0.948, -0.111, 8.959
685302.14779, -0.962, 0.277, 10.050
685302.16788, -0.891, 0.493, 9.480
685302.18754, -0.613, 0.526, 8.130
685302.20948, -0.393, 0.540, 7.019
685302.22780, -0.354, 0.339, 7.230
685302.24740, -0.163, 0.751, 7.589
685302.26800, -0.105, 1.110, 7.192
685302.28739, 0.086, 1.340, 6.435
685302.30756, 0.005, 1.268, 5.573
685302.32755, -0.316, 1.168, 5.918
685302.34725, -0.124, 1.264, 6.722
685302.36727, -0.067, 1.287, 7.364
685302.38773, -0.201, 1.436, 7.579
685302.40746, -0.417, 1.560, 7.608
685302.42735, -0.795, 1.350, 8.121
685302.44713, -0.814, 1.331, 9.093
685302.46731, -0.373, 1.618, 9.935
685302.48705, -0.201, 1.570, 9.787
685302.50678, -0.484, 1.594, 9.030
685302.52658, -0.455, 1.383, 9.313
685302.54692, -0.330, 1.302, 10.381
685302.56702, -0.196, 1.570, 11.626
685302.58650, -0.421, 1.690, 11.616
685302.60890, -0.488, 1.642, 10.974
685302.62681, -0.460, 1.359, 10.821
685302.64647, -0.244, 1.259, 11.563
685302.66674, 0.048, 1.321, 11.822
685302.68673, -0.043, 1.197, 11.836
685302.70914, 0.172, 0.675, 12.593
685302.72634, 0.034, -0.211, 13.196
685302.74658, 0.086, -0.264, 13.038
685302.76662, -0.014, 0.038, 11.525
685302.78627, -0.005, 0.248, 10.271
685302.80683, 0.086, 0.114, 9.677
685302.82655, 0.201, 0.100, 9.289
685302.84611, 0.057, -0.130, 9.251
685302.86667, 0.057, -0.044, 9.136
685302.88633, 0.129, 0.129, 8.092
685302.90703, 0.192, 0.196, 7.670
685302.92660, 0.235, 0.201, 7.297
685302.94590, 0.043, 0.493, 7.273
685302.96611, 0.153, 0.722, 8.202
685302.98608, 0.335, 0.689, 7.996
685303.00644, 0.148, 0.689, 6.272
685303.02606, -0.134, 0.564, 5.927
685303.04585, -0.029, 0.842, 6.200
685303.06610, 0.005, 1.010, 7.000
685303.08567, 0.072, 0.842, 7.886
685303.10578, 0.105, 0.981, 7.761
685303.12546, -0.196, 1.230, 7.268
685303.14559, -0.062, 1.038, 7.804
685303.16612, -0.239, 0.703, 8.456
685303.18577, 0.335, 1.005, 10.366
685303.20533, 0.522, 1.311, 11.516
685303.22540, 0.306, 1.469, 10.045
685303.24512, 0.057, 1.594, 9.231
685303.26514, 0.321, 1.489, 9.940
685303.28555, 0.153, 1.101, 11.118
685303.30530, 0.081, 0.986, 11.966
685303.32494, 0.101, 1.173, 12.162
685303.34514, 0.124, 1.273, 10.998
685303.36492, 0.029, 1.268, 10.639
685303.38487, -0.464, 1.015, 10.160
685303.40610, -0.369, 0.608, 10.721
685303.42517, -0.215, -0.058, 11.908
685303.44469, 0.134, 0.062, 12.009
685303.46511, 0.182, 0.335, 11.319
685303.48459, 0.105, 0.282, 10.041
685303.50608, -0.067, 0.042, 9.394
685303.52521, -0.555, -0.398, 10.371
685303.54465, -0.522, -0.283, 11.156
685303.56496, -0.532, -0.130, 10.682
685303.58472, -0.723, 0.172, 8.824
685303.60597, -0.766, 0.291, 7.517
685303.62478, -0.819, 0.397, 7.886
685303.64473, -0.627, 0.636, 8.164
685303.66472, -0.297, 0.952, 7.642
685303.68475, -0.584, 0.655, 6.923
685303.70445, -0.589, 0.703, 6.789
685303.72485, -0.335, 1.048, 6.727
685303.74423, -0.426, 0.876, 6.512
685303.76472, -0.527, 0.694, 7.929
685303.78452, -0.690, 0.823, 8.255
685303.80441, -0.661, 1.005, 7.852
685303.82454, -0.651, 1.307, 7.048
685303.84405, -0.718, 1.407, 7.192
685303.86405, -0.498, 1.580, 8.106
685303.88459, -0.594, 1.565, 9.030
685303.90493, -0.589, 1.206, 9.313
685303.92470, -0.742, 1.244, 9.576
685303.94392, -0.627, 1.580, 9.921
685303.96382, -0.555, 1.680, 9.954
685303.98376, -0.484, 1.623, 9.524
685304.00369, -0.192, 1.508, 9.763
685304.02339, -0.211, 1.508, 9.959
685304.04374, -0.546, 1.422, 10.673
685304.06380, -0.249, 1.460, 11.420
685304.08329, 0.134, 1.422, 11.061
685304.10328, 0.048, 1.139, 11.070
685304.12363, 0.139, 0.828, 11.099
685304.14316, 0.081, 1.125, 10.644
685304.16346, -0.206, 0.919, 10.620
685304.18382, -0.158, 0.095, 12.243
685304.20325, 0.096, -0.455, 13.891
685304.22294, 0.484, -0.374, 13.843
685304.24338, 0.057, -0.216, 11.477
685304.26320, -0.029, 0.129, 10.280
685304.28342, 0.048, 0.205, 9.581
685304.30307, 0.412, 0.124, 8.781
685304.32316, 0.369, 0.335, 8.556
685304.34291, 0.579, 0.382, 8.537
685304.36325, 0.407, 0.124, 8.743
685304.38320, 0.455, 0.052, 9.011
685304.40303, 0.656, 0.555, 8.322
685304.42406, 0.412, 0.660, 7.517
685304.44260, 0.517, 0.789, 7.081
685304.46276, 0.249, 0.746, 6.665
685304.48310, -0.081, 0.708, 6.967
685304.50285, 0.215, 0.924, 7.881
685304.52242, 0.335, 1.115, 7.522
685304.54270, -0.024, 1.106, 6.617
685304.56279, 0.105, 1.278, 6.267
685304.58243, 0.215, 1.345, 6.751
685304.60279, 0.326, 1.173, 7.584
685304.62225, 0.431, 1.268, 8.566
685304.64340, 0.335, 1.369, 8.604
685304.66235, 0.115, 1.402, 8.326
685304.68217, 0.067, 1.503, 8.619
685304.70267, 0.153, 1.503, 8.733
685304.72236, 0.101, 1.302, 9.509
685304.74217, -0.196, 0.995, 10.611
685304.76201, -0.153, 1.129, 11.137
685304.78209, 0.278, 1.388, 10.103
685304.80175, 0.144, 1.287, 9.883
685304.82175, 0.024, 1.350, 11.156
685304.84197, 0.158, 1.350, 12.693
685304.86184, 0.632, 1.259, 13.598
685304.88174, 0.541, 1.144, 12.047
685304.90183, -0.019, 1.541, 9.452
685304.92258, 0.158, 1.900, 8.963
685304.94180, 0.455, 1.508, 10.050
685304.96185, 0.311, 0.785, 11.822
685304.98171, 0.048, -0.154, 13.196
685305.00177, 0.488, -0.063, 13.053
685305.02270, 0.412, -0.374, 11.018
685305.04179, -0.024, -0.044, 9.380
685305.06174, 0.268, 0.277, 9.241
685305.08208, 0.445, 0.406, 9.720
685305.10190, 0.259, 0.229, 9.265
685305.12127, 0.091, 0.153, 8.915
685305.14296, -0.120, 0.272, 8.240
685305.16109, -0.134, 0.387, 7.742
685305.18124, -0.182, 0.392, 7.613
685305.20130, -0.062, 0.612, 7.804
685305.22112, -0.311, 0.521, 8.829
685305.24129, -0.124, 0.785, 8.087
685305.26128, -0.503, 0.847, 6.842
685305.28104, -0.555, 0.919, 6.009
685305.30064, -0.393, 1.173, 6.239
685305.32078, -0.101, 1.220, 6.828
685305.34054, 0.077, 1.144, 7.239
685305.36063, 0.053, 1.206, 7.388
685305.38084, -0.321, 1.106, 8.288
685305.40043, -0.077, 1.292, 8.705
685305.42068, -0.005, 1.316, 8.384
685305.44092, -0.024, 1.374, 8.135
685305.46051, -0.249, 1.527, 8.441
685305.48080, -0.148, 1.613, 8.666
685305.50048, -0.077, 1.589, 8.824
685305.52020, 0.153, 1.876, 9.030
685305.54014, 0.053, 2.102, 9.236
685305.56020, -0.019, 2.058, 9.763
685305.58014, -0.096, 2.164, 9.931
685305.59998, -0.081, 2.221, 10.160
685305.62018, -0.091, 1.934, 10.836
685305.63998, -0.259, 1.489, 11.621
685305.65984, 0.000, 1.484, 11.482
685305.68007, 0.254, 1.896, 10.084
685305.69987, 0.014, 1.704, 9.026
685305.71997, 0.024, 2.097, 9.083
685305.73991, -0.139, 2.116, 9.624
685305.75996, 0.115, 1.489, 9.993
685305.77976, 0.249, 0.833, 10.668
685305.80013, 0.148, 0.392, 10.845
685305.81985, 0.618, 0.550, 9.662
685305.83960, 0.785, 0.967, 9.145
685305.85994, 0.939, 1.053, 9.217
685305.87969, 1.077, 0.928, 9.016
685305.89949, 1.001, 0.641, 8.757
685305.91975, 0.871, 0.631, 8.906
685305.94093, 0.852, 0.766, 9.241
685305.95958, 0.632, 0.785, 9.591
685305.97968, 0.445, 0.670, 9.773
685306.00128, 0.354, 0.770, 9.227
685306.01933, 0.201, 0.766, 8.537
685306.03945, 0.278, 0.967, 8.427
685306.05899, 0.388, 1.015, 8.451
685306.07899, 0.239, 1.053, 8.508
685306.09905, 0.560, 1.297, 9.002
685306.11924, 0.565, 1.043, 9.361
685306.13886, 0.493, 0.991, 9.610
685306.15921, 0.311, 1.096, 9.562
685306.17887, 0.369, 0.924, 9.351
685306.19877, 0.417, 1.240, 9.102
685306.21900, 0.469, 1.402, 9.160
685306.23874, 0.742, 1.326, 9.318
685306.25860, 0.589, 1.283, 9.270
685306.27870, 0.426, 1.450, 8.829
685306.29851, 0.656, 1.393, 8.959
685306.31847, 0.728, 1.493, 9.021
685306.33883, 0.637, 1.589, 9.073
685306.35844, 0.426, 1.431, 9.773
685306.37834, 0.460, 1.460, 9.993
685306.39853, 0.397, 1.503, 9.251
685306.41835, 0.512, 1.623, 9.260
685306.43822, 0.321, 1.699, 9.236
685306.45832, 0.254, 1.651, 9.246
685306.47811, 0.306, 1.661, 9.136
685306.49814, 0.373, 1.536, 9.236
685306.51838, 0.464, 1.503, 9.380
685306.53810, 0.278, 1.460, 9.279
